VD VG VS VB Ids  
-0.2 -1.81818181818 0 0 -0.00432083144672
-0.3 -1.81818181818 0 0 -0.00634880958428
-0.5 -1.81818181818 0 0 -0.00976184137076
-0.7 -1.81818181818 0 0 -0.0118700013604
-0.95 -1.81818181818 0 0 -0.0132405531661
-0.05 -1.79797979798 0 0 -0.00109739319742
-0.2 -1.79797979798 0 0 -0.00429998504428
-0.3 -1.79797979798 0 0 -0.00631116652822
-0.5 -1.79797979798 0 0 -0.00966214412043
-0.7 -1.79797979798 0 0 -0.0116948458366
-0.95 -1.79797979798 0 0 -0.0130044189594
-0.05 -1.77777777778 0 0 -0.00109291407376
-0.2 -1.77777777778 0 0 -0.00427832203681
-0.3 -1.77777777778 0 0 -0.00627188276832
-0.5 -1.77777777778 0 0 -0.00955825431781
-0.7 -1.77777777778 0 0 -0.0115151270215
-0.95 -1.77777777778 0 0 -0.0127645167763
-0.05 -1.75757575758 0 0 -0.00108827583581
-0.2 -1.75757575758 0 0 -0.00425579607631
-0.3 -1.75757575758 0 0 -0.00623085773809
-0.5 -1.75757575758 0 0 -0.00945002150753
-0.7 -1.75757575758 0 0 -0.0113308204094
-0.95 -1.75757575758 0 0 -0.0125208684218
-0.05 -1.73737373737 0 0 -0.00108347044439
-0.2 -1.73737373737 0 0 -0.00423235742378
-0.3 -1.73737373737 0 0 -0.00618798366508
-0.5 -1.73737373737 0 0 -0.00933729785759
-0.7 -1.73737373737 0 0 -0.0111419093213
-0.95 -1.73737373737 0 0 -0.0122735032087
-0.05 -1.71717171717 0 0 -0.00107848934287
-0.2 -1.71717171717 0 0 -0.00420795265662
-0.3 -1.71717171717 0 0 -0.00614314510914
-0.5 -1.71717171717 0 0 -0.00921993944635
-0.7 -1.71717171717 0 0 -0.0109483855263
-0.95 -1.71717171717 0 0 -0.0120224587851
-0.05 -1.69696969697 0 0 -0.00107332341747
-0.2 -1.69696969697 0 0 -0.00418252434937
-0.3 -1.69696969697 0 0 -0.00609621850366
-0.5 -1.69696969697 0 0 -0.00909780766214
-0.7 -1.69696969697 0 0 -0.0107502498956
-0.95 -1.69696969697 0 0 -0.0117677820941
-0.05 -1.67676767677 0 0 -0.00106796295432
-0.2 -1.67676767677 0 0 -0.0041560107259
-0.3 -1.67676767677 0 0 -0.00604707171173
-0.5 -1.67676767677 0 0 -0.00897077071064
-0.7 -1.67676767677 0 0 -0.0105475130936
-0.95 -1.67676767677 0 0 -0.011509530492
-0.05 -1.65656565657 0 0 -0.00106239759269
-0.2 -1.65656565657 0 0 -0.0041283452812
-0.3 -1.65656565657 0 0 -0.00599556361241
-0.5 -1.65656565657 0 0 -0.00883870522335
-0.7 -1.65656565657 0 0 -0.0103401963081
-0.95 -1.65656565657 0 0 -0.0112477730513
-0.05 -1.63636363636 0 0 -0.00105661627426
-0.2 -1.63636363636 0 0 -0.00409945637125
-0.3 -1.63636363636 0 0 -0.00594154373712
-0.5 -1.63636363636 0 0 -0.0087014979584
-0.7 -1.63636363636 0 0 -0.0101283320229
-0.95 -1.63636363636 0 0 -0.0109825920398
-0.05 -1.61616161616 0 0 -0.00105060718795
-0.2 -1.61616161616 0 0 -0.00406926676975
-0.3 -1.61616161616 0 0 -0.00588485198076
-0.5 -1.61616161616 0 0 -0.00855904758297
-0.7 -1.61616161616 0 0 -0.00991196484077
-0.95 -1.61616161616 0 0 -0.0107140844948
-0.05 -1.59595959596 0 0 -0.00104435771004
-0.2 -1.59595959596 0 0 -0.00403769319123
-0.3 -1.59595959596 0 0 -0.00582531841859
-0.5 -1.59595959596 0 0 -0.00841126652486
-0.7 -1.59595959596 0 0 -0.00969115235915
-0.95 -1.59595959596 0 0 -0.0104423637284
-0.05 -1.57575757576 0 0 -0.00103785433904
-0.2 -1.57575757576 0 0 -0.00400464578107
-0.3 -1.57575757576 0 0 -0.00576276326639
-0.5 -1.57575757576 0 0 -0.00825808287928
-0.7 -1.57575757576 0 0 -0.00946596611177
-0.95 -1.57575757576 0 0 -0.0101675607315
-0.05 -1.55555555556 0 0 -0.00103108262506
-0.2 -1.55555555556 0 0 -0.0039700275741
-0.3 -1.55555555556 0 0 -0.005696997029
-0.5 -1.55555555556 0 0 -0.00809944235563
-0.7 -1.55555555556 0 0 -0.00923649258528
-0.95 -1.55555555556 0 0 -0.00988982603708
-0.05 -1.53535353535 0 0 -0.00102402709306
-0.2 -1.53535353535 0 0 -0.00393373392598
-0.3 -1.53535353535 0 0 -0.00562782089046
-0.5 -1.53535353535 0 0 -0.00793531024833
-0.7 -1.53535353535 0 0 -0.00900283432932
-0.95 -1.53535353535 0 0 -0.00960933319181
-0.05 -1.51515151515 0 0 -0.00101667115971
-0.2 -1.51515151515 0 0 -0.00389565192361
-0.3 -1.51515151515 0 0 -0.00555502740693
-0.5 -1.51515151515 0 0 -0.00776567341516
-0.7 -1.51515151515 0 0 -0.00876511118237
-0.95 -1.51515151515 0 0 -0.00932628443573
-0.05 -1.49494949495 0 0 -0.00100899704318
-0.2 -1.49494949495 0 0 -0.00385565978531
-0.3 -1.49494949495 0 0 -0.00547840157165
-0.5 -1.49494949495 0 0 -0.00759054224688
-0.7 -1.49494949495 0 0 -0.00852346164541
-0.95 -1.49494949495 0 0 -0.00904091776995
-0.05 -1.47474747475 0 0 -0.00100098566569
-0.2 -1.47474747475 0 0 -0.00381362626601
-0.3 -1.47474747475 0 0 -0.00539772232771
-0.5 -1.47474747475 0 0 -0.00740995261251
-0.7 -1.47474747475 0 0 -0.00827804444645
-0.95 -1.47474747475 0 0 -0.00875351364787
-0.05 -1.45454545455 0 0 -0.000992616548141
-0.2 -1.45454545455 0 0 -0.00376941008951
-0.3 -1.45454545455 0 0 -0.00531276460933
-0.5 -1.45454545455 0 0 -0.00722396776568
-0.7 -1.45454545455 0 0 -0.00802904035403
-0.95 -1.45454545455 0 0 -0.00846439737463
-0.05 -1.43434343434 0 0 -0.000983867696711
-0.2 -1.43434343434 0 0 -0.00372285943881
-0.3 -1.43434343434 0 0 -0.00522330199328
-0.5 -1.43434343434 0 0 -0.00703268020019
-0.7 -1.43434343434 0 0 -0.00777665431318
-0.95 -1.43434343434 0 0 -0.00817392842852
-0.05 -1.41414141414 0 0 -0.000974715480947
-0.2 -1.41414141414 0 0 -0.00367381154616
-0.3 -1.41414141414 0 0 -0.00512911003901
-0.5 -1.41414141414 0 0 -0.00683621344531
-0.7 -1.41414141414 0 0 -0.00752111798707
-0.95 -1.41414141414 0 0 -0.00788247126773
-0.05 -1.39393939394 0 0 -0.000965134503408
-0.2 -1.39393939394 0 0 -0.00362209243896
-0.3 -1.39393939394 0 0 -0.00502997038596
-0.5 -1.39393939394 0 0 -0.00663472379639
-0.7 -1.39393939394 0 0 -0.00726269276788
-0.95 -1.39393939394 0 0 -0.0075903681205
-0.05 -1.37373737374 0 0 -0.000955097460886
-0.2 -1.37373737374 0 0 -0.00356751691471
-0.3 -1.37373737374 0 0 -0.00492567565884
-0.5 -1.37373737374 0 0 -0.00642840198188
-0.7 -1.37373737374 0 0 -0.00700167324593
-0.95 -1.37373737374 0 0 -0.00729794701602
-0.05 -1.35353535354 0 0 -0.000944574997646
-0.2 -1.35353535354 0 0 -0.00350988883927
-0.3 -1.35353535354 0 0 -0.00481603520462
-0.5 -1.35353535354 0 0 -0.00621747477675
-0.7 -1.35353535354 0 0 -0.0067383910278
-0.95 -1.35353535354 0 0 -0.00700555445611
-0.05 -1.33333333333 0 0 -0.000933535551564
-0.2 -1.33333333333 0 0 -0.00344900188693
-0.3 -1.33333333333 0 0 -0.00470088164807
-0.5 -1.33333333333 0 0 -0.00600220658295
-0.7 -1.33333333333 0 0 -0.00647321891767
-0.95 -1.33333333333 0 0 -0.00671357934787
-0.05 -1.31313131313 0 0 -0.000921945194653
-0.2 -1.31313131313 0 0 -0.00338464086835
-0.3 -1.31313131313 0 0 -0.00458007820572
-0.5 -1.31313131313 0 0 -0.00578290101352
-0.7 -1.31313131313 0 0 -0.00620657608599
-0.95 -1.31313131313 0 0 -0.00642246109668
-0.05 -1.29292929293 0 0 -0.000909767470318
-0.2 -1.29292929293 0 0 -0.00331658382129
-0.3 -1.29292929293 0 0 -0.004453526643
-0.5 -1.29292929293 0 0 -0.00555990253655
-0.7 -1.29292929293 0 0 -0.00593893499883
-0.95 -1.29292929293 0 0 -0.00613267346284
-0.05 -1.27272727273 0 0 -0.000896963230861
-0.2 -1.27272727273 0 0 -0.00324460506664
-0.3 -1.27272727273 0 0 -0.00432117569826
-0.5 -1.27272727273 0 0 -0.00533359826203
-0.7 -1.27272727273 0 0 -0.00567082753769
-0.95 -1.27272727273 0 0 -0.0058446904766
-0.05 -1.25252525253 0 0 -0.000883490480372
-0.2 -1.25252525253 0 0 -0.00316847945534
-0.3 -1.25252525253 0 0 -0.00418302973612
-0.5 -1.25252525253 0 0 -0.00510441998694
-0.7 -1.25252525253 0 0 -0.00540283943701
-0.95 -1.25252525253 0 0 -0.00555896659454
-0.05 -1.23232323232 0 0 -0.000869304230275
-0.2 -1.23232323232 0 0 -0.0030879880421
-0.3 -1.23232323232 0 0 -0.00403915733571
-0.5 -1.23232323232 0 0 -0.00487284664935
-0.7 -1.23232323232 0 0 -0.00513557837394
-0.95 -1.23232323232 0 0 -0.00527593915233
-0.05 -1.21212121212 0 0 -0.00085435637776
-0.2 -1.21212121212 0 0 -0.00300292541333
-0.3 -1.21212121212 0 0 -0.00388969947565
-0.5 -1.21212121212 0 0 -0.00463940736808
-0.7 -1.21212121212 0 0 -0.00486962532634
-0.95 -1.21212121212 0 0 -0.00499603871221
-0.05 -1.19191919192 0 0 -0.000838595621258
-0.2 -1.19191919192 0 0 -0.00291310885693
-0.3 -1.19191919192 0 0 -0.00373487695309
-0.5 -1.19191919192 0 0 -0.00440468522572
-0.7 -1.19191919192 0 0 -0.00460551879566
-0.95 -1.19191919192 0 0 -0.0047196974118
-0.05 -1.17171717172 0 0 -0.000821967432398
-0.2 -1.17171717172 0 0 -0.00281838948075
-0.3 -1.17171717172 0 0 -0.0035749966768
-0.5 -1.17171717172 0 0 -0.00416932182445
-0.7 -1.17171717172 0 0 -0.00434379251193
-0.95 -1.17171717172 0 0 -0.00444735347985
-0.05 -1.15151515152 0 0 -0.00080441411096
-0.2 -1.15151515152 0 0 -0.00271866525424
-0.3 -1.15151515152 0 0 -0.00341045650774
-0.5 -1.15151515152 0 0 -0.00393402226894
-0.7 -1.15151515152 0 0 -0.00408501877865
-0.95 -1.15151515152 0 0 -0.00417945296249
-0.05 -1.13131313131 0 0 -0.000785874958716
-0.2 -1.13131313131 0 0 -0.00261389575794
-0.3 -1.13131313131 0 0 -0.00324174838835
-0.5 -1.13131313131 0 0 -0.00369955904679
-0.7 -1.13131313131 0 0 -0.00382982912181
-0.95 -1.13131313131 0 0 -0.00391644983381
-0.05 -1.11111111111 0 0 -0.000766286620403
-0.2 -1.11111111111 0 0 -0.00250411818337
-0.3 -1.11111111111 0 0 -0.00306945960084
-0.5 -1.11111111111 0 0 -0.00346676928549
-0.7 -1.11111111111 0 0 -0.00357890875005
-0.95 -1.11111111111 0 0 -0.00365880522065
-0.05 -1.09090909091 0 0 -0.000745583656318
-0.2 -1.09090909091 0 0 -0.00238946384633
-0.3 -1.09090909091 0 0 -0.00289427212238
-0.5 -1.09090909091 0 0 -0.00323653160595
-0.7 -1.09090909091 0 0 -0.00333295432622
-0.95 -1.09090909091 0 0 -0.00340698611553
-0.05 -1.07070707071 0 0 -0.000723699431854
-0.2 -1.07070707071 0 0 -0.00227017419518
-0.3 -1.07070707071 0 0 -0.00271696019171
-0.5 -1.07070707071 0 0 -0.00300971006929
-0.7 -1.07070707071 0 0 -0.00309262734843
-0.95 -1.07070707071 0 0 -0.00316146374784
-0.05 -1.05050505051 0 0 -0.00070056743578
-0.2 -1.05050505051 0 0 -0.00214661506021
-0.3 -1.05050505051 0 0 -0.00253838635604
-0.5 -1.05050505051 0 0 -0.00278709282491
-0.7 -1.05050505051 0 0 -0.00285854002921
-0.95 -1.05050505051 0 0 -0.00292271167818
-0.05 -1.0303030303 0 0 -0.000676123171619
-0.2 -1.0303030303 0 0 -0.00201928776156
-0.3 -1.0303030303 0 0 -0.00235949640063
-0.5 -1.0303030303 0 0 -0.00256939106452
-0.7 -1.0303030303 0 0 -0.00263126510901
-0.95 -1.0303030303 0 0 -0.00269120362554
-0.05 -1.0101010101 0 0 -0.000650306804778
-0.2 -1.0101010101 0 0 -0.00188883572728
-0.3 -1.0101010101 0 0 -0.00218131357261
-0.5 -1.0101010101 0 0 -0.00235729860123
-0.7 -1.0101010101 0 0 -0.00241134889649
-0.95 -1.0101010101 0 0 -0.00246741100292
-0.05 -0.989898989899 0 0 -0.000623066790091
-0.2 -0.989898989899 0 0 -0.00175604550944
-0.3 -0.989898989899 0 0 -0.00200493201309
-0.5 -0.989898989899 0 0 -0.00215154144318
-0.7 -0.989898989899 0 0 -0.00219931903363
-0.95 -0.989898989899 0 0 -0.00225180010956
-0.05 -0.969696969697 0 0 -0.0005943647444
-0.2 -0.969696969697 0 0 -0.00162184152529
-0.3 -0.969696969697 0 0 -0.001831507155
-0.5 -0.969696969697 0 0 -0.00195289357206
-0.7 -0.969696969697 0 0 -0.00199568680154
-0.95 -0.969696969697 0 0 -0.00204482889898
-0.05 -0.949494949495 0 0 -0.00056418185527
-0.2 -0.949494949495 0 0 -0.00148727443498
-0.3 -0.949494949495 0 0 -0.00166223497004
-0.5 -0.949494949495 0 0 -0.00176215796112
-0.7 -0.949494949495 0 0 -0.00180094570051
-0.95 -0.949494949495 0 0 -0.00184694320753
-0.05 -0.929292929293 0 0 -0.000532527109022
-0.2 -0.929292929293 0 0 -0.00135350362572
-0.3 -0.929292929293 0 0 -0.00149830372552
-0.5 -0.929292929293 0 0 -0.00158010618765
-0.7 -0.929292929293 0 0 -0.00161556763986
-0.95 -0.929292929293 0 0 -0.00165857228625
-0.05 -0.909090909091 0 0 -0.000499447545551
-0.2 -0.909090909091 0 0 -0.00122177433538
-0.3 -0.909090909091 0 0 -0.00134080915398
-0.5 -0.909090909091 0 0 -0.0014074195574
-0.7 -0.909090909091 0 0 -0.00143999740267
-0.95 -0.909090909091 0 0 -0.00148012342938
-0.05 -0.888888888889 0 0 -0.000465040556071
-0.2 -0.888888888889 0 0 -0.00109338832372
-0.3 -0.888888888889 0 0 -0.0011906711138
-0.5 -0.888888888889 0 0 -0.00124467006491
-0.7 -0.888888888889 0 0 -0.00127464557972
-0.95 -0.888888888889 0 0 -0.00131197543875
-0.05 -0.868686868687 0 0 -0.000429467875771
-0.2 -0.868686868687 0 0 -0.00096966169595
-0.3 -0.868686868687 0 0 -0.00104862581482
-0.5 -0.868686868687 0 0 -0.00109232771211
-0.7 -0.868686868687 0 0 -0.00111987989015
-0.95 -0.868686868687 0 0 -0.00115447061116
-0.05 -0.848484848485 0 0 -0.000392970335723
-0.2 -0.848484848485 0 0 -0.000851855560764
-0.3 -0.848484848485 0 0 -0.000915292439088
-0.5 -0.848484848485 0 0 -0.000950769783239
-0.7 -0.848484848485 0 0 -0.000976014656134
-0.95 -0.848484848485 0 0 -0.001007904895
-0.05 -0.828282828283 0 0 -0.000355881611115
-0.2 -0.828282828283 0 0 -0.000741070373549
-0.3 -0.828282828283 0 0 -0.000791228453418
-0.5 -0.828282828283 0 0 -0.000820282090546
-0.7 -0.828282828283 0 0 -0.000843298135823
-0.95 -0.828282828283 0 0 -0.000872515851236
-0.05 -0.808080808081 0 0 -0.000318638163578
-0.2 -0.808080808081 0 0 -0.000638137996456
-0.3 -0.808080808081 0 0 -0.000676938830655
-0.5 -0.808080808081 0 0 -0.000701051798333
-0.7 -0.808080808081 0 0 -0.000721897435781
-0.95 -0.808080808081 0 0 -0.000748468092261
-0.05 -0.787878787879 0 0 -0.000281781280752
-0.2 -0.787878787879 0 0 -0.000543589452903
-0.3 -0.787878787879 0 0 -0.000572851048499
-0.5 -0.787878787879 0 0 -0.000593153884669
-0.7 -0.787878787879 0 0 -0.000611880838742
-0.95 -0.787878787879 0 0 -0.000635835990716
-0.05 -0.767676767677 0 0 -0.00024594504114
-0.2 -0.767676767677 0 0 -0.00045771642727
-0.3 -0.767676767677 0 0 -0.000479249932088
-0.5 -0.767676767677 0 0 -0.000496533200705
-0.7 -0.767676767677 0 0 -0.000513197642257
-0.95 -0.767676767677 0 0 -0.000534583695715
-0.05 -0.747474747475 0 0 -0.000211819723023
-0.2 -0.747474747475 0 0 -0.000380639729036
-0.3 -0.747474747475 0 0 -0.000396197848302
-0.5 -0.747474747475 0 0 -0.000410983932139
-0.7 -0.747474747475 0 0 -0.000425656135825
-0.95 -0.747474747475 0 0 -0.000444542967902
-0.05 -0.727272727273 0 0 -0.000180073405737
-0.2 -0.727272727273 0 0 -0.000312326818485
-0.3 -0.727272727273 0 0 -0.000323489507106
-0.5 -0.727272727273 0 0 -0.000336129072163
-0.7 -0.727272727273 0 0 -0.000348901505799
-0.95 -0.727272727273 0 0 -0.000365390332905
-0.05 -0.707070707071 0 0 -0.000151216975758
-0.2 -0.707070707071 0 0 -0.000252580282738
-0.3 -0.707070707071 0 0 -0.000260651336709
-0.5 -0.707070707071 0 0 -0.000271405301231
-0.7 -0.707070707071 0 0 -0.000282398129574
-0.95 -0.707070707071 0 0 -0.000296627286895
-0.05 -0.686868686869 0 0 -0.000125443494752
-0.2 -0.686868686869 0 0 -0.000201017539161
-0.3 -0.686868686869 0 0 -0.00020697378172
-0.5 -0.686868686869 0 0 -0.000216064776164
-0.7 -0.686868686869 0 0 -0.000225426324968
-0.95 -0.686868686869 0 0 -0.000237572113491
-0.05 -0.666666666667 0 0 -0.000102567091735
-0.2 -0.666666666667 0 0 -0.000157069696121
-0.3 -0.666666666667 0 0 -0.000161580641445
-0.5 -0.666666666667 0 0 -0.000169213530887
-0.7 -0.666666666667 0 0 -0.000177111883242
-0.95 -0.666666666667 0 0 -0.00018737978781
-0.05 -0.646464646465 0 0 -8.21921646705e-05
-0.2 -0.646464646465 0 0 -0.000120052730285
-0.3 -0.646464646465 0 0 -0.000123546557505
-0.5 -0.646464646465 0 0 -0.000129904532554
-0.7 -0.646464646465 0 0 -0.00013650829905
-0.95 -0.646464646465 0 0 -0.000145110951055
-0.05 -0.626262626263 0 0 -6.40237600555e-05
-0.2 -0.626262626263 0 0 -8.93005225748e-05
-0.3 -0.626262626263 0 0 -9.20372229855e-05
-0.5 -0.626262626263 0 0 -9.72687051697e-05
-0.7 -0.626262626263 0 0 -0.000102724061457
-0.95 -0.626262626263 0 0 -0.00010985177864
-0.05 -0.606060606061 0 0 -4.8040517282e-05
-0.2 -0.606060606061 0 0 -6.42559206467e-05
-0.3 -0.606060606061 0 0 -6.63899529714e-05
-0.5 -0.606060606061 0 0 -7.06072608732e-05
-0.7 -0.606060606061 0 0 -7.50281188359e-05
-0.95 -0.606060606061 0 0 -8.08315183204e-05
-0.05 -0.585858585859 0 0 -3.44207464002e-05
-0.2 -0.585858585859 0 0 -4.44421099155e-05
-0.3 -0.585858585859 0 0 -4.607180484e-05
-0.5 -0.585858585859 0 0 -4.93686786393e-05
-0.7 -0.585858585859 0 0 -5.28487942744e-05
-0.95 -0.585858585859 0 0 -5.74487187854e-05
-0.05 -0.565656565657 0 0 -2.33667656548e-05
-0.2 -0.565656565657 0 0 -2.93662292317e-05
-0.3 -0.565656565657 0 0 -3.05668921589e-05
-0.5 -0.565656565657 0 0 -3.30397853292e-05
-0.7 -0.565656565657 0 0 -3.5673454089e-05
-0.95 -0.565656565657 0 0 -3.91865378282e-05
-0.05 -0.545454545455 0 0 -1.49528140151e-05
-0.2 -0.545454545455 0 0 -1.84503732489e-05
-0.3 -0.545454545455 0 0 -1.92918475378e-05
-0.5 -0.545454545455 0 0 -2.10516957758e-05
-0.7 -0.545454545455 0 0 -2.2946792054e-05
-0.95 -0.545454545455 0 0 -2.55042205357e-05
-0.05 -0.525252525253 0 0 -9.01996542371e-06
-0.2 -0.525252525253 0 0 -1.10081802212e-05
-0.3 -0.525252525253 0 0 -1.15627288337e-05
-0.5 -0.525252525253 0 0 -1.27387950613e-05
-0.7 -0.525252525253 0 0 -1.40215820324e-05
-0.95 -0.525252525253 0 0 -1.57767925135e-05
-0.05 -0.505050505051 0 0 -5.16134882553e-06
-0.2 -0.505050505051 0 0 -6.26209983066e-06
-0.3 -0.505050505051 0 0 -6.60433069915e-06
-0.5 -0.505050505051 0 0 -7.33918723404e-06
-0.7 -0.505050505051 0 0 -8.15131326091e-06
-0.95 -0.505050505051 0 0 -9.27884378988e-06
-0.05 -0.484848484848 0 0 -2.83147878603e-06
-0.2 -0.484848484848 0 0 -3.42540543577e-06
-0.3 -0.484848484848 0 0 -3.62436653959e-06
-0.5 -0.484848484848 0 0 -4.05598573057e-06
-0.7 -0.484848484848 0 0 -4.53859056689e-06
-0.95 -0.484848484848 0 0 -5.21759139634e-06
-0.05 -0.464646464646 0 0 -1.50644694005e-06
-0.2 -0.464646464646 0 0 -1.81998942975e-06
-0.3 -0.464646464646 0 0 -1.93032962697e-06
-0.5 -0.464646464646 0 0 -2.17159356802e-06
-0.7 -0.464646464646 0 0 -2.44388104405e-06
-0.95 -0.464646464646 0 0 -2.83111098759e-06
-0.05 -0.444444444444 0 0 -7.84972429013e-07
-0.2 -0.444444444444 0 0 -9.4780112489e-07
-0.3 -0.444444444444 0 0 -1.0069681847e-06
-0.5 -0.444444444444 0 0 -1.1370999019e-06
-0.7 -0.444444444444 0 0 -1.28499393282e-06
-0.95 -0.444444444444 0 0 -1.49701602478e-06
-0.05 -0.424242424242 0 0 -4.03536924971e-07
-0.2 -0.424242424242 0 0 -4.87141425997e-07
-0.3 -0.424242424242 0 0 -5.18162525273e-07
-0.5 -0.424242424242 0 0 -5.86687146477e-07
-0.7 -0.424242424242 0 0 -6.64965758907e-07
-0.95 -0.424242424242 0 0 -7.77841194532e-07
-0.05 -0.40404040404 0 0 -2.05683137518e-07
-0.2 -0.40404040404 0 0 -2.48290479476e-07
-0.3 -0.40404040404 0 0 -2.64321611807e-07
-0.5 -0.40404040404 0 0 -2.99851090278e-07
-0.7 -0.40404040404 0 0 -3.40593447394e-07
-0.95 -0.40404040404 0 0 -3.99590989474e-07
-0.05 -0.383838383838 0 0 -1.04279017921e-07
-0.2 -0.383838383838 0 0 -1.25889879037e-07
-0.3 -0.383838383838 0 0 -1.34099739711e-07
-0.5 -0.383838383838 0 0 -1.52342966683e-07
-0.7 -0.383838383838 0 0 -1.73324798192e-07
-0.95 -0.383838383838 0 0 -2.03803584903e-07
-0.05 -0.363636363636 0 0 -5.26934017795e-08
-0.2 -0.363636363636 0 0 -6.36220267258e-08
-0.3 -0.363636363636 0 0 -6.78028437218e-08
-0.5 -0.363636363636 0 0 -7.71135341466e-08
-0.7 -0.363636363636 0 0 -8.78476794582e-08
-0.95 -0.363636363636 0 0 -1.03478787275e-07
-0.05 -0.343434343434 0 0 -2.65719771769e-08
-0.2 -0.343434343434 0 0 -3.20883912336e-08
-0.3 -0.343434343434 0 0 -3.42100111832e-08
-0.5 -0.343434343434 0 0 -3.89439872651e-08
-0.7 -0.343434343434 0 0 -4.44129397428e-08
-0.95 -0.343434343434 0 0 -5.23930113327e-08
-0.05 -0.323232323232 0 0 -1.33826955334e-08
-0.2 -0.323232323232 0 0 -1.61640379651e-08
-0.3 -0.323232323232 0 0 -1.7238346263e-08
-0.5 -0.323232323232 0 0 -1.96396703736e-08
-0.7 -0.323232323232 0 0 -2.24189082685e-08
-0.95 -0.323232323232 0 0 -2.64813858737e-08
-0.05 -0.30303030303 0 0 -6.73495228259e-09
-0.2 -0.30303030303 0 0 -8.13631886529e-09
-0.3 -0.30303030303 0 0 -8.67957603139e-09
-0.5 -0.30303030303 0 0 -9.8958797512e-09
-0.7 -0.30303030303 0 0 -1.13059854576e-08
-0.95 -0.30303030303 0 0 -1.33704344237e-08
-0.05 -0.282828282828 0 0 -3.38793996844e-09
-0.2 -0.282828282828 0 0 -4.09372307252e-09
-0.3 -0.282828282828 0 0 -4.36821443451e-09
-0.5 -0.282828282828 0 0 -4.98374164227e-09
-0.7 -0.282828282828 0 0 -5.69848472169e-09
-0.95 -0.282828282828 0 0 -6.74643322901e-09
-0.05 -0.262626262626 0 0 -1.70385288588e-09
-0.2 -0.262626262626 0 0 -2.0592301792e-09
-0.3 -0.262626262626 0 0 -2.19785677278e-09
-0.5 -0.262626262626 0 0 -2.50918981516e-09
-0.7 -0.262626262626 0 0 -2.87126035422e-09
-0.95 -0.262626262626 0 0 -3.40286393377e-09
-0.05 -0.242424242424 0 0 -8.5678665241e-10
-0.2 -0.242424242424 0 0 -1.03570417568e-09
-0.3 -0.242424242424 0 0 -1.10569631469e-09
-0.5 -0.242424242424 0 0 -1.26312126877e-09
-0.7 -0.242424242424 0 0 -1.44647457424e-09
-0.95 -0.242424242424 0 0 -1.71604195132e-09
-0.05 -0.222222222222 0 0 -4.30808559516e-10
