VD VG VS VB Ids  
-0.05 -0.868686868687 0 0 -0.000494108298375
-0.2 -0.868686868687 0 0 -0.00125285693412
-0.3 -0.868686868687 0 0 -0.00137247624686
-0.5 -0.868686868687 0 0 -0.00144866440027
-0.7 -0.868686868687 0 0 -0.00149274151266
-0.95 -0.868686868687 0 0 -0.00154252373313
-0.05 -0.848484848485 0 0 -0.000467354400547
-0.2 -0.848484848485 0 0 -0.00112737679566
-0.3 -0.848484848485 0 0 -0.00122344382723
-0.5 -0.848484848485 0 0 -0.0012841668192
-0.7 -0.848484848485 0 0 -0.00132287143772
-0.95 -0.848484848485 0 0 -0.00136773048164
-0.05 -0.828282828283 0 0 -0.000438159381038
-0.2 -0.828282828283 0 0 -0.00100392799966
-0.3 -0.828282828283 0 0 -0.00107999000209
-0.5 -0.828282828283 0 0 -0.00112835130122
-0.7 -0.828282828283 0 0 -0.00116243924901
-0.95 -0.828282828283 0 0 -0.0012028749013
-0.05 -0.808080808081 0 0 -0.0004065674823
-0.2 -0.808080808081 0 0 -0.000884296090556
-0.3 -0.808080808081 0 0 -0.000943341068491
-0.5 -0.808080808081 0 0 -0.000982109771392
-0.7 -0.808080808081 0 0 -0.00101220000589
-0.95 -0.808080808081 0 0 -0.00104862280498
-0.05 -0.787878787879 0 0 -0.000372796588949
-0.2 -0.787878787879 0 0 -0.000770002124758
-0.3 -0.787878787879 0 0 -0.000814712232407
-0.5 -0.787878787879 0 0 -0.000846211848845
-0.7 -0.787878787879 0 0 -0.000872802694481
-0.95 -0.787878787879 0 0 -0.000905543779507
-0.05 -0.767676767677 0 0 -0.000337298499671
-0.2 -0.767676767677 0 0 -0.000662261858802
-0.3 -0.767676767677 0 0 -0.000695241995309
-0.5 -0.767676767677 0 0 -0.000721270628077
-0.7 -0.767676767677 0 0 -0.000744757303282
-0.95 -0.767676767677 0 0 -0.000774082412821
-0.05 -0.747474747475 0 0 -0.000300795169061
-0.2 -0.747474747475 0 0 -0.000562053780245
-0.3 -0.747474747475 0 0 -0.000585862362679
-0.5 -0.747474747475 0 0 -0.00060770362772
-0.7 -0.747474747475 0 0 -0.000628398961054
-0.95 -0.747474747475 0 0 -0.000654526315701
-0.05 -0.727272727273 0 0 -0.00026424162599
-0.2 -0.727272727273 0 0 -0.000470153469785
-0.3 -0.727272727273 0 0 -0.000487166907113
-0.5 -0.727272727273 0 0 -0.00050569242788
-0.7 -0.727272727273 0 0 -0.000523850536809
-0.95 -0.727272727273 0 0 -0.00054697158665
-0.05 -0.707070707071 0 0 -0.000228654354695
-0.2 -0.707070707071 0 0 -0.000387106607906
-0.3 -0.707070707071 0 0 -0.000399347357195
-0.5 -0.707070707071 0 0 -0.000415148180575
-0.7 -0.707070707071 0 0 -0.000430988631163
-0.95 -0.707070707071 0 0 -0.000451289153745
-0.05 -0.686868686869 0 0 -0.000194810054791
-0.2 -0.686868686869 0 0 -0.000313186073721
-0.3 -0.686868686869 0 0 -0.000322203881666
-0.5 -0.686868686869 0 0 -0.000335699013633
-0.7 -0.686868686869 0 0 -0.000349426212757
-0.95 -0.686868686869 0 0 -0.000367102616432
-0.05 -0.666666666667 0 0 -0.000163011171803
-0.2 -0.666666666667 0 0 -0.000248362750701
-0.3 -0.666666666667 0 0 -0.000255223353647
-0.5 -0.666666666667 0 0 -0.000266726933963
-0.7 -0.666666666667 0 0 -0.000278537370088
-0.95 -0.666666666667 0 0 -0.00029380022864
-0.05 -0.646464646465 0 0 -0.000133212683734
-0.2 -0.646464646465 0 0 -0.000192358574769
-0.3 -0.646464646465 0 0 -0.000197729186657
-0.5 -0.646464646465 0 0 -0.000207478627009
-0.7 -0.646464646465 0 0 -0.000217551621951
-0.95 -0.646464646465 0 0 -0.00023061025042
-0.05 -0.626262626263 0 0 -0.000105460608948
-0.2 -0.626262626263 0 0 -0.00014479526774
-0.3 -0.626262626263 0 0 -0.000149063581019
-0.5 -0.626262626263 0 0 -0.000157227365493
-0.7 -0.626262626263 0 0 -0.000165707700711
-0.95 -0.626262626263 0 0 -0.000176742673909
-0.05 -0.606060606061 0 0 -8.01760028963e-05
-0.2 -0.606060606061 0 0 -0.000105312811579
-0.3 -0.606060606061 0 0 -0.000108694946704
-0.5 -0.606060606061 0 0 -0.000115387533991
-0.7 -0.606060606061 0 0 -0.000122381206402
-0.95 -0.606060606061 0 0 -0.000131529377837
-0.05 -0.585858585859 0 0 -5.80438233766e-05
-0.2 -0.585858585859 0 0 -7.35463398822e-05
-0.3 -0.585858585859 0 0 -7.61704839028e-05
-0.5 -0.585858585859 0 0 -8.14851835551e-05
-0.7 -0.585858585859 0 0 -8.70800187751e-05
-0.95 -0.585858585859 0 0 -9.44515360023e-05
-0.05 -0.565656565657 0 0 -3.97214782606e-05
-0.2 -0.565656565657 0 0 -4.9011900082e-05
-0.3 -0.565656565657 0 0 -5.09736081623e-05
-0.5 -0.565656565657 0 0 -5.50171487084e-05
-0.7 -0.565656565657 0 0 -5.93133104261e-05
-0.95 -0.565656565657 0 0 -6.50277691789e-05
-0.05 -0.545454545455 0 0 -2.55749744388e-05
-0.2 -0.545454545455 0 0 -3.10145922672e-05
-0.3 -0.545454545455 0 0 -3.24068611821e-05
-0.5 -0.545454545455 0 0 -3.53202400955e-05
-0.7 -0.545454545455 0 0 -3.84511583377e-05
-0.95 -0.545454545455 0 0 -4.26660453536e-05
-0.05 -0.525252525253 0 0 -1.54978672773e-05
-0.2 -0.525252525253 0 0 -1.86097795258e-05
-0.3 -0.525252525253 0 0 -1.95367661233e-05
-0.5 -0.525252525253 0 0 -2.15036351393e-05
-0.7 -0.525252525253 0 0 -2.36454830686e-05
-0.95 -0.525252525253 0 0 -2.65703095167e-05
-0.05 -0.505050505051 0 0 -8.89619078424e-06
-0.2 -0.505050505051 0 0 -1.06303270615e-05
-0.3 -0.505050505051 0 0 -1.12068559875e-05
-0.5 -0.505050505051 0 0 -1.24454965882e-05
-0.7 -0.505050505051 0 0 -1.38127192315e-05
-0.95 -0.505050505051 0 0 -1.57080708282e-05
-0.05 -0.484848484848 0 0 -4.89022084208e-06
-0.2 -0.484848484848 0 0 -5.83093450243e-06
-0.3 -0.484848484848 0 0 -6.16791004141e-06
-0.5 -0.484848484848 0 0 -6.89943783121e-06
-0.7 -0.484848484848 0 0 -7.71671147328e-06
-0.95 -0.484848484848 0 0 -8.86537921744e-06
-0.05 -0.464646464646 0 0 -2.60481033246e-06
-0.2 -0.464646464646 0 0 -3.10333525451e-06
-0.3 -0.464646464646 0 0 -3.29084937135e-06
-0.5 -0.464646464646 0 0 -3.70119397074e-06
-0.7 -0.464646464646 0 0 -4.16407326476e-06
-0.95 -0.464646464646 0 0 -4.82191997291e-06
-0.05 -0.444444444444 0 0 -1.35814931916e-06
-0.2 -0.444444444444 0 0 -1.61769537413e-06
-0.3 -0.444444444444 0 0 -1.71844471545e-06
-0.5 -0.444444444444 0 0 -1.94023424281e-06
-0.7 -0.444444444444 0 0 -2.19222639512e-06
-0.95 -0.444444444444 0 0 -2.55334618114e-06
