VD VG VS VB Ids Qg  
-0.7 -1.71717171717 0 0 -0.00321550824411 -7.81105058149e-14
-0.95 -1.71717171717 0 0 -0.00403325284732 -6.51665944906e-14
-0.05 -1.69696969697 0 0 -0.000244418100341 -1.19571831896e-13
-0.2 -1.69696969697 0 0 -0.000969634934385 -1.0893852249e-13
-0.3 -1.69696969697 0 0 -0.00144454064562 -1.01938789574e-13
-0.5 -1.69696969697 0 0 -0.00236188359268 -8.82618139277e-14
-0.7 -1.69696969697 0 0 -0.00319473164906 -7.55087285176e-14
-0.95 -1.69696969697 0 0 -0.00398308606061 -6.2993514921e-14
-0.05 -1.67676767677 0 0 -0.000243941812638 -1.16692746936e-13
-0.2 -1.67676767677 0 0 -0.000967339286379 -1.06095156807e-13
-0.3 -1.67676767677 0 0 -0.00144056048434 -9.91230931111e-14
-0.5 -1.67676767677 0 0 -0.00235226457224 -8.55229112791e-14
-0.7 -1.67676767677 0 0 -0.00317230294934 -7.29365529918e-14
-0.95 -1.67676767677 0 0 -0.00392982823055 -6.0874436839e-14
-0.05 -1.65656565657 0 0 -0.000243443651509 -1.1382272921e-13
-0.2 -1.65656565657 0 0 -0.000964928313504 -1.03262072058e-13
-0.3 -1.65656565657 0 0 -0.00143636396043 -9.63188023078e-14
-0.5 -1.65656565657 0 0 -0.00234199296056 -8.28002179221e-14
-0.7 -1.65656565657 0 0 -0.00314806203837 -7.03965589849e-14
-0.95 -1.65656565657 0 0 -0.00387339582088 -5.88111783998e-14
-0.05 -1.63636363636 0 0 -0.000242922164481 -1.10962066829e-13
-0.2 -1.63636363636 0 0 -0.000962393571528 -1.00439628726e-13
-0.3 -1.63636363636 0 0 -0.00143193367975 -9.35263647164e-14
-0.5 -1.63636363636 0 0 -0.00233100263035 -8.00947601664e-14
-0.7 -1.63636363636 0 0 -0.00312183702374 -6.78915596528e-14
-0.95 -1.63636363636 0 0 -0.00381372273682 -5.68053311156e-14
-0.05 -1.61616161616 0 0 -0.000242375773367 -1.08111063341e-13
-0.2 -1.61616161616 0 0 -0.000959725799707 -9.76282091426e-14
-0.3 -1.61616161616 0 0 -0.00142725037005 -9.07462603207e-14
-0.5 -1.61616161616 0 0 -0.00231921888313 -7.74076911638e-14
-0.7 -1.61616161616 0 0 -0.00309344531502 -6.54245952398e-14
-0.95 -1.61616161616 0 0 -0.00375076192376 -5.48582338206e-14
-0.05 -1.59595959596 0 0 -0.000241802760901 -1.05270038892e-13
-0.2 -1.59595959596 0 0 -0.000956914821952 -9.48282194293e-14
-0.3 -1.59595959596 0 0 -0.00142229262376 -8.79790052491e-14
-0.5 -1.59595959596 0 0 -0.00230655724343 -7.47403114189e-14
-0.7 -1.59595959596 0 0 -0.00306269544512 -6.29989156987e-14
-0.95 -1.59595959596 0 0 -0.0036844864703 -5.2970953829e-14
-0.05 -1.57575757576 0 0 -0.000241201255692 -1.024393315e-13
-0.2 -1.57575757576 0 0 -0.000953949433504 -9.20400916788e-14
-0.3 -1.57575757576 0 0 -0.00141703659803 -8.52251560938e-14
-0.5 -1.57575757576 0 0 -0.00229292212317 -7.20940924283e-14
-0.7 -1.57575757576 0 0 -0.00302938974385 -6.0617949907e-14
-0.95 -1.57575757576 0 0 -0.00361489059939 -5.11442696835e-14
-0.05 -1.55555555556 0 0 -0.000240569215247 -9.96192984509e-14
-0.2 -1.55555555556 0 0 -0.000950817270635 -8.92642864083e-14
-0.3 -1.55555555556 0 0 -0.0014114556639 -8.24853149621e-14
-0.5 -1.55555555556 0 0 -0.00227820537163 -6.94707035664e-14
-0.7 -1.55555555556 0 0 -0.00299332794667 -5.82852595812e-14
-0.95 -1.55555555556 0 0 -0.00354199088456 -4.93786499795e-14
-0.05 -1.53535353535 0 0 -0.000239904406809 -9.6810317837e-14
-0.2 -1.53535353535 0 0 -0.000947504660376 -8.6501295336e-14
-0.3 -1.53535353535 0 0 -0.00140551999498 -7.97601354177e-14
-0.5 -1.53535353535 0 0 -0.00226228474633 -6.68720420937e-14
-0.7 -1.53535353535 0 0 -0.00295431176264 -5.60044768368e-14
-0.95 -1.53535353535 0 0 -0.00346582754018 -4.7674229478e-14
-0.05 -1.51515151515 0 0 -0.000239204385648 -9.40127902505e-14
-0.2 -1.51515151515 0 0 -0.000943996446651 -8.37516445337e-14
-0.3 -1.51515151515 0 0 -0.00139919608354 -7.70503295061e-14
-0.5 -1.51515151515 0 0 -0.00224502236836 -6.43002657773e-14
-0.7 -1.51515151515 0 0 -0.00291215034434 -5.37792255941e-14
-0.95 -1.51515151515 0 0 -0.00338646560915 -4.60307841464e-14
-0.05 -1.49494949495 0 0 -0.00023846647046 -9.12271406577e-14
-0.2 -1.49494949495 0 0 -0.000940275788495 -8.1015898024e-14
-0.3 -1.49494949495 0 0 -0.00139244617019 -7.43566761092e-14
-0.5 -1.49494949495 0 0 -0.00222626326645 -6.17578270075e-14
-0.7 -1.49494949495 0 0 -0.00286666650464 -5.16130286092e-14
-0.95 -1.49494949495 0 0 -0.00330399621765 -4.44477015901e-14
-0.05 -1.47474747475 0 0 -0.000237687715398 -8.84538204709e-14
-0.2 -1.47474747475 0 0 -0.000936323925071 -7.82946619045e-14
-0.3 -1.47474747475 0 0 -0.00138522757016 -7.16800309314e-14
-0.5 -1.47474747475 0 0 -0.00220583416672 -5.92475064482e-14
-0.7 -1.47474747475 0 0 -0.00281770342372 -4.95092036307e-14
-0.95 -1.47474747475 0 0 -0.00321853803422 -4.29239434169e-14
-0.05 -1.45454545455 0 0 -0.000236864878241 -8.56933098468e-14
-0.2 -1.45454545455 0 0 -0.000932119901147 -7.55885891016e-14
-0.3 -1.45454545455 0 0 -0.00137749187663 -6.90213384935e-14
-0.5 -1.45454545455 0 0 -0.00218354275109 -5.67724431158e-14
-0.7 -1.45454545455 0 0 -0.00276513149934 -4.74707537756e-14
-0.95 -1.45454545455 0 0 -0.00313023919856 -4.14579936809e-14
-0.05 -1.43434343434 0 0 -0.000235994384083 -8.29461202411e-14
-0.2 -1.43434343434 0 0 -0.000927640245265 -7.28983848801e-14
-0.3 -1.43434343434 0 0 -0.00136918401839 -6.63816465962e-14
-0.5 -1.43434343434 0 0 -0.00215917768221 -5.43361563846e-14
-0.7 -1.43434343434 0 0 -0.00270885492785 -4.55002584432e-14
-0.95 -1.43434343434 0 0 -0.00303928056616 -4.00477780732e-14
-0.05 -1.41414141414 0 0 -0.000235072283826 -8.02127972533e-14
-0.2 -1.41414141414 0 0 -0.000922858591234 -7.0224813265e-14
-0.3 -1.41414141414 0 0 -0.00136024114617 -6.3762123818e-14
-0.5 -1.41414141414 0 0 -0.00213250976659 -5.19425538637e-14
-0.7 -1.41414141414 0 0 -0.0026488175595 -4.35997719291e-14
-0.95 -1.41414141414 0 0 -0.00294588104601 -3.86905395044e-14
-0.05 -1.39393939394 0 0 -0.000234094206658 -7.74939238025e-14
-0.2 -1.39393939394 0 0 -0.000917745231505 -6.75687045737e-14
-0.3 -1.39393939394 0 0 -0.00135059132069 -6.11640807229e-14
-0.5 -1.39393939394 0 0 -0.00210329468421 -4.95959176509e-14
-0.7 -1.39393939394 0 0 -0.00258500753114 -4.17707375718e-14
-0.95 -1.39393939394 0 0 -0.00285030351564 -3.73826986419e-14
-0.05 -1.37373737374 0 0 -0.000233055305521 -7.47901236806e-14
-0.2 -1.37373737374 0 0 -0.000912266588593 -6.4930964305e-14
-0.3 -1.37373737374 0 0 -0.00134015197536 -5.85889955593e-14
-0.5 -1.37373737374 0 0 -0.00207127772399 -4.73008605618e-14
-0.7 -1.37373737374 0 0 -0.00251746019703 -4.0013925082e-14
-0.95 -1.37373737374 0 0 -0.00275285117721 -3.61198990316e-14
-0.05 -1.35353535354 0 0 -0.000231950194438 -7.21020655379e-14
-0.2 -1.35353535354 0 0 -0.000906384587823 -6.23125836952e-14
-0.3 -1.35353535354 0 0 -0.00132882813164 -5.6038545324e-14
-0.5 -1.35353535354 0 0 -0.00203620089928 -4.50622441589e-14
-0.7 -1.35353535354 0 0 -0.00244625922002 -3.83293937368e-14
-0.95 -1.35353535354 0 0 -0.00265383218614 -3.48976833289e-14
-0.05 -1.33333333333 0 0 -0.000230772876328 -6.94304673633e-14
-0.2 -1.33333333333 0 0 -0.000900055911392 -5.97146523344e-14
-0.3 -1.33333333333 0 0 -0.0013165103577 -5.35146430732e-14
-0.5 -1.33333333333 0 0 -0.00199781264257 -4.28850524039e-14
-0.7 -1.33333333333 0 0 -0.00237153652604 -3.6716471359e-14
-0.95 -1.33333333333 0 0 -0.00255350092037 -3.371264843e-14
-0.05 -1.31313131313 0 0 -0.000229516659761 -6.67761015352e-14
-0.2 -1.31313131313 0 0 -0.000893231110102 -5.71383733364e-14
-0.3 -1.31313131313 0 0 -0.00130307248646 -5.1019482241e-14
-0.5 -1.31313131313 0 0 -0.00195587997942 -4.07742189984e-14
-0.7 -1.31313131313 0 0 -0.00229347237454 -3.51737293044e-14
-0.95 -1.31313131313 0 0 -0.00245205509872 -3.25625116116e-14
-0.05 -1.29292929293 0 0 -0.00022817406277 -6.41398005292e-14
-0.2 -1.29292929293 0 0 -0.000885853545465 -5.45850816777e-14
-0.3 -1.29292929293 0 0 -0.00128836915599 -4.85555883154e-14
-0.5 -1.29292929293 0 0 -0.00191020267458 -3.87344129116e-14
-0.7 -1.29292929293 0 0 -0.00221229624415 -3.36989398541e-14
-0.95 -1.29292929293 0 0 -0.0023496993905 -3.14448736059e-14
-0.05 -1.27272727273 0 0 -0.000226736701585 -6.15224633863e-14
-0.2 -1.27272727273 0 0 -0.000877858131842 -5.20562664734e-14
-0.3 -1.27272727273 0 0 -0.00127223331404 -4.61258773496e-14
-0.5 -1.27272727273 0 0 -0.00186062839482 -3.67697943602e-14
-0.7 -1.27272727273 0 0 -0.00212828883006 -3.22890074628e-14
-0.95 -1.27272727273 0 0 -0.00224669141077 -3.03563212229e-14
-0.05 -1.25252525253 0 0 -0.000225195161774 -5.89250630616e-14
-0.2 -1.25252525253 0 0 -0.000869169847133 -4.95535981187e-14
-0.3 -1.25252525253 0 0 -0.00125447395184 -4.37337191571e-14
-0.5 -1.25252525253 0 0 -0.00180706755409 -3.48837608594e-14
-0.7 -1.25252525253 0 0 -0.00204178584191 -3.09398601799e-14
-0.95 -1.25252525253 0 0 -0.0021433414221 -2.92924470833e-14
-0.05 -1.23232323232 0 0 -0.000223538848902 -5.63486547992e-14
-0.2 -1.23232323232 0 0 -0.000859701983675 -4.70789613931e-14
-0.3 -1.23232323232 0 0 -0.0012348745146 -4.13830003272e-14
-0.5 -1.23232323232 0 0 -0.0017495063193 -3.30787077158e-14
-0.7 -1.23232323232 0 0 -0.00195318223775 -2.96463280178e-14
-0.95 -1.23232323232 0 0 -0.0020399618896 -2.82488815669e-14
-0.05 -1.21212121212 0 0 -0.000221755815402 -5.37943856996e-14
-0.2 -1.21212121212 0 0 -0.000849354122589 -4.46344957478e-14
-0.3 -1.21212121212 0 0 -0.00121319268118 -3.90781780701e-14
-0.5 -1.21212121212 0 0 -0.00168801633497 -3.13558278262e-14
-0.7 -1.21212121212 0 0 -0.00186292543793 -2.84022351657e-14
-0.95 -1.21212121212 0 0 -0.00193682206256 -2.72221998258e-14
-0.05 -1.19191919192 0 0 -0.000219832559955 -5.12635056831e-14
-0.2 -1.19191919192 0 0 -0.000838009842117 -4.22226439909e-14
-0.3 -1.19191919192 0 0 -0.00118916249983 -3.68243102868e-14
-0.5 -1.19191919192 0 0 -0.00162276006335 -2.97149714698e-14
-0.7 -1.19191919192 0 0 -0.00177147094333 -2.7201247354e-14
-0.95 -1.19191919192 0 0 -0.00183414986198 -2.62098875731e-14
-0.05 -1.17171717172 0 0 -0.000217753795304 -4.8757380086e-14
-0.2 -1.17171717172 0 0 -0.000825534224918 -3.98462102942e-14
-0.3 -1.17171717172 0 0 -0.0011625001521 -3.46270406814e-14
-0.5 -1.17171717172 0 0 -0.00155399129117 -2.81545768817e-14
-0.7 -1.17171717172 0 0 -0.00167920559161 -2.60383976673e-14
-0.95 -1.17171717172 0 0 -0.00173215303837 -2.52099436348e-14
-0.05 -1.15151515152 0 0 -0.000215502180192 -4.62775041701e-14
-0.2 -1.15151515152 0 0 -0.000811771328736 -3.75084275703e-14
-0.3 -1.15151515152 0 0 -0.00113291477268 -3.24925118641e-14
-0.5 -1.15151515152 0 0 -0.00148205168614 -2.66716613558e-14
-0.7 -1.15151515152 0 0 -0.00158643457025 -2.49103824673e-14
-0.95 -1.15151515152 0 0 -0.00163103501493 -2.42205933506e-14
-0.05 -1.13131313131 0 0 -0.000213058011199 -4.38255198769e-14
-0.2 -1.13131313131 0 0 -0.000796541953803 -3.52130323667e-14
-0.3 -1.13131313131 0 0 -0.00110012558557 -3.04271774727e-14
-0.5 -1.13131313131 0 0 -0.00140736624264 -2.52618307191e-14
-0.7 -1.13131313131 0 0 -0.0014934602291 -2.38140435633e-14
-0.95 -1.13131313131 0 0 -0.00153100283091 -2.3240156724e-14
-0.05 -1.11111111111 0 0 -0.000210398870782 -4.14032352144e-14
-0.2 -1.11111111111 0 0 -0.000779642308168 -3.29643418109e-14
-0.3 -1.11111111111 0 0 -0.00106388590219 -2.84374908627e-14
-0.5 -1.11111111111 0 0 -0.00133044065756 -2.3919260137e-14
-0.7 -1.11111111111 0 0 -0.00140064580105 -2.27451302742e-14
-0.95 -1.11111111111 0 0 -0.0014322706254 -2.22670040722e-14
-0.05 -1.09090909091 0 0 -0.000207499229429 -3.90126467231e-14
-0.2 -1.09090909091 0 0 -0.000760844562199 -3.07673210214e-14
-0.3 -1.09090909091 0 0 -0.00102401313452 -2.65294669065e-14
-0.5 -1.09090909091 0 0 -0.00125185757482 -2.26367086957e-14
-0.7 -1.09090909091 0 0 -0.00130842380263 -2.16981553365e-14
-0.95 -1.09090909091 0 0 -0.00133506117626 -2.12995513556e-14
-0.05 -1.07070707071 0 0 -0.000204330002965 -3.66559655272e-14
-0.2 -1.07070707071 0 0 -0.000739900786734 -2.86276201685e-14
-0.3 -1.07070707071 0 0 -0.000980422055587 -2.47081449932e-14
-0.5 -1.07070707071 0 0 -0.00117225223149 -2.14059549855e-14
-0.7 -1.07070707071 0 0 -0.00121724085708 -2.06675456611e-14
-0.95 -1.07070707071 0 0 -0.00123960663293 -2.03362737463e-14
-0.05 -1.05050505051 0 0 -0.000200858072107 -3.43356475259e-14
-0.2 -1.05050505051 0 0 -0.000716552293817 -2.65515484342e-14
-0.3 -1.05050505051 0 0 -0.000933156670615 -2.29770179606e-14
-0.5 -1.05050505051 0 0 -0.00109223895855 -2.02192460857e-14
-0.7 -1.05050505051 0 0 -0.00112749434707 -1.96489459618e-14
-0.95 -1.05050505051 0 0 -0.00114614883405 -1.93757300466e-14
-0.05 -1.0303030303 0 0 -0.000197045781971 -3.20544282873e-14
-0.2 -1.0303030303 0 0 -0.000690546701234 -2.45459403492e-14
-0.3 -1.0303030303 0 0 -0.000882415155332 -2.13375181994e-14
-0.5 -1.0303030303 0 0 -0.00101232785378 -1.90710106092e-14
-0.7 -1.0303030303 0 0 -0.00103952685723 -1.86393634733e-14
-0.95 -1.0303030303 0 0 -0.00105493926503 -1.8416596712e-14
-0.05 -1.0101010101 0 0 -0.000192850457639 -2.98153631447e-14
-0.2 -1.0101010101 0 0 -0.000661664684986 -2.26178652905e-14
-0.3 -1.0101010101 0 0 -0.000828563138473 -1.97886522174e-14
-0.5 -1.0101010101 0 0 -0.000932946817344 -1.79575145839e-14
-0.7 -1.0101010101 0 0 -0.000953651245167 -1.763671438e-14
-0.95 -1.0101010101 0 0 -0.000966238560003 -1.74577128116e-14
-0.05 -0.989898989899 0 0 -0.00018822400264 -2.76218727675e-14
-0.2 -0.989898989899 0 0 -0.000629756827909 -2.07741441873e-14
-0.3 -0.989898989899 0 0 -0.000772133103106 -1.83268437124e-14
-0.5 -0.989898989899 0 0 -0.000854538421255 -1.68750001575e-14
-0.7 -0.989898989899 0 0 -0.00087017084719 -1.66394694545e-14
-0.95 -0.989898989899 0 0 -0.000880315380544 -1.64981382578e-14
-0.05 -0.969696969697 0 0 -0.000183112697858 -2.54777939548e-14
-0.2 -0.969696969697 0 0 -0.000594787934095 -1.9020678861e-14
-0.3 -0.969696969697 0 0 -0.000713810351323 -1.69460057792e-14
-0.5 -0.969696969697 0 0 -0.000777613790778 -1.58186377064e-14
-0.7 -0.969696969697 0 0 -0.00078938859878 -1.56465157699e-14
-0.95 -0.969696969697 0 0 -0.00079744447158 -1.55372277735e-14
-0.05 -0.949494949495 0 0 -0.000177457399571 -2.3387434316e-14
-0.2 -0.949494949495 0 0 -0.000556882214452 -1.73616675726e-14
-0.3 -0.949494949495 0 0 -0.000654404565977 -1.56378984498e-14
-0.5 -0.949494949495 0 0 -0.000702745534117 -1.47826974991e-14
-0.7 -0.949494949495 0 0 -0.000711608914247 -1.46571569925e-14
-0.95 -0.949494949495 0 0 -0.000717903693602 -1.4574722452e-14
-0.05 -0.929292929293 0 0 -0.000171194461863 -2.13556274317e-14
-0.2 -0.929292929293 0 0 -0.000516359576845 -1.57988520733e-14
-0.3 -0.929292929293 0 0 -0.000594793831727 -1.43930768426e-14
-0.5 -0.929292929293 0 0 -0.00063049571078 -1.3762051011e-14
-0.7 -0.929292929293 0 0 -0.000637135567834 -1.36711864227e-14
-0.95 -0.929292929293 0 0 -0.000641969859288 -1.36108593342e-14
-0.05 -0.909090909091 0 0 -0.00016425789703 -1.93877813181e-14
-0.2 -0.909090909091 0 0 -0.000473752876122 -1.43309798558e-14
-0.3 -0.909090909091 0 0 -0.000535820808678 -1.32028913258e-14
-0.5 -0.909090909091 0 0 -0.000561349148612 -1.27535609435e-14
-0.7 -0.909090909091 0 0 -0.000566267080004 -1.26889991816e-14
-0.95 -0.909090909091 0 0 -0.000569913260907 -1.2646496998e-14
-0.05 -0.888888888889 0 0 -0.00015658354831 -1.74899065067e-14
-0.2 -0.888888888889 0 0 -0.000429798024359 -1.29536655429e-14
-0.3 -0.888888888889 0 0 -0.00047818456949 -1.20617169218e-14
-0.5 -0.888888888889 0 0 -0.00049570859934 -1.17562083981e-14
-0.7 -0.888888888889 0 0 -0.000499290169403 -1.17117258633e-14
-0.95 -0.888888888889 0 0 -0.000501990854653 -1.168325154e-14
-0.05 -0.868686868687 0 0 -0.000148116364411 -1.56685994187e-14
-0.2 -0.868686868687 0 0 -0.000385387921718 -1.16598874722e-14
-0.3 -0.868686868687 0 0 -0.000422445603437 -1.09669882056e-14
-0.5 -0.868686868687 0 0 -0.000433915436999 -1.0770673129e-14
-0.7 -0.868686868687 0 0 -0.000436471485312 -1.07413730714e-14
-0.95 -0.868686868687 0 0 -0.000438438151435 -1.07236322611e-14
-0.05 -0.848484848485 0 0 -0.000138822139576 -1.39309407558e-14
-0.2 -0.848484848485 0 0 -0.000341474052678 -1.04415266588e-14
-0.3 -0.848484848485 0 0 -0.00036912248566 -9.9172841381e-15
-0.5 -0.848484848485 0 0 -0.000376262033315 -9.79902695337e-15
-0.7 -0.848484848485 0 0 -0.000378047761686 -9.78095193122e-15
-0.95 -0.848484848485 0 0 -0.000379459922298 -9.7711594529e-15
-0.05 -0.828282828283 0 0 -0.000128705050462 -1.22842478335e-14
-0.2 -0.828282828283 0 0 -0.000298916711491 -9.29204656196e-15
-0.3 -0.828282828283 0 0 -0.000318744402921 -8.91111233944e-15
-0.5 -0.828282828283 0 0 -0.000322991283081 -8.84460731047e-15
-0.7 -0.828282828283 0 0 -0.000324214538385 -8.83456641768e-15
-0.95 -0.828282828283 0 0 -0.00032521982731 -8.83043729421e-15
-0.05 -0.808080808081 0 0 -0.000117831381138 -1.07356005392e-14
-0.2 -0.808080808081 0 0 -0.000258368826974 -8.20866378013e-15
-0.3 -0.808080808081 0 0 -0.0002718406891 -7.9468102742e-15
-0.5 -0.808080808081 0 0 -0.000274287793175 -7.91194419131e-15
-0.7 -0.808080808081 0 0 -0.00027511357948 -7.90741990454e-15
-0.95 -0.808080808081 0 0 -0.000275829000516 -7.90714225187e-15
-0.05 -0.787878787879 0 0 -0.000106356732605 -9.29106597795e-15
-0.2 -0.787878787879 0 0 -0.000220297884944 -7.19169321972e-15
-0.3 -0.787878787879 0 0 -0.000228875747867 -7.02341780169e-15
-0.5 -0.787878787879 0 0 -0.000230264553941 -7.00660955474e-15
-0.7 -0.787878787879 0 0 -0.000230819080571 -7.00568174139e-15
-0.95 -0.787878787879 0 0 -0.000231333516775 -7.00787173021e-15
-0.05 -0.767676767677 0 0 -9.45463855733e-05 -7.95463999707e-15
-0.2 -0.767676767677 0 0 -0.00018507388131 -6.24217879666e-15
-0.3 -0.767676767677 0 0 -0.000190159979813 -6.14186428304e-15
-0.5 -0.767676767677 0 0 -0.000190947390863 -6.13487729865e-15
-0.7 -0.767676767677 0 0 -0.000191322901126 -6.13614160013e-15
-0.95 -0.767676767677 0 0 -0.000191700767663 -6.13978417216e-15
-0.05 -0.747474747475 0 0 -8.27639048673e-05 -6.72722291956e-15
-0.2 -0.747474747475 0 0 -0.000152998059631 -5.36029318791e-15
-0.3 -0.747474747475 0 0 -0.000155807214276 -5.30496272492e-15
-0.5 -0.747474747475 0 0 -0.000156259508177 -5.30311202833e-15
-0.7 -0.747474747475 0 0 -0.000156520055229 -5.30558968548e-15
-0.95 -0.747474747475 0 0 -0.000156805774319 -5.30997186294e-15
