VD VG VS VB Ids Qg  
-0.95 -0.747474747475 0 0 -0.00161447424427 -4.68861717417e-15
-0.05 -0.727272727273 0 0 -0.000437465666157 -4.00624239204e-15
-0.2 -0.727272727273 0 0 -0.00095864035359 -3.51826821622e-15
-0.3 -0.727272727273 0 0 -0.00105786248645 -3.55438851777e-15
-0.5 -0.727272727273 0 0 -0.00117327669373 -3.76956125501e-15
-0.7 -0.727272727273 0 0 -0.00128363221696 -4.00681266218e-15
-0.95 -0.727272727273 0 0 -0.00142896217518 -4.30999491738e-15
-0.05 -0.707070707071 0 0 -0.000394701268949 -3.55505009029e-15
-0.2 -0.707070707071 0 0 -0.000833231142176 -3.1491175478e-15
-0.3 -0.707070707071 0 0 -0.000915818886535 -3.19884404522e-15
-0.5 -0.707070707071 0 0 -0.0010184358234 -3.41332781542e-15
-0.7 -0.707070707071 0 0 -0.00112021408493 -3.64431599656e-15
-0.95 -0.707070707071 0 0 -0.00125514710462 -3.94020553285e-15
-0.05 -0.686868686869 0 0 -0.000351815624874 -3.12894717347e-15
-0.2 -0.686868686869 0 0 -0.000716496451169 -2.79771127178e-15
-0.3 -0.686868686869 0 0 -0.000784572547736 -2.85827743853e-15
-0.5 -0.686868686869 0 0 -0.000875831979423 -3.06909301171e-15
-0.7 -0.686868686869 0 0 -0.000969031264864 -3.29280002429e-15
-0.95 -0.686868686869 0 0 -0.00109344579122 -3.58027507199e-15
-0.05 -0.666666666667 0 0 -0.000309588848554 -2.72901615897e-15
-0.2 -0.666666666667 0 0 -0.000609081933955 -2.46495839919e-15
-0.3 -0.666666666667 0 0 -0.000664718405982 -2.53349457965e-15
-0.5 -0.666666666667 0 0 -0.000745736097589 -2.73809194028e-15
-0.7 -0.666666666667 0 0 -0.000830377378057 -2.95348706593e-15
-0.95 -0.666666666667 0 0 -0.000944191174418 -3.23136464729e-15
-0.05 -0.646464646465 0 0 -0.000268866700418 -2.35598683714e-15
-0.2 -0.646464646465 0 0 -0.000511414864965 -2.15179840259e-15
-0.3 -0.646464646465 0 0 -0.000556633733051 -2.22534372689e-15
-0.5 -0.646464646465 0 0 -0.000628255890005 -2.42164678467e-15
-0.7 -0.646464646465 0 0 -0.000704413664112 -2.62770317809e-15
-0.95 -0.646464646465 0 0 -0.000807611556312 -2.8947557862e-15
-0.05 -0.626262626263 0 0 -0.000230437377769 -2.01019435753e-15
-0.2 -0.626262626263 0 0 -0.000423710616914 -1.85902849048e-15
-0.3 -0.626262626263 0 0 -0.00046040807599 -1.93469969097e-15
-0.5 -0.626262626263 0 0 -0.00052331056237 -2.12109170212e-15
-0.7 -0.626262626263 0 0 -0.000591142418714 -2.3168253431e-15
-0.95 -0.626262626263 0 0 -0.000683806255802 -2.57181797373e-15
-0.05 -0.606060606061 0 0 -0.00019486782983 -1.69166550126e-15
-0.2 -0.606060606061 0 0 -0.000345965852936 -1.58714766143e-15
-0.3 -0.606060606061 0 0 -0.000375816847813 -1.66237629694e-15
-0.5 -0.606060606061 0 0 -0.000430608630746 -1.83766655257e-15
-0.7 -0.606060606061 0 0 -0.00049038036636 -2.02219787827e-15
-0.95 -0.606060606061 0 0 -0.000572718638568 -2.26395107195e-15
-0.05 -0.585858585859 0 0 -0.000162385461672 -1.40034098866e-15
-0.2 -0.585858585859 0 0 -0.000277956879313 -1.33627576649e-15
-0.3 -0.585858585859 0 0 -0.000302344277518 -1.40900604378e-15
-0.5 -0.585858585859 0 0 -0.000349638566255 -1.57239446888e-15
-0.7 -0.585858585859 0 0 -0.000401738015108 -1.74502026637e-15
-0.95 -0.585858585859 0 0 -0.000474109569538 -1.9724972982e-15
-0.05 -0.565656565657 0 0 -0.000132925338576 -1.13633720964e-15
-0.2 -0.565656565657 0 0 -0.00021925788896 -1.10625766953e-15
-0.3 -0.565656565657 0 0 -0.000239253020171 -1.17499374663e-15
-0.5 -0.565656565657 0 0 -0.000279687578484 -1.32599428531e-15
-0.7 -0.565656565657 0 0 -0.000324616562608 -1.48623214353e-15
-0.95 -0.565656565657 0 0 -0.00038753829537 -1.6986280874e-15
-0.05 -0.545454545455 0 0 -0.000106348352445 -9.00129648571e-16
-0.2 -0.545454545455 0 0 -0.000169304718279 -8.96982872166e-16
-0.3 -0.545454545455 0 0 -0.000185695127279 -9.60653520659e-16
-0.5 -0.545454545455 0 0 -0.00021990353873 -1.09891776893e-15
-0.7 -0.545454545455 0 0 -0.000258238654947 -1.24646102671e-15
-0.95 -0.545454545455 0 0 -0.0003123634195 -1.44323768279e-15
-0.05 -0.525252525253 0 0 -8.26504325281e-05 -6.92597492323e-16
-0.2 -0.525252525253 0 0 -0.000127488970595 -7.08787764227e-16
-0.3 -0.525252525253 0 0 -0.000140833613767 -7.66525546028e-16
-0.5 -0.525252525253 0 0 -0.000169396175859 -8.91582061861e-16
-0.7 -0.525252525253 0 0 -0.000201723943475 -1.02612523485e-15
-0.95 -0.525252525253 0 0 -0.000247780232613 -1.2069152868e-15
-0.05 -0.505050505051 0 0 -6.19949075881e-05 -5.14838225654e-16
-0.2 -0.505050505051 0 0 -9.32138043573e-05 -5.42664030493e-16
-0.3 -0.505050505051 0 0 -0.000103913993607 -5.93659049711e-16
-0.5 -0.505050505051 0 0 -0.000127335402748 -7.04721178516e-16
-0.7 -0.505050505051 0 0 -0.000154193521075 -8.25724935805e-16
-0.95 -0.505050505051 0 0 -0.000192901896102 -9.90083654624e-16
-0.05 -0.484848484848 0 0 -4.46021596489e-05 -3.6767704371e-16
-0.2 -0.484848484848 0 0 -6.58734781484e-05 -4.00046050372e-16
-0.3 -0.484848484848 0 0 -7.4246778351e-05 -4.4356451116e-16
-0.5 -0.484848484848 0 0 -9.29850494621e-05 -5.3958848618e-16
-0.7 -0.484848484848 0 0 -0.000114849859836 -6.46173211558e-16
-0.95 -0.484848484848 0 0 -0.000146861632612 -7.93309689397e-16
-0.05 -0.464646464646 0 0 -3.06172234916e-05 -2.5102744411e-16
-0.2 -0.464646464646 0 0 -4.47982977795e-05 -2.82230597104e-16
-0.3 -0.464646464646 0 0 -5.11352590086e-05 -3.17760290645e-16
-0.5 -0.464646464646 0 0 -6.5655220937e-05 -3.97765495068e-16
-0.7 -0.464646464646 0 0 -8.2979394851e-05 -4.88875682793e-16
-0.95 -0.464646464646 0 0 -0.000108879298482 -6.17604532298e-16
-0.05 -0.444444444444 0 0 -1.99989962791e-05 -1.63356554799e-16
-0.2 -0.444444444444 0 0 -2.92195221471e-05 -1.89654889658e-16
-0.3 -0.444444444444 0 0 -3.38152914326e-05 -2.17100990763e-16
-0.5 -0.444444444444 0 0 -4.4626681635e-05 -2.80614536239e-16
-0.7 -0.444444444444 0 0 -5.78877454572e-05 -3.55399773903e-16
-0.95 -0.444444444444 0 0 -7.82484614568e-05 -4.64429103254e-16
-0.05 -0.424242424242 0 0 -1.24476781884e-05 -1.01396421272e-16
-0.2 -0.424242424242 0 0 -1.82618561929e-05 -1.21214102957e-16
-0.3 -0.424242424242 0 0 -2.14297861671e-05 -1.41080636649e-16
-0.5 -0.424242424242 0 0 -2.91024995326e-05 -1.88588569135e-16
-0.7 -0.424242424242 0 0 -3.88308566227e-05 -2.46861593909e-16
-0.95 -0.424242424242 0 0 -5.42673458568e-05 -3.35302024184e-16
-0.05 -0.40404040404 0 0 -7.42475788431e-06 -6.03401480036e-17
-0.2 -0.40404040404 0 0 -1.09659167581e-05 -7.39206199373e-17
-0.3 -0.40404040404 0 0 -1.30332114437e-05 -8.73433779018e-17
-0.5 -0.40404040404 0 0 -1.81923664898e-05 -1.20575235318e-16
-0.7 -0.40404040404 0 0 -2.49797013757e-05 -1.63234988826e-16
-0.95 -0.40404040404 0 0 -3.6176496619e-05 -2.31169404414e-16
-0.05 -0.383838383838 0 0 -4.27987231124e-06 -3.47086555856e-17
-0.2 -0.383838383838 0 0 -6.36465613218e-06 -4.33306018475e-17
-0.3 -0.383838383838 0 0 -7.64529919298e-06 -5.18370708767e-17
-0.5 -0.383838383838 0 0 -1.09306478737e-05 -7.35810505085e-17
-0.7 -0.383838383838 0 0 -1.5414674931e-05 -1.02769978623e-16
-0.95 -0.383838383838 0 0 -2.3130214288e-05 -1.51726580061e-16
-0.05 -0.363636363636 0 0 -2.40514224697e-06 -1.94686975758e-17
-0.2 -0.363636363636 0 0 -3.59758648997e-06 -2.4639065592e-17
-0.3 -0.363636363636 0 0 -4.35699225804e-06 -2.97540809692e-17
-0.5 -0.363636363636 0 0 -6.35020361731e-06 -4.31750433469e-17
-0.7 -0.363636363636 0 0 -9.16046157784e-06 -6.19019990553e-17
-0.95 -0.363636363636 0 0 -1.41966335492e-05 -9.48962815293e-17
-0.05 -0.343434343434 0 0 -1.32768156826e-06 -1.07303841738e-17
-0.2 -0.343434343434 0 0 -1.99480960812e-06 -1.37092311561e-17
-0.3 -0.343434343434 0 0 -2.43038191788e-06 -1.66670472017e-17
-0.5 -0.343434343434 0 0 -3.59383725567e-06 -2.45819376851e-17
-0.7 -0.343434343434 0 0 -5.27743659652e-06 -3.5965387499e-17
-0.95 -0.343434343434 0 0 -8.40186022241e-06 -5.68694607912e-17
-0.05 -0.323232323232 0 0 -7.24106998922e-07 -5.84512169057e-18
-0.2 -0.323232323232 0 0 -1.09149474578e-06 -7.51579153671e-18
-0.3 -0.323232323232 0 0 -1.33547548807e-06 -9.18025768519e-18
-0.5 -0.323232323232 0 0 -1.9955797068e-06 -1.36974661309e-17
-0.7 -0.323232323232 0 0 -2.96960900629e-06 -2.03398785431e-17
-0.95 -0.323232323232 0 0 -4.82755327615e-06 -3.29317851335e-17
-0.05 -0.30303030303 0 0 -3.91788232362e-07 -3.15967927687e-18
-0.2 -0.30303030303 0 0 -5.91943330442e-07 -4.08034303429e-18
-0.3 -0.30303030303 0 0 -7.26420368737e-07 -5.0001323643e-18
-0.5 -0.30303030303 0 0 -1.09361578209e-06 -7.52122118268e-18
-0.7 -0.30303030303 0 0 -1.64313691763e-06 -1.12869899043e-17
-0.95 -0.30303030303 0 0 -2.71292621211e-06 -1.85921732574e-17
-0.05 -0.282828282828 0 0 -2.10886056674e-07 -1.69960844139e-18
-0.2 -0.282828282828 0 0 -3.19156817286e-07 -2.20126707969e-18
-0.3 -0.282828282828 0 0 -3.92491253066e-07 -2.70357263157e-18
-0.5 -0.282828282828 0 0 -5.94061832812e-07 -4.09003097184e-18
-0.7 -0.282828282828 0 0 -8.98780193292e-07 -6.18387848459e-18
-0.95 -0.282828282828 0 0 -1.50077399902e-06 -1.0312269082e-17
-0.05 -0.262626262626 0 0 -1.13132409158e-07 -9.11344065065e-19
-0.2 -0.262626262626 0 0 -1.71427907583e-07 -1.18273127596e-18
-0.3 -0.262626262626 0 0 -2.11142603983e-07 -1.45497191866e-18
-0.5 -0.262626262626 0 0 -3.20835735015e-07 -2.21021847683e-18
-0.7 -0.262626262626 0 0 -4.87875602211e-07 -3.35972791135e-18
-0.95 -0.262626262626 0 0 -8.21366303688e-07 -5.65219821459e-18
-0.05 -0.242424242424 0 0 -6.05598482035e-08 -4.87684414566e-19
-0.2 -0.242424242424 0 0 -9.18530773883e-08 -6.33827642589e-19
-0.3 -0.242424242424 0 0 -1.13264423525e-07 -7.80664301768e-19
-0.5 -0.242424242424 0 0 -1.72622494563e-07 -1.18956852562e-18
-0.7 -0.242424242424 0 0 -2.63504093253e-07 -1.8154897406e-18
-0.95 -0.242424242424 0 0 -4.46339705827e-07 -3.07397039113e-18
-0.05 -0.222222222222 0 0 -3.23724820561e-08 -2.60637381789e-19
-0.2 -0.222222222222 0 0 -4.91381329834e-08 -3.39105689549e-19
-0.3 -0.222222222222 0 0 -6.06481586459e-08 -4.18059301181e-19
-0.5 -0.222222222222 0 0 -9.26514272839e-08 -6.38586141953e-19
-0.7 -0.222222222222 0 0 -1.41856906429e-07 -9.77623166898e-19
-0.95 -0.222222222222 0 0 -2.41417475836e-07 -1.66339710857e-18
-0.05 -0.20202020202 0 0 -1.72894313314e-08 -1.39181781783e-19
-0.2 -0.20202020202 0 0 -2.6260524352e-08 -1.81234383974e-19
-0.3 -0.20202020202 0 0 -3.2436318762e-08 -2.23603370804e-19
-0.5 -0.20202020202 0 0 -4.96503314723e-08 -3.42239402209e-19
-0.7 -0.20202020202 0 0 -7.62073317101e-08 -5.25266332693e-19
-0.95 -0.20202020202 0 0 -1.30183052415e-07 -8.9719416843e-19
-0.05 -0.181818181818 0 0 -9.22879486624e-09 -7.42867047823e-20
-0.2 -0.181818181818 0 0 -1.40252695978e-08 -9.67964637124e-20
-0.3 -0.181818181818 0 0 -1.73349282858e-08 -1.19504160675e-19
-0.5 -0.181818181818 0 0 -2.65798816031e-08 -1.83224107273e-19
-0.7 -0.181818181818 0 0 -4.08837764238e-08 -2.81816921281e-19
-0.95 -0.181818181818 0 0 -7.00625130132e-08 -4.82919013519e-19
-0.05 -0.161616161616 0 0 -4.92453067786e-09 -3.96378757472e-20
-0.2 -0.161616161616 0 0 -7.48772759507e-09 -5.1677822777e-20
-0.3 -0.161616161616 0 0 -9.26003920182e-09 -6.38383110198e-20
-0.5 -0.161616161616 0 0 -1.42202502586e-08 -9.80276169279e-20
-0.7 -0.161616161616 0 0 -2.19142566779e-08 -1.51063888999e-19
-0.95 -0.161616161616 0 0 -3.76586617198e-08 -2.59587621709e-19
-0.05 -0.141414141414 0 0 -2.62724796714e-09 -2.11463324795e-20
-0.2 -0.141414141414 0 0 -3.99658812125e-09 -2.75833308803e-20
-0.3 -0.141414141414 0 0 -4.94520804183e-09 -3.40923692184e-20
-0.5 -0.141414141414 0 0 -7.60487802303e-09 -5.24251503334e-20
-0.7 -0.141414141414 0 0 -1.17399349221e-08 -8.09299333242e-20
-0.95 -0.141414141414 0 0 -2.0225130959e-08 -1.39420568405e-19
-0.05 -0.121212121212 0 0 -1.40149095287e-09 -1.12802301075e-20
-0.2 -0.121212121212 0 0 -2.13290810969e-09 -1.47207906887e-20
-0.3 -0.121212121212 0 0 -2.64051002646e-09 -1.82038229182e-20
-0.5 -0.121212121212 0 0 -4.06609473852e-09 -2.80303329087e-20
-0.7 -0.121212121212 0 0 -6.28725774014e-09 -4.33420939638e-20
-0.95 -0.121212121212 0 0 -1.08566956906e-08 -7.48414148656e-20
-0.05 -0.10101010101 0 0 -7.47573149613e-10 -6.01697106181e-21
-0.2 -0.10101010101 0 0 -1.13821285652e-09 -7.85567256334e-21
-0.3 -0.10101010101 0 0 -1.40978461881e-09 -9.71915940618e-21
-0.5 -0.10101010101 0 0 -2.17373115868e-09 -1.49850561393e-20
-0.7 -0.10101010101 0 0 -3.36645727191e-09 -2.32072927517e-20
-0.95 -0.10101010101 0 0 -5.82600855222e-09 -4.01624480689e-20
-0.05 -0.0808080808081 0 0 -3.98752177949e-10 -3.20941183584e-21
-0.2 -0.0808080808081 0 0 -6.0737608061e-10 -4.19196886033e-21
-0.3 -0.0808080808081 0 0 -7.52656295393e-10 -5.18887553317e-21
-0.5 -0.0808080808081 0 0 -1.16199036333e-09 -8.01043354872e-21
-0.7 -0.0808080808081 0 0 -1.80234342164e-09 -1.24248281837e-20
-0.95 -0.0808080808081 0 0 -3.12584311849e-09 -2.15485860371e-20
-0.05 -0.0606060606061 0 0 -2.12688932632e-10 -1.71185226987e-21
-0.2 -0.0606060606061 0 0 -3.24102676982e-10 -2.23688283492e-21
-0.3 -0.0606060606061 0 0 -4.01817859809e-10 -2.77016807711e-21
-0.5 -0.0606060606061 0 0 -6.21129159441e-10 -4.28189410694e-21
-0.7 -0.0606060606061 0 0 -9.64885419693e-10 -6.65164983726e-21
-0.95 -0.0606060606061 0 0 -1.67694757846e-09 -1.15603890701e-20
-0.05 -0.040404040404 0 0 -1.13444296281e-10 -9.13068854586e-22
-0.2 -0.040404040404 0 0 -1.72942835722e-10 -1.19361242029e-21
-0.3 -0.040404040404 0 0 -2.14513999176e-10 -1.47887919615e-21
-0.5 -0.040404040404 0 0 -3.3201059359e-10 -2.28879143155e-21
-0.7 -0.040404040404 0 0 -5.16534844593e-10 -3.56085000692e-21
-0.95 -0.040404040404 0 0 -8.99596137501e-10 -6.20156468386e-21
-0.05 -0.020202020202 0 0 -6.0508762695e-11 -4.87011096476e-22
-0.2 -0.020202020202 0 0 -9.22826091316e-11 -6.36913851192e-22
-0.3 -0.020202020202 0 0 -1.14519317772e-10 -7.89506859567e-22
-0.5 -0.020202020202 0 0 -1.7746672e-10 -1.22340808251e-21
-0.7 -0.020202020202 0 0 -2.76513128759e-10 -1.90620690743e-21
-0.95 -0.020202020202 0 0 -4.82572373255e-10 -3.32672225848e-21
-0.05 0.0 0 0 -3.22739951134e-11 -2.59760527095e-22
-0.2 0.0 0 0 -4.92420058265e-11 -3.39857294616e-22
-0.3 0.0 0 0 -6.11364341378e-11 -4.21480329794e-22
-0.5 0.0 0 0 -9.4859143581e-11 -6.53933668613e-22
-0.7 0.0 0 0 -1.48022494364e-10 -1.02042742186e-21
-0.95 0.0 0 0 -2.58863110758e-10 -1.78453251372e-21
