Vd Vg Vs Vb Lg Ids mu  
0.252525252525 0.2 0 0 1e-07 4.35292894562e-10 0.0325348507079
0.262626262626 0.2 0 0 1e-07 4.35480480715e-10 0.0325341220624
0.272727272727 0.2 0 0 1e-07 4.35647716477e-10 0.0325334720197
0.282828282828 0.2 0 0 1e-07 4.35797438008e-10 0.0325328896981
0.292929292929 0.2 0 0 1e-07 4.35932004828e-10 0.0325323660301
0.30303030303 0.2 0 0 1e-07 4.36053392716e-10 0.0325318934135
0.313131313131 0.2 0 0 1e-07 4.3616326606e-10 0.0325314654359
0.323232323232 0.2 0 0 1e-07 4.36263034889e-10 0.0325310766587
0.333333333333 0.2 0 0 1e-07 4.36353900074e-10 0.0325307224451
0.343434343434 0.2 0 0 1e-07 4.36436889437e-10 0.0325303988236
0.353535353535 0.2 0 0 1e-07 4.36512886771e-10 0.0325301023755
0.363636363636 0.2 0 0 1e-07 4.36582655446e-10 0.0325298301465
0.373737373737 0.2 0 0 1e-07 4.36646857468e-10 0.0325295795719
0.383838383838 0.2 0 0 1e-07 4.36706069272e-10 0.0325293484178
0.393939393939 0.2 0 0 1e-07 4.36760794601e-10 0.0325291347304
0.40404040404 0.2 0 0 1e-07 4.36811475262e-10 0.0325289367956
0.414141414141 0.2 0 0 1e-07 4.36858499996e-10 0.0325287531034
0.424242424242 0.2 0 0 1e-07 4.36902211995e-10 0.0325285823216
0.434343434343 0.2 0 0 1e-07 4.36942915105e-10 0.0325284232687
0.444444444444 0.2 0 0 1e-07 4.36980879149e-10 0.0325282748964
0.454545454545 0.2 0 0 1e-07 4.37016344377e-10 0.0325281362697
0.464646464646 0.2 0 0 1e-07 4.37049525273e-10 0.0325280065544
0.474747474747 0.2 0 0 1e-07 4.37080613825e-10 0.0325278850037
0.484848484848 0.2 0 0 1e-07 4.37109782244e-10 0.0325277709465
0.494949494949 0.2 0 0 1e-07 4.3713718541e-10 0.0325276637801
0.505050505051 0.2 0 0 1e-07 4.37162962893e-10 0.0325275629609
0.515151515152 0.2 0 0 1e-07 4.3718724074e-10 0.032527467997
0.525252525253 0.2 0 0 1e-07 4.37210133032e-10 0.0325273784449
0.535353535354 0.2 0 0 1e-07 4.37231743197e-10 0.0325272939007
0.545454545455 0.2 0 0 1e-07 4.37252165185e-10 0.0325272139984
0.555555555556 0.2 0 0 1e-07 4.3727148452e-10 0.0325271384042
0.565656565657 0.2 0 0 1e-07 4.37289779147e-10 0.0325270668147
0.575757575758 0.2 0 0 1e-07 4.37307120261e-10 0.032526998951
0.585858585859 0.2 0 0 1e-07 4.37323572972e-10 0.0325269345599
0.59595959596 0.2 0 0 1e-07 4.37339196933e-10 0.0325268734086
0.606060606061 0.2 0 0 1e-07 4.37354046869e-10 0.0325268152831
0.616161616162 0.2 0 0 1e-07 4.37368173064e-10 0.0325267599874
0.626262626263 0.2 0 0 1e-07 4.3738162179e-10 0.0325267073408
0.636363636364 0.2 0 0 1e-07 4.37394435676e-10 0.0325266571764
0.646464646465 0.2 0 0 1e-07 4.37406654056e-10 0.0325266093415
0.656565656566 0.2 0 0 1e-07 4.37418313247e-10 0.032526563693
0.666666666667 0.2 0 0 1e-07 4.37429446857e-10 0.0325265201005
0.676767676768 0.2 0 0 1e-07 4.3744008601e-10 0.0325264784427
0.686868686869 0.2 0 0 1e-07 4.37450259543e-10 0.0325264386058
0.69696969697 0.2 0 0 1e-07 4.37459994233e-10 0.0325264004861
0.707070707071 0.2 0 0 1e-07 4.37469314956e-10 0.0325263639857
0.717171717172 0.2 0 0 1e-07 4.37478244861e-10 0.0325263290147
0.727272727273 0.2 0 0 1e-07 4.37486805482e-10 0.0325262954887
0.737373737374 0.2 0 0 1e-07 4.37495016911e-10 0.0325262633292
0.747474747475 0.2 0 0 1e-07 4.37502897867e-10 0.0325262324631
0.757575757576 0.2 0 0 1e-07 4.37510465861e-10 0.0325262028218
0.767676767677 0.2 0 0 1e-07 4.37517737239e-10 0.0325261743413
0.777777777778 0.2 0 0 1e-07 4.37524727299e-10 0.0325261469619
0.787878787879 0.2 0 0 1e-07 4.37531450361e-10 0.0325261206275
0.79797979798 0.2 0 0 1e-07 4.37537919857e-10 0.0325260952859
0.808080808081 0.2 0 0 1e-07 4.37544148377e-10 0.0325260708876
0.818181818182 0.2 0 0 1e-07 4.37550147739e-10 0.032526047386
0.828282828283 0.2 0 0 1e-07 4.37555929052e-10 0.0325260247386
0.838383838384 0.2 0 0 1e-07 4.3756150275e-10 0.0325260029034
0.848484848485 0.2 0 0 1e-07 4.37566878656e-10 0.0325259818431
0.858585858586 0.2 0 0 1e-07 4.37572066011e-10 0.0325259615207
0.868686868687 0.2 0 0 1e-07 4.37577073541e-10 0.0325259419025
0.878787878788 0.2 0 0 1e-07 4.37581909462e-10 0.0325259229564
0.888888888889 0.2 0 0 1e-07 4.37586581522e-10 0.032525904652
0.89898989899 0.2 0 0 1e-07 4.37591097035e-10 0.0325258869604
0.909090909091 0.2 0 0 1e-07 4.37595462925e-10 0.0325258698544
0.919191919192 0.2 0 0 1e-07 4.37599685726e-10 0.0325258533093
0.929292929293 0.2 0 0 1e-07 4.37603771624e-10 0.0325258373
0.939393939394 0.2 0 0 1e-07 4.37607726471e-10 0.0325258218042
0.949494949495 0.2 0 0 1e-07 4.37611555816e-10 0.0325258067995
0.959595959596 0.2 0 0 1e-07 4.37615264914e-10 0.0325257922661
0.969696969697 0.2 0 0 1e-07 4.37618858732e-10 0.0325257781843
0.979797979798 0.2 0 0 1e-07 4.37622342019e-10 0.0325257645351
0.989898989899 0.2 0 0 1e-07 4.37625719248e-10 0.0325257513014
1.0 0.2 0 0 1e-07 4.37628994683e-10 0.0325257384664
0.0 0.3 0 0 1e-07 0.0 0.0569331631442
0.010101010101 0.3 0 0 1e-07 1.26419637952e-08 0.0566196966088
0.020202020202 0.3 0 0 1e-07 2.04794322305e-08 0.0563974861386
0.030303030303 0.3 0 0 1e-07 2.51376855397e-08 0.0562515957292
0.040404040404 0.3 0 0 1e-07 2.79142877124e-08 0.0561582302391
0.0505050505051 0.3 0 0 1e-07 2.96189467458e-08 0.0560979746932
0.0606060606061 0.3 0 0 1e-07 3.0708440569e-08 0.0560580882394
0.0707070707071 0.3 0 0 1e-07 3.14342055598e-08 0.0560308466152
0.0808080808081 0.3 0 0 1e-07 3.19365762393e-08 0.0560116465357
0.0909090909091 0.3 0 0 1e-07 3.22963177377e-08 0.0559977130904
0.10101010101 0.3 0 0 1e-07 3.25616274355e-08 0.0559873334618
0.111111111111 0.3 0 0 1e-07 3.27623341266e-08 0.0559794205089
0.121212121212 0.3 0 0 1e-07 3.29175415911e-08 0.0559732644098
0.131313131313 0.3 0 0 1e-07 3.30398731088e-08 0.0559683890256
0.141414141414 0.3 0 0 1e-07 3.31379076601e-08 0.055964466883
0.151515151515 0.3 0 0 1e-07 3.32176242066e-08 0.0559612675546
0.161616161616 0.3 0 0 1e-07 3.32832844413e-08 0.0559586255044
0.171717171717 0.3 0 0 1e-07 3.33379877716e-08 0.0559564195621
0.181818181818 0.3 0 0 1e-07 3.33840293771e-08 0.0559545595127
0.191919191919 0.3 0 0 1e-07 3.34231367377e-08 0.0559529771459
0.20202020202 0.3 0 0 1e-07 3.34566292786e-08 0.0559516201615
0.212121212121 0.3 0 0 1e-07 3.34855282593e-08 0.0559504479441
0.222222222222 0.3 0 0 1e-07 3.35106337836e-08 0.0559494285822
0.232323232323 0.3 0 0 1e-07 3.35325796591e-08 0.0559485367343
0.242424242424 0.3 0 0 1e-07 3.35518730715e-08 0.0559477520771
0.252525252525 0.3 0 0 1e-07 3.35689236759e-08 0.0559470581644
0.262626262626 0.3 0 0 1e-07 3.3584065203e-08 0.0559464415753
0.272727272727 0.3 0 0 1e-07 3.35975716959e-08 0.0559458912726
0.282828282828 0.3 0 0 1e-07 3.36096698453e-08 0.0559453981141
0.292929292929 0.3 0 0 1e-07 3.3620548458e-08 0.0559449544764
0.30303030303 0.3 0 0 1e-07 3.36303657917e-08 0.0559445539626
0.313131313131 0.3 0 0 1e-07 3.36392552888e-08 0.0559441911737
0.323232323232 0.3 0 0 1e-07 3.36473300952e-08 0.0559438615276
0.333333333333 0.3 0 0 1e-07 3.36546866489e-08 0.0559435611161
0.343434343434 0.3 0 0 1e-07 3.36614075508e-08 0.055943286589
0.353535353535 0.3 0 0 1e-07 3.36675638773e-08 0.0559430350617
0.363636363636 0.3 0 0 1e-07 3.36732170544e-08 0.0559428040399
0.373737373737 0.3 0 0 1e-07 3.36784203862e-08 0.0559425913576
0.383838383838 0.3 0 0 1e-07 3.3683220309e-08 0.0559423951272
0.393939393939 0.3 0 0 1e-07 3.36876574254e-08 0.0559422136973
0.40404040404 0.3 0 0 1e-07 3.36917673603e-08 0.0559420456183
0.414141414141 0.3 0 0 1e-07 3.36955814758e-08 0.0559418896136
0.424242424242 0.3 0 0 1e-07 3.36991274679e-08 0.0559417445555
0.434343434343 0.3 0 0 1e-07 3.37024298686e-08 0.0559416094444
0.444444444444 0.3 0 0 1e-07 3.37055104694e-08 0.0559414833926
0.454545454545 0.3 0 0 1e-07 3.37083886805e-08 0.0559413656088
0.464646464646 0.3 0 0 1e-07 3.37110818362e-08 0.0559412553863
0.474747474747 0.3 0 0 1e-07 3.37136054552e-08 0.0559411520921
0.484848484848 0.3 0 0 1e-07 3.37159734643e-08 0.0559410551582
0.494949494949 0.3 0 0 1e-07 3.37181983899e-08 0.0559409640734
0.505050505051 0.3 0 0 1e-07 3.37202915238e-08 0.0559408783769
0.515151515152 0.3 0 0 1e-07 3.37222630663e-08 0.0559407976523
0.525252525253 0.3 0 0 1e-07 3.37241222501e-08 0.0559407215226
0.535353535354 0.3 0 0 1e-07 3.37258774485e-08 0.055940649646
0.545454545455 0.3 0 0 1e-07 3.37275362696e-08 0.0559405817117
0.555555555556 0.3 0 0 1e-07 3.37291056384e-08 0.0559405174368
0.565656565657 0.3 0 0 1e-07 3.37305918695e-08 0.0559404565633
0.575757575758 0.3 0 0 1e-07 3.37320007302e-08 0.0559403988556
0.585858585859 0.3 0 0 1e-07 3.37333374964e-08 0.0559403440981
0.59595959596 0.3 0 0 1e-07 3.37346070021e-08 0.0559402920931
0.606060606061 0.3 0 0 1e-07 3.37358136829e-08 0.0559402426594
0.616161616162 0.3 0 0 1e-07 3.37369616153e-08 0.0559401956304
0.626262626263 0.3 0 0 1e-07 3.373805455e-08 0.0559401508525
0.636363636364 0.3 0 0 1e-07 3.37390959436e-08 0.0559401081846
0.646464646465 0.3 0 0 1e-07 3.37400889854e-08 0.0559400674962
0.656565656566 0.3 0 0 1e-07 3.37410366217e-08 0.0559400286668
0.666666666667 0.3 0 0 1e-07 3.37419415781e-08 0.0559399915849
0.676767676768 0.3 0 0 1e-07 3.37428063786e-08 0.0559399561472
0.686868686869 0.3 0 0 1e-07 3.37436333636e-08 0.055939922258
0.69696969697 0.3 0 0 1e-07 3.37444247052e-08 0.0559398898285
0.707070707071 0.3 0 0 1e-07 3.3745182422e-08 0.0559398587759
0.717171717172 0.3 0 0 1e-07 3.37459083919e-08 0.0559398290236
0.727272727273 0.3 0 0 1e-07 3.37466043632e-08 0.0559398005
0.737373737374 0.3 0 0 1e-07 3.37472719658e-08 0.0559397731383
0.747474747475 0.3 0 0 1e-07 3.37479127204e-08 0.0559397468763
0.757575757576 0.3 0 0 1e-07 3.37485280469e-08 0.0559397216559
0.767676767677 0.3 0 0 1e-07 3.3749119273e-08 0.0559396974227
0.777777777778 0.3 0 0 1e-07 3.37496876407e-08 0.0559396741259
0.787878787879 0.3 0 0 1e-07 3.37502343129e-08 0.055939651718
0.79797979798 0.3 0 0 1e-07 3.37507603796e-08 0.0559396301542
0.808080808081 0.3 0 0 1e-07 3.37512668633e-08 0.0559396093927
0.818181818182 0.3 0 0 1e-07 3.37517547239e-08 0.0559395893942
0.828282828283 0.3 0 0 1e-07 3.3752224863e-08 0.0559395701219
0.838383838384 0.3 0 0 1e-07 3.37526781284e-08 0.0559395515408
0.848484848485 0.3 0 0 1e-07 3.37531153179e-08 0.0559395336185
0.858585858586 0.3 0 0 1e-07 3.37535371827e-08 0.0559395163242
0.868686868687 0.3 0 0 1e-07 3.37539444305e-08 0.0559394996288
0.878787878788 0.3 0 0 1e-07 3.37543377287e-08 0.055939483505
0.888888888889 0.3 0 0 1e-07 3.37547177071e-08 0.055939467927
0.89898989899 0.3 0 0 1e-07 3.37550849603e-08 0.0559394528706
0.909090909091 0.3 0 0 1e-07 3.37554400502e-08 0.0559394383126
0.919191919192 0.3 0 0 1e-07 3.37557835078e-08 0.0559394242313
0.929292929293 0.3 0 0 1e-07 3.37561158357e-08 0.0559394106061
0.939393939394 0.3 0 0 1e-07 3.37564375095e-08 0.0559393974176
0.949494949495 0.3 0 0 1e-07 3.37567489797e-08 0.0559393846473
0.959595959596 0.3 0 0 1e-07 3.37570506732e-08 0.0559393722776
0.969696969697 0.3 0 0 1e-07 3.3757342995e-08 0.0559393602921
0.979797979798 0.3 0 0 1e-07 3.37576263291e-08 0.055939348675
0.989898989899 0.3 0 0 1e-07 3.37579010402e-08 0.0559393374113
1.0 0.3 0 0 1e-07 3.37581674745e-08 0.0559393264868
0.0 0.4 0 0 1e-07 0.0 0.0537816661219
0.010101010101 0.4 0 0 1e-07 1.97636668937e-07 0.0540526004277
0.020202020202 0.4 0 0 1e-07 3.56362590261e-07 0.0542877938616
0.030303030303 0.4 0 0 1e-07 4.76465692376e-07 0.0544785749156
0.040404040404 0.4 0 0 1e-07 5.63966922293e-07 0.0546259484675
0.0505050505051 0.4 0 0 1e-07 6.26644012761e-07 0.0547366117807
0.0606060606061 0.4 0 0 1e-07 6.7150518864e-07 0.0548188076191
0.0707070707071 0.4 0 0 1e-07 7.03928191244e-07 0.0548799452899
0.0808080808081 0.4 0 0 1e-07 7.27725539985e-07 0.0549258276141
0.0909090909091 0.4 0 0 1e-07 7.45505703326e-07 0.0549607070374
0.10101010101 0.4 0 0 1e-07 7.59034250757e-07 0.0549876089107
0.111111111111 0.4 0 0 1e-07 7.69510048347e-07 0.0550086657811
0.121212121212 0.4 0 0 1e-07 7.77755935061e-07 0.0550253840486
0.131313131313 0.4 0 0 1e-07 7.84344897129e-07 0.0550388366826
0.141414141414 0.4 0 0 1e-07 7.89682378707e-07 0.0550497967553
0.151515151515 0.4 0 0 1e-07 7.94059992433e-07 0.0550588284993
0.161616161616 0.4 0 0 1e-07 7.97690848416e-07 0.0550663492482
0.171717171717 0.4 0 0 1e-07 8.00733073176e-07 0.0550726717734
0.181818181818 0.4 0 0 1e-07 8.0330568635e-07 0.055078033478
0.191919191919 0.4 0 0 1e-07 8.05499476974e-07 0.0550826167471
0.20202020202 0.4 0 0 1e-07 8.07384564849e-07 0.0550865633015
0.212121212121 0.4 0 0 1e-07 8.09015733488e-07 0.0550899844456
0.222222222222 0.4 0 0 1e-07 8.10436243788e-07 0.0550929684718
0.232323232323 0.4 0 0 1e-07 8.11680597358e-07 0.0550955860739
0.242424242424 0.4 0 0 1e-07 8.12776563891e-07 0.0550978943492
0.252525252525 0.4 0 0 1e-07 8.1374668614e-07 0.0550999397893
0.262626262626 0.4 0 0 1e-07 8.14609409522e-07 0.0551017605385
0.272727272727 0.4 0 0 1e-07 8.15379938806e-07 0.0551033881154
0.282828282828 0.4 0 0 1e-07 8.16070894202e-07 0.055104848737
0.292929292929 0.4 0 0 1e-07 8.16692818438e-07 0.0551061643469
0.30303030303 0.4 0 0 1e-07 8.17254572069e-07 0.0551073534194
0.313131313131 0.4 0 0 1e-07 8.1776364415e-07 0.0551084315937
0.323232323232 0.4 0 0 1e-07 8.18226398274e-07 0.0551094121776
0.333333333333 0.4 0 0 1e-07 8.18648268827e-07 0.0551103065505
0.343434343434 0.4 0 0 1e-07 8.19033918598e-07 0.0551111244874
0.353535353535 0.4 0 0 1e-07 8.19387366171e-07 0.0551118744221
0.363636363636 0.4 0 0 1e-07 8.19712089521e-07 0.0551125636609
0.373737373737 0.4 0 0 1e-07 8.20011110737e-07 0.055113198558
0.383838383838 0.4 0 0 1e-07 8.20287065701e-07 0.0551137846606
0.393939393939 0.4 0 0 1e-07 8.20542261683e-07 0.0551143268276
0.40404040404 0.4 0 0 1e-07 8.20778725182e-07 0.0551148293301
0.414141414141 0.4 0 0 1e-07 8.20998241858e-07 0.0551152959338
0.424242424242 0.4 0 0 1e-07 8.21202390003e-07 0.0551157299693
0.434343434343 0.4 0 0 1e-07 8.21392568726e-07 0.0551161343905
0.444444444444 0.4 0 0 1e-07 8.21570021769e-07 0.055116511825
0.454545454545 0.4 0 0 1e-07 8.21735857725e-07 0.0551168646158
0.464646464646 0.4 0 0 1e-07 8.2189106725e-07 0.0551171948577
0.474747474747 0.4 0 0 1e-07 8.22036537783e-07 0.0551175044281
0.484848484848 0.4 0 0 1e-07 8.22173066166e-07 0.0551177950133
0.494949494949 0.4 0 0 1e-07 8.22301369501e-07 0.0551180681315
0.505050505051 0.4 0 0 1e-07 8.22422094524e-07 0.0551183251525
0.515151515152 0.4 0 0 1e-07 8.2253582572e-07 0.0551185673145
0.525252525253 0.4 0 0 1e-07 8.22643092367e-07 0.0551187957391
0.535353535354 0.4 0 0 1e-07 8.22744374668e-07 0.0551190114445
0.545454545455 0.4 0 0 1e-07 8.22840109109e-07 0.0551192153561
0.555555555556 0.4 0 0 1e-07 8.22930693136e-07 0.0551194083169
0.565656565657 0.4 0 0 1e-07 8.23016489276e-07 0.0551195910961
0.575757575758 0.4 0 0 1e-07 8.23097828742e-07 0.0551197643966
0.585858585859 0.4 0 0 1e-07 8.23175014627e-07 0.0551199288617
0.59595959596 0.4 0 0 1e-07 8.23248324714e-07 0.0551200850811
0.606060606061 0.4 0 0 1e-07 8.23318013968e-07 0.0551202335962
0.616161616162 0.4 0 0 1e-07 8.23384316749e-07 0.0551203749049
0.626262626263 0.4 0 0 1e-07 8.23447448775e-07 0.0551205094652
0.636363636364 0.4 0 0 1e-07 8.23507608872e-07 0.0551206376998
0.646464646465 0.4 0 0 1e-07 8.23564980536e-07 0.0551207599985
0.656565656566 0.4 0 0 1e-07 8.23619733328e-07 0.0551208767217
0.666666666667 0.4 0 0 1e-07 8.23672024123e-07 0.0551209882028
0.676767676768 0.4 0 0 1e-07 8.23721998235e-07 0.0551210947508
