
3.160000E+00	1.478280E-14	2.817570E-03
3.190000E+00	1.497940E-14	2.822450E-03
3.220000E+00	1.517610E-14	2.827240E-03
3.250000E+00	1.537280E-14	2.831920E-03
3.280000E+00	1.556950E-14	2.836500E-03
3.310000E+00	1.576630E-14	2.840980E-03
3.340000E+00	1.596320E-14	2.845370E-03
3.370000E+00	1.616010E-14	2.849670E-03
3.400000E+00	1.635700E-14	2.853890E-03
3.430000E+00	1.655400E-14	2.858010E-03
3.460000E+00	1.675110E-14	2.862060E-03
3.490000E+00	1.694820E-14	2.866030E-03
3.520000E+00	1.714530E-14	2.869920E-03
3.550000E+00	1.734250E-14	2.873730E-03
3.580000E+00	1.753970E-14	2.877470E-03
3.610000E+00	1.773690E-14	2.881140E-03
3.640000E+00	1.793420E-14	2.884740E-03
3.670000E+00	1.813160E-14	2.888280E-03
3.700000E+00	1.832900E-14	2.891750E-03
3.730000E+00	1.852640E-14	2.895160E-03
3.760000E+00	1.872380E-14	2.898500E-03
3.790000E+00	1.892130E-14	2.901790E-03
3.820000E+00	1.911890E-14	2.905020E-03
3.850000E+00	1.931640E-14	2.908190E-03
3.880000E+00	1.951400E-14	2.911300E-03
3.910000E+00	1.971170E-14	2.914370E-03
3.940000E+00	1.990930E-14	2.917380E-03
3.970000E+00	2.010710E-14	2.920340E-03
4.000000E+00	2.030480E-14	2.923250E-03
4.030000E+00	2.050260E-14	2.926110E-03
4.060000E+00	2.070040E-14	2.928920E-03
4.090000E+00	2.089820E-14	2.931690E-03
4.120000E+00	2.109610E-14	2.934420E-03
4.150000E+00	2.129400E-14	2.937100E-03
4.180000E+00	2.149190E-14	2.939740E-03
4.210000E+00	2.168990E-14	2.942330E-03
4.240000E+00	2.188790E-14	2.944890E-03
4.270000E+00	2.208590E-14	2.947410E-03
4.300000E+00	2.228400E-14	2.949880E-03
4.330000E+00	2.248210E-14	2.952320E-03
4.360000E+00	2.268020E-14	2.954730E-03
4.390000E+00	2.287830E-14	2.957090E-03
4.420000E+00	2.307650E-14	2.959430E-03
4.450000E+00	2.327470E-14	2.961720E-03
4.480000E+00	2.347290E-14	2.963990E-03
4.510000E+00	2.367120E-14	2.966220E-03
4.540000E+00	2.386950E-14	2.968420E-03
4.570000E+00	2.406780E-14	2.970580E-03
4.600000E+00	2.426610E-14	2.972720E-03
4.630000E+00	2.446450E-14	2.974820E-03
4.660000E+00	2.466280E-14	2.976900E-03
4.690000E+00	2.486120E-14	2.978950E-03
4.720000E+00	2.505970E-14	2.980970E-03
4.750000E+00	2.525810E-14	2.982960E-03
4.780000E+00	2.545660E-14	2.984920E-03
4.810000E+00	2.565510E-14	2.986860E-03
4.840000E+00	2.585360E-14	2.988770E-03
4.870000E+00	2.605220E-14	2.990660E-03
4.900000E+00	2.625080E-14	2.992520E-03
4.930000E+00	2.644930E-14	2.994360E-03
4.960000E+00	2.664800E-14	2.996170E-03
4.990000E+00	2.684660E-14	2.997960E-03
5.020000E+00	2.704530E-14	2.999730E-03
5.050000E+00	2.724400E-14	3.001470E-03
5.080000E+00	2.744270E-14	3.003200E-03
5.110000E+00	2.764140E-14	3.004900E-03
5.140000E+00	2.784010E-14	3.006570E-03
5.170000E+00	2.803890E-14	3.008230E-03
5.200000E+00	2.823770E-14	3.009870E-03
5.230000E+00	2.843650E-14	3.011490E-03
5.260000E+00	2.863530E-14	3.013080E-03
5.290000E+00	2.883420E-14	3.014660E-03
5.320000E+00	2.903300E-14	3.016220E-03
5.350000E+00	2.923190E-14	3.017760E-03
5.380000E+00	2.943080E-14	3.019280E-03
5.410000E+00	2.962980E-14	3.020790E-03
5.440000E+00	2.982870E-14	3.022270E-03
5.470000E+00	3.002770E-14	3.023740E-03
5.500000E+00	3.022670E-14	3.025190E-03
5.530000E+00	3.042570E-14	3.026630E-03
5.560000E+00	3.062470E-14	3.028050E-03
5.590000E+00	3.082370E-14	3.029450E-03
5.620000E+00	3.102280E-14	3.030840E-03
5.650000E+00	3.122190E-14	3.032210E-03
5.680000E+00	3.142100E-14	3.033560E-03
5.710000E+00	3.162010E-14	3.034900E-03
5.740000E+00	3.181920E-14	3.036230E-03
5.770000E+00	3.201830E-14	3.037540E-03
5.800000E+00	3.221750E-14	3.038830E-03
5.830000E+00	3.241670E-14	3.040120E-03
5.860000E+00	3.261590E-14	3.041380E-03
5.890000E+00	3.281510E-14	3.042640E-03
5.920000E+00	3.301430E-14	3.043880E-03
5.950000E+00	3.321360E-14	3.045110E-03
5.980000E+00	3.341280E-14	3.046320E-03
6.010000E+00	3.361210E-14	3.047530E-03
6.040000E+00	3.381140E-14	3.048710E-03
