0.00274725274725  3.34234234234e-15
0.0521978021978  3.40540540541e-15
0.107142857143  3.4954954955e-15
0.148351648352  3.64864864865e-15
0.18956043956  3.83783783784e-15
0.225274725275  4e-15
0.258241758242  4.18018018018e-15
0.304945054945  4.34234234234e-15
0.357142857143  4.5045045045e-15
0.406593406593  4.62162162162e-15
0.458791208791  4.73873873874e-15
0.513736263736  4.84684684685e-15
0.557692307692  4.92792792793e-15
0.60989010989  5e-15
0.659340659341  5.07207207207e-15
0.708791208791  5.14414414414e-15
0.760989010989  5.20720720721e-15
0.813186813187  5.28828828829e-15
0.862637362637  5.36036036036e-15
0.914835164835  5.42342342342e-15
0.964285714286  5.48648648649e-15
0.997252747253  5.52252252252e-15
