0.698068566084  0.0010453539823
0.650414778042  0.000846238938053
0.599295992517  0.000713495575221
0.549322972876  0.000570796460177
0.50049320095  0.000421460176991
0.451648320023  0.00029203539823
0.401647600547  0.000185840707965
0.351634290237  9.62389380531e-05
0.299316857328  4.31415929204e-05
0.251529606447  1.99115044248e-05
0.699818691992  0.000238938053097
0.649757536513  0.000212389380531
0.600834592417  0.000185840707965
0.549627671055  0.000169247787611
0.499569033743  0.000139380530973
0.449517950932  9.95575221239e-05
0.400595006835  7.30088495575e-05
0.350536369523  4.31415929204e-05
0.303887330024  1.99115044248e-05
0.250401467731  6.63716814159e-06
