0.7  0.00106350115994
0.651866404715  0.000895100207394
0.600982318271  0.000691149809278
0.550098231827  0.000581709132937
0.500589390963  0.000430219250734
0.451080550098  0.000279591564442
0.402946954813  0.000181701406373
0.35068762279  9.93862268669e-05
0.299803536346  4.19753815409e-05
0.250294695481  1.31113393742e-05
0.200785854617  4.09542960362e-06
0.149901768173  1.03126192596e-06
0.0990176817289  2.38234880373e-07
0.0522593320236  5.27138982183e-08
-0.00137524557957  1.02493231733e-08
0.7  0.000225393390473
0.650491159136  0.000206779757365
0.600982318271  0.000189703291504
0.550098231827  0.000166695982716
0.499214145383  0.000140300372319
0.449705304519  9.93862268669e-05
0.400196463654  7.04033918625e-05
0.34931237721  4.02048156285e-05
0.302554027505  1.77281370976e-05
0.250294695481  5.30394400513e-06
0.200785854617  1.33557551693e-06
0.149901768173  3.36308595963e-07
0.100392927308  7.12756483444e-08
0.0495088408644  1.44686432171e-08
0  2.93707095489e-09
