Vd Vg Vs Vb Ids  
-0.5 -0.563636363636 0 0 -0.000485313274742
-0.9 -0.563636363636 0 0 -0.000659217355125
-0.05 -0.554545454545 0 0 -0.000201563730809
-0.5 -0.554545454545 0 0 -0.000434458613227
-0.9 -0.554545454545 0 0 -0.000595591434375
-0.05 -0.545454545455 0 0 -0.00018111127746
-0.5 -0.545454545455 0 0 -0.000387530424634
-0.9 -0.545454545455 0 0 -0.000536547756367
-0.05 -0.536363636364 0 0 -0.000161838353768
-0.5 -0.536363636364 0 0 -0.000344314367649
-0.9 -0.536363636364 0 0 -0.000481859397529
-0.05 -0.527272727273 0 0 -0.000143732825616
-0.5 -0.527272727273 0 0 -0.000304608204548
-0.9 -0.527272727273 0 0 -0.000431300160253
-0.05 -0.518181818182 0 0 -0.000126795545344
-0.5 -0.518181818182 0 0 -0.000268223850042
-0.9 -0.518181818182 0 0 -0.000384648792594
-0.05 -0.509090909091 0 0 -0.000111035584767
-0.5 -0.509090909091 0 0 -0.000234987727127
-0.9 -0.509090909091 0 0 -0.000341692963069
-0.05 -0.5 0 0 -9.64654815658e-05
-0.5 -0.5 0 0 -0.000204739403131
-0.9 -0.5 0 0 -0.000302232423241
-0.05 -0.490909090909 0 0 -8.30969927557e-05
-0.5 -0.490909090909 0 0 -0.00017732886595
-0.9 -0.490909090909 0 0 -0.000266080831741
-0.05 -0.481818181818 0 0 -7.09373397953e-05
-0.5 -0.481818181818 0 0 -0.000152613089489
-0.9 -0.481818181818 0 0 -0.000233065919443
-0.05 -0.472727272727 0 0 -5.9985699127e-05
-0.5 -0.472727272727 0 0 -0.000130452611617
-0.9 -0.472727272727 0 0 -0.000203028013751
-0.05 -0.463636363636 0 0 -5.02298077075e-05
-0.5 -0.463636363636 0 0 -0.000110708682949
-0.9 -0.463636363636 0 0 -0.00017581730678
-0.05 -0.454545454545 0 0 -4.16428846346e-05
-0.5 -0.454545454545 0 0 -9.32412274475e-05
-0.9 -0.454545454545 0 0 -0.000151290510462
-0.05 -0.445454545455 0 0 -3.41813858181e-05
-0.5 -0.445454545455 0 0 -7.79075422248e-05
-0.9 -0.445454545455 0 0 -0.000129307587345
-0.05 -0.436363636364 0 0 -2.77842132655e-05
-0.5 -0.436363636364 0 0 -6.45614981873e-05
-0.9 -0.436363636364 0 0 -0.0001097290674
-0.05 -0.427272727273 0 0 -2.23738217105e-05
-0.5 -0.427272727273 0 0 -5.30530456318e-05
-0.9 -0.427272727273 0 0 -9.24141506168e-05
-0.05 -0.418181818182 0 0 -1.78592638147e-05
-0.5 -0.418181818182 0 0 -4.32280279445e-05
-0.9 -0.418181818182 0 0 -7.72195034173e-05
-0.05 -0.409090909091 0 0 -1.41407459861e-05
-0.5 -0.409090909091 0 0 -3.4928526854e-05
-0.9 -0.409090909091 0 0 -6.39985160021e-05
-0.05 -0.4 0 0 -1.11149153215e-05
-0.5 -0.4 0 0 -2.7994054282e-05
-0.9 -0.4 0 0 -5.26008456241e-05
-0.05 -0.390909090909 0 0 -8.67999703406e-06
-0.5 -0.390909090909 0 0 -2.22637850275e-05
-0.9 -0.390909090909 0 0 -4.28722695526e-05
-0.05 -0.381818181818 0 0 -6.74006370035e-06
-0.5 -0.381818181818 0 0 -1.75797279913e-05
-0.9 -0.381818181818 0 0 -3.46550780214e-05
-0.05 -0.372727272727 0 0 -5.20803840885e-06
-0.5 -0.372727272727 0 0 -1.37904069862e-05
-0.9 -0.372727272727 0 0 -2.77893108931e-05
-0.05 -0.363636363636 0 0 -4.00736723196e-06
-0.5 -0.363636363636 0 0 -1.07544341636e-05
-0.9 -0.363636363636 0 0 -2.21150096823e-05
-0.05 -0.354545454545 0 0 -3.0725374032e-06
-0.5 -0.354545454545 0 0 -8.34339485195e-06
-0.9 -0.354545454545 0 0 -1.74753629413e-05
-0.05 -0.345454545455 0 0 -2.34873444473e-06
-0.5 -0.345454545455 0 0 -6.44367967015e-06
-0.9 -0.345454545455 0 0 -1.37203119653e-05
-0.05 -0.336363636364 0 0 -1.79094675834e-06
-0.5 -0.336363636364 0 0 -4.95717717503e-06
-0.9 -0.336363636364 0 0 -1.07100145561e-05
-0.05 -0.327272727273 0 0 -1.36278163759e-06
-0.5 -0.327272727273 0 0 -3.80096580206e-06
-0.9 -0.327272727273 0 0 -8.31761148373e-06
-0.05 -0.318181818182 0 0 -1.03518915702e-06
-0.5 -0.318181818182 0 0 -2.90626619525e-06
-0.9 -0.318181818182 0 0 -6.4309562959e-06
-0.05 -0.309090909091 0 0 -7.8522348243e-07
-0.5 -0.309090909091 0 0 -2.21694087309e-06
-0.9 -0.309090909091 0 0 -4.95323673353e-06
-0.05 -0.3 0 0 -5.94916077781e-07
-0.5 -0.3 0 0 -1.68779184427e-06
-0.9 -0.3 0 0 -3.80262987614e-06
-0.05 -0.290909090909 0 0 -4.50295141897e-07
-0.5 -0.290909090909 0 0 -1.28284366946e-06
-0.9 -0.290909090909 0 0 -2.91124706302e-06
-0.05 -0.281818181818 0 0 -3.40559160937e-07
-0.5 -0.281818181818 0 0 -9.73734123251e-07
-0.9 -0.281818181818 0 0 -2.22364673727e-06
-0.05 -0.272727272727 0 0 -2.57396794788e-07
-0.5 -0.272727272727 0 0 -7.38279702231e-07
-0.9 -0.272727272727 0 0 -1.69515691077e-06
-0.05 -0.263636363636 0 0 -1.94437301548e-07
-0.5 -0.263636363636 0 0 -5.59242849696e-07
-0.9 -0.263636363636 0 0 -1.2901876229e-06
-0.05 -0.254545454545 0 0 -1.4681267897e-07
-0.5 -0.254545454545 0 0 -4.23301219473e-07
-0.9 -0.254545454545 0 0 -9.80650743683e-07
-0.05 -0.245454545455 0 0 -1.10812655755e-07
-0.5 -0.245454545455 0 0 -3.2020384541e-07
-0.9 -0.245454545455 0 0 -7.44551639244e-07
-0.05 -0.236363636364 0 0 -8.36152109172e-08
-0.5 -0.236363636364 0 0 -2.42091578445e-07
-0.9 -0.236363636364 0 0 -5.64778380219e-07
-0.05 -0.227272727273 0 0 -6.30775447046e-08
-0.5 -0.227272727273 0 0 -1.82956840694e-07
-0.9 -0.227272727273 0 0 -4.28088617351e-07
-0.05 -0.218181818182 0 0 -4.7574837202e-08
-0.5 -0.218181818182 0 0 -1.3821851091e-07
-0.9 -0.218181818182 0 0 -3.24279344098e-07
-0.05 -0.209090909091 0 0 -3.58764208947e-08
-0.5 -0.209090909091 0 0 -1.0439012345e-07
-0.9 -0.209090909091 0 0 -2.45517508604e-07
-0.05 -0.2 0 0 -2.70510241673e-08
-0.5 -0.2 0 0 -7.88225824399e-08
-0.9 -0.2 0 0 -1.85807184066e-07
-0.05 -0.190909090909 0 0 -2.03944679984e-08
-0.5 -0.190909090909 0 0 -5.9505698541e-08
-0.9 -0.190909090909 0 0 -1.40569728924e-07
-0.05 -0.181818181818 0 0 -1.53746218826e-08
-0.5 -0.181818181818 0 0 -4.49157433794e-08
-0.9 -0.181818181818 0 0 -1.06315647892e-07
-0.05 -0.172727272727 0 0 -1.15895764304e-08
-0.5 -0.172727272727 0 0 -3.38987485685e-08
-0.9 -0.172727272727 0 0 -8.03897842512e-08
-0.05 -0.163636363636 0 0 -8.73590648288e-09
-0.5 -0.163636363636 0 0 -2.55814123318e-08
-0.9 -0.163636363636 0 0 -6.07744849044e-08
-0.05 -0.154545454545 0 0 -6.58461973443e-09
-0.5 -0.154545454545 0 0 -1.93032327524e-08
-0.9 -0.154545454545 0 0 -4.59381858494e-08
-0.05 -0.145454545455 0 0 -4.96294805021e-09
-0.5 -0.145454545455 0 0 -1.45649023917e-08
-0.9 -0.145454545455 0 0 -3.47193312803e-08
-0.05 -0.136363636364 0 0 -3.74057371096e-09
-0.5 -0.136363636364 0 0 -1.09891242886e-08
-0.9 -0.136363636364 0 0 -2.6237624187e-08
-0.05 -0.127272727273 0 0 -2.81921777985e-09
-0.5 -0.127272727273 0 0 -8.29089453941e-09
-0.9 -0.127272727273 0 0 -1.9826322874e-08
-0.05 -0.118181818182 0 0 -2.12477459462e-09
-0.5 -0.118181818182 0 0 -6.25498609081e-09
-0.9 -0.118181818182 0 0 -1.49806846963e-08
-0.05 -0.109090909091 0 0 -1.60137265265e-09
-0.5 -0.109090909091 0 0 -4.71890251889e-09
