idsperum vfed vg qms vfes ids vgs_out vgs_noswap sweepvar qm qmd
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.703e-15 3.812e-04 6.5000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 7.0000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.709e-15 3.812e-04 7.5000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.713e-15 3.812e-04 8.0000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 8.5000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 9.0000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.692e-15 3.812e-04 9.5000e-10 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.685e-15 3.812e-04 1.0000e-09 1.095e-05 -1.477e-10
2.902e-11 -3.803e-04 -9.000e-02 -1.357e-06 -3.812e-04 2.669e-12 1.250e-02 1.288e-02 1.0500e-09 1.136e-05 -2.323e-10
4.556e-11 -3.803e-04 -8.000e-02 -2.130e-06 -3.813e-04 4.191e-12 2.500e-02 2.538e-02 1.1000e-09 1.191e-05 -3.647e-10
7.138e-11 -3.803e-04 -7.000e-02 -3.337e-06 -3.813e-04 6.567e-12 3.750e-02 3.788e-02 1.1500e-09 1.267e-05 -5.714e-10
1.116e-10 -3.803e-04 -6.000e-02 -5.218e-06 -3.814e-04 1.027e-11 5.000e-02 5.038e-02 1.2000e-09 1.377e-05 -8.936e-10
1.751e-10 -3.803e-04 -5.000e-02 -8.187e-06 -3.815e-04 1.611e-11 6.250e-02 6.288e-02 1.2500e-09 1.541e-05 -1.402e-09
2.767e-10 -3.803e-04 -4.000e-02 -1.293e-05 -3.817e-04 2.545e-11 7.500e-02 7.538e-02 1.3000e-09 1.794e-05 -2.215e-09
4.359e-10 -3.803e-04 -3.000e-02 -2.038e-05 -3.819e-04 4.011e-11 8.750e-02 8.788e-02 1.3500e-09 2.181e-05 -3.490e-09
6.852e-10 -3.803e-04 -2.000e-02 -3.203e-05 -3.822e-04 6.304e-11 0.1000 0.1004 1.4000e-09 2.779e-05 -5.486e-09
1.075e-09 -3.803e-04 -1.000e-02 -5.023e-05 -3.828e-04 9.887e-11 0.1125 0.1129 1.4500e-09 3.704e-05 -8.604e-09
1.682e-09 -3.803e-04 0. -7.862e-05 -3.836e-04 1.548e-10 0.1250 0.1254 1.5000e-09 5.138e-05 -1.347e-08
2.628e-09 -3.803e-04 1.000e-02 -1.228e-04 -3.849e-04 2.418e-10 0.1375 0.1379 1.5500e-09 7.362e-05 -2.104e-08
4.099e-09 -3.803e-04 2.000e-02 -1.915e-04 -3.869e-04 3.771e-10 0.1500 0.1504 1.6000e-09 1.081e-04 -3.282e-08
6.382e-09 -3.803e-04 3.000e-02 -2.980e-04 -3.901e-04 5.871e-10 0.1625 0.1629 1.6500e-09 1.615e-04 -5.110e-08
9.982e-09 -3.803e-04 4.000e-02 -4.659e-04 -3.950e-04 9.183e-10 0.1750 0.1754 1.7000e-09 2.456e-04 -7.994e-08
1.576e-08 -3.803e-04 5.000e-02 -7.347e-04 -4.029e-04 1.450e-09 0.1875 0.1879 1.7500e-09 3.803e-04 -1.262e-07
2.480e-08 -3.803e-04 6.000e-02 -1.154e-03 -4.152e-04 2.282e-09 0.2000 0.2004 1.8000e-09 5.904e-04 -1.987e-07
3.892e-08 -3.803e-04 7.000e-02 -1.807e-03 -4.345e-04 3.580e-09 0.2125 0.2129 1.8500e-09 9.174e-04 -3.120e-07
6.088e-08 -3.803e-04 8.000e-02 -2.817e-03 -4.644e-04 5.601e-09 0.2250 0.2255 1.9000e-09 1.424e-03 -4.883e-07
9.495e-08 -3.803e-04 9.000e-02 -4.372e-03 -5.107e-04 8.735e-09 0.2375 0.2380 1.9500e-09 2.203e-03 -7.619e-07
1.476e-07 -3.804e-04 0.1000 -6.748e-03 -5.820e-04 1.358e-08 0.2500 0.2506 2.0000e-09 3.396e-03 -1.185e-06
2.285e-07 -3.804e-04 0.1100 -1.035e-02 -6.912e-04 2.102e-08 0.2625 0.2632 2.0500e-09 5.206e-03 -1.836e-06
3.782e-07 -3.805e-04 0.1200 -1.678e-02 -8.906e-04 3.479e-08 0.2750 0.2759 2.1000e-09 8.457e-03 -3.034e-06
5.463e-07 -3.807e-04 0.1300 -2.395e-02 -1.114e-03 5.026e-08 0.2875 0.2886 2.1500e-09 1.209e-02 -4.377e-06
8.933e-07 -3.809e-04 0.1400 -3.783e-02 -1.562e-03 8.218e-08 0.3000 0.3016 2.2000e-09 1.919e-02 -7.101e-06
1.330e-06 -3.812e-04 0.1500 -5.461e-02 -2.114e-03 1.223e-07 0.3125 0.3146 2.2500e-09 2.783e-02 -1.047e-05
2.059e-06 -3.817e-04 0.1600 -8.084e-02 -3.007e-03 1.894e-07 0.3250 0.3280 2.3000e-09 4.151e-02 -1.593e-05
3.122e-06 -3.824e-04 0.1700 -0.1158 -4.242e-03 2.872e-07 0.3375 0.3417 2.3500e-09 6.007e-02 -2.347e-05
4.619e-06 -3.833e-04 0.1800 -0.1621 -5.920e-03 4.249e-07 0.3500 0.3559 2.4000e-09 8.495e-02 -3.373e-05
7.072e-06 -3.846e-04 0.1900 -0.2274 -8.416e-03 6.506e-07 0.3625 0.3709 2.4500e-09 0.1212 -4.890e-05
1.008e-05 -3.862e-04 0.2000 -0.3039 -1.138e-02 9.269e-07 0.3750 0.3864 2.5000e-09 0.1639 -6.691e-05
1.549e-05 -3.888e-04 0.2100 -0.4162 -1.601e-02 1.425e-06 0.3875 0.4035 2.5500e-09 0.2292 -9.528e-05
2.157e-05 -3.915e-04 0.2200 -0.5378 -2.106e-02 1.985e-06 0.4000 0.4211 2.6000e-09 0.3004 -1.265e-04
3.285e-05 -3.963e-04 0.2300 -0.7172 -2.887e-02 3.022e-06 0.4125 0.4414 2.6500e-09 0.4094 -1.798e-04
4.634e-05 -4.022e-04 0.2400 -0.9155 -3.759e-02 4.263e-06 0.4250 0.4626 2.7000e-09 0.5313 -2.462e-04
6.709e-05 -4.119e-04 0.2500 -1.1761 -4.926e-02 6.173e-06 0.4375 0.4868 2.7500e-09 0.6950 -3.554e-04
9.441e-05 -4.285e-04 0.2600 -1.4816 -6.287e-02 8.686e-06 0.4500 0.5129 2.8000e-09 0.8892 -5.414e-04
1.303e-04 -4.541e-04 0.2700 -1.8456 -7.903e-02 1.198e-05 0.4625 0.5415 2.8500e-09 1.1233 -8.277e-04
1.782e-04 -5.178e-04 0.2800 -2.2773 -9.751e-02 1.639e-05 0.4750 0.5725 2.9000e-09 1.4039 -1.542e-03
2.330e-04 -6.034e-04 0.2900 -2.7481 -0.1173 2.143e-05 0.4875 0.6048 2.9500e-09 1.7114 -2.503e-03
2.975e-04 -7.941e-04 0.3000 -3.2627 -0.1378 2.737e-05 0.5000 0.6378 3.0000e-09 2.0497 -4.641e-03
3.500e-04 -1.072e-03 0.3000 -3.6610 -0.1619 3.220e-05 0.5000 0.6619 3.0500e-09 2.3130 -7.762e-03
3.806e-04 -1.309e-03 0.3000 -3.8879 -0.1753 3.501e-05 0.5000 0.6753 3.1000e-09 2.4633 -1.042e-02
3.970e-04 -1.465e-03 0.3000 -4.0089 -0.1823 3.653e-05 0.5000 0.6823 3.1500e-09 2.5436 -1.217e-02
4.051e-04 -1.551e-03 0.3000 -4.0678 -0.1857 3.727e-05 0.5000 0.6857 3.2000e-09 2.5827 -1.313e-02
4.091e-04 -1.595e-03 0.3000 -4.0968 -0.1874 3.763e-05 0.5000 0.6874 3.2500e-09 2.6020 -1.363e-02
4.110e-04 -1.617e-03 0.3000 -4.1108 -0.1882 3.781e-05 0.5000 0.6882 3.3000e-09 2.6113 -1.387e-02
4.119e-04 -1.628e-03 0.3000 -4.1176 -0.1886 3.790e-05 0.5000 0.6886 3.3500e-09 2.6158 -1.400e-02
4.124e-04 -1.634e-03 0.3000 -4.1212 -0.1888 3.794e-05 0.5000 0.6888 3.4000e-09 2.6182 -1.406e-02
4.126e-04 -1.637e-03 0.3000 -4.1229 -0.1889 3.796e-05 0.5000 0.6889 3.4500e-09 2.6193 -1.409e-02
4.128e-04 -1.638e-03 0.3000 -4.1237 -0.1889 3.797e-05 0.5000 0.6889 3.5000e-09 2.6199 -1.411e-02
4.128e-04 -1.639e-03 0.3000 -4.1241 -0.1890 3.798e-05 0.5000 0.6890 3.5500e-09 2.6201 -1.411e-02
4.128e-04 -1.639e-03 0.3000 -4.1243 -0.1890 3.798e-05 0.5000 0.6890 3.6000e-09 2.6203 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1244 -0.1890 3.798e-05 0.5000 0.6890 3.6500e-09 2.6203 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1244 -0.1890 3.798e-05 0.5000 0.6890 3.7000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 3.7500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 3.8000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 3.8500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 3.9000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 3.9500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.0000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.0500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.1000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.1500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.2000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.2500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.3000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.3500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.4000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.4500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.5000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.5500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.6000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.6500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.7000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.7500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.8000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.8500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.9000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 4.9500e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 5.0000e-09 2.6204 -1.412e-02
3.972e-04 -1.466e-03 0.2900 -4.0098 -0.1949 3.654e-05 0.4875 0.6824 5.0500e-09 2.5442 -1.218e-02
3.626e-04 -1.162e-03 0.2800 -3.7545 -0.1924 3.336e-05 0.4750 0.6674 5.1000e-09 2.3749 -8.770e-03
3.167e-04 -8.827e-04 0.2700 -3.4093 -0.1842 2.914e-05 0.4625 0.6467 5.1500e-09 2.1465 -5.634e-03
2.634e-04 -6.753e-04 0.2600 -2.9961 -0.1711 2.423e-05 0.4500 0.6211 5.2000e-09 1.8741 -3.309e-03
2.051e-04 -5.447e-04 0.2500 -2.5198 -0.1523 1.887e-05 0.4375 0.5898 5.2500e-09 1.5616 -1.845e-03
1.463e-04 -4.681e-04 0.2400 -2.0012 -0.1284 1.346e-05 0.4250 0.5534 5.3000e-09 1.2238 -9.852e-04
9.245e-05 -4.254e-04 0.2300 -1.4713 -0.1002 8.506e-06 0.4125 0.5127 5.3500e-09 0.8820 -5.064e-04
5.133e-05 -4.043e-04 0.2200 -0.9853 -6.985e-02 4.722e-06 0.3997 0.4696 5.4000e-09 0.5746 -2.696e-04
2.626e-05 -3.935e-04 0.2100 -0.6200 -4.372e-02 2.416e-06 0.3875 0.4312 5.4500e-09 0.3497 -1.490e-04
1.416e-05 -3.882e-04 0.2000 -0.3950 -2.644e-02 1.303e-06 0.3750 0.4014 5.5000e-09 0.2162 -8.927e-05
8.343e-06 -3.854e-04 0.1900 -0.2632 -1.681e-02 7.676e-07 0.3625 0.3793 5.5500e-09 0.1408 -5.709e-05
5.206e-06 -3.836e-04 0.1800 -0.1801 -1.138e-02 4.789e-07 0.3500 0.3614 5.6000e-09 9.466e-02 -3.773e-05
3.304e-06 -3.825e-04 0.1700 -0.1230 -7.802e-03 3.040e-07 0.3375 0.3453 5.6500e-09 6.376e-02 -2.494e-05
2.134e-06 -3.817e-04 0.1600 -8.391e-02 -5.416e-03 1.963e-07 0.3250 0.3304 5.7000e-09 4.308e-02 -1.653e-05
1.359e-06 -3.812e-04 0.1500 -5.600e-02 -3.728e-03 1.250e-07 0.3125 0.3162 5.7500e-09 2.852e-02 -1.072e-05
8.747e-07 -3.809e-04 0.1400 -3.731e-02 -2.607e-03 8.047e-08 0.3000 0.3026 5.8000e-09 1.890e-02 -6.970e-06
5.621e-07 -3.807e-04 0.1300 -2.460e-02 -1.849e-03 5.172e-08 0.2875 0.2893 5.8500e-09 1.242e-02 -4.503e-06
3.581e-07 -3.805e-04 0.1200 -1.599e-02 -1.336e-03 3.294e-08 0.2750 0.2763 5.9000e-09 8.054e-03 -2.875e-06
2.314e-07 -3.804e-04 0.1100 -1.047e-02 -1.007e-03 2.129e-08 0.2625 0.2635 5.9500e-09 5.270e-03 -1.859e-06
1.470e-07 -3.804e-04 0.1000 -6.722e-03 -7.834e-04 1.352e-08 0.2500 0.2508 6.0000e-09 3.383e-03 -1.180e-06
9.381e-08 -3.803e-04 9.000e-02 -4.322e-03 -6.401e-04 8.630e-09 0.2375 0.2381 6.0500e-09 2.178e-03 -7.528e-07
6.032e-08 -3.803e-04 8.000e-02 -2.792e-03 -5.487e-04 5.550e-09 0.2250 0.2255 6.1000e-09 1.411e-03 -4.838e-07
3.873e-08 -3.803e-04 7.000e-02 -1.799e-03 -4.892e-04 3.563e-09 0.2125 0.2130 6.1500e-09 9.132e-04 -3.105e-07
2.483e-08 -3.803e-04 6.000e-02 -1.156e-03 -4.507e-04 2.285e-09 0.2000 0.2005 6.2000e-09 5.912e-04 -1.990e-07
1.590e-08 -3.803e-04 5.000e-02 -7.411e-04 -4.259e-04 1.463e-09 0.1875 0.1879 6.2500e-09 3.835e-04 -1.273e-07
1.016e-08 -3.803e-04 4.000e-02 -4.743e-04 -4.098e-04 9.350e-10 0.1750 0.1754 6.3000e-09 2.498e-04 -8.139e-08
6.488e-09 -3.803e-04 3.000e-02 -3.030e-04 -3.996e-04 5.969e-10 0.1625 0.1629 6.3500e-09 1.640e-04 -5.195e-08
4.135e-09 -3.803e-04 2.000e-02 -1.932e-04 -3.930e-04 3.805e-10 0.1500 0.1504 6.4000e-09 1.090e-04 -3.311e-08
2.632e-09 -3.803e-04 1.000e-02 -1.230e-04 -3.887e-04 2.421e-10 0.1375 0.1379 6.4500e-09 7.371e-05 -2.107e-08
1.672e-09 -3.803e-04 0. -7.815e-05 -3.860e-04 1.538e-10 0.1250 0.1254 6.5000e-09 5.114e-05 -1.339e-08
1.060e-09 -3.803e-04 -1.000e-02 -4.957e-05 -3.843e-04 9.756e-11 0.1125 0.1129 6.5500e-09 3.670e-05 -8.490e-09
6.724e-10 -3.803e-04 -2.000e-02 -3.143e-05 -3.832e-04 6.186e-11 0.1000 0.1004 6.6000e-09 2.749e-05 -5.383e-09
4.317e-10 -3.803e-04 -3.000e-02 -2.018e-05 -3.825e-04 3.971e-11 8.750e-02 8.788e-02 6.6500e-09 2.171e-05 -3.456e-09
2.768e-10 -3.803e-04 -4.000e-02 -1.294e-05 -3.821e-04 2.547e-11 7.500e-02 7.538e-02 6.7000e-09 1.794e-05 -2.216e-09
1.773e-10 -3.803e-04 -5.000e-02 -8.291e-06 -3.818e-04 1.632e-11 6.250e-02 6.288e-02 6.7500e-09 1.546e-05 -1.420e-09
1.135e-10 -3.803e-04 -6.000e-02 -5.306e-06 -3.816e-04 1.044e-11 5.000e-02 5.038e-02 6.8000e-09 1.381e-05 -9.085e-10
7.253e-11 -3.803e-04 -7.000e-02 -3.391e-06 -3.815e-04 6.673e-12 3.750e-02 3.788e-02 6.8500e-09 1.270e-05 -5.807e-10
4.630e-11 -3.803e-04 -8.000e-02 -2.165e-06 -3.814e-04 4.260e-12 2.500e-02 2.538e-02 6.9000e-09 1.192e-05 -3.707e-10
2.951e-11 -3.803e-04 -9.000e-02 -1.380e-06 -3.813e-04 2.715e-12 1.250e-02 1.288e-02 6.9500e-09 1.137e-05 -2.363e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.813e-04 1.698e-12 2.410e-12 3.813e-04 7.0000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 7.0500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.681e-15 3.812e-04 7.1000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.689e-15 3.812e-04 7.1500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.714e-15 3.812e-04 7.2000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.721e-15 3.812e-04 7.2500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.708e-15 3.812e-04 7.3000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.696e-15 3.812e-04 7.3500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.684e-15 3.812e-04 7.4000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.4500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.5000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.5500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.6000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.6500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.7000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.7500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.8000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.671e-15 3.812e-04 7.8500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.681e-15 3.812e-04 7.9000e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.690e-15 3.812e-04 7.9500e-09 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 8.0000e-09 1.095e-05 -1.477e-10
