vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.05 0.328282828283 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.308e-06 -1.807e-03 -7.372e-02 -4.414e-03 1.203e-07 5.0000e-02 4.541e-02 -1.606e-02
0.5 0.328282828283 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.014e-06 -3.818e-04 -8.865e-02 -4.442e-03 1.853e-07 0.50000 4.555e-02 -1.752e-05
0.05 0.333333333333 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.528e-06 -2.107e-03 -8.647e-02 -5.145e-03 1.406e-07 5.0000e-02 5.364e-02 -1.943e-02
0.5 0.333333333333 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.354e-06 -3.821e-04 -0.1032 -5.126e-03 2.166e-07 0.50000 5.323e-02 -2.063e-05
0.05 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.780e-06 -2.473e-03 -0.1013 -6.005e-03 1.638e-07 5.0000e-02 6.332e-02 -2.356e-02
0.5 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.745e-06 -3.824e-04 -0.1198 -5.916e-03 2.526e-07 0.50000 6.209e-02 -2.425e-05
0.05 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.068e-06 -2.922e-03 -0.1184 -7.015e-03 1.902e-07 5.0000e-02 7.469e-02 -2.861e-02
0.5 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.193e-06 -3.828e-04 -0.1389 -6.825e-03 2.938e-07 0.50000 7.228e-02 -2.845e-05
0.05 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.394e-06 -3.472e-03 -0.1383 -8.202e-03 2.202e-07 5.0000e-02 8.807e-02 -3.481e-02
0.5 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.704e-06 -3.832e-04 -0.1605 -7.867e-03 3.408e-07 0.50000 8.398e-02 -3.329e-05
0.05 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.762e-06 -4.151e-03 -0.1613 -9.600e-03 2.541e-07 5.0000e-02 0.1038 -4.245e-02
0.5 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.285e-06 -3.837e-04 -0.1851 -9.062e-03 3.942e-07 0.50000 9.739e-02 -3.887e-05
0.05 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.174e-06 -4.990e-03 -0.1879 -1.125e-02 2.920e-07 5.0000e-02 0.1224 -5.189e-02
0.5 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.943e-06 -3.843e-04 -0.2129 -1.043e-02 4.547e-07 0.50000 0.1127 -4.528e-05
0.05 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.633e-06 -6.031e-03 -0.2188 -1.320e-02 3.342e-07 5.0000e-02 0.1444 -6.362e-02
0.5 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.685e-06 -3.850e-04 -0.2444 -1.199e-02 5.230e-07 0.50000 0.1302 -5.264e-05
0.05 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.140e-06 -7.332e-03 -0.2548 -1.551e-02 3.809e-07 5.0000e-02 0.1705 -7.827e-02
0.5 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.520e-06 -3.857e-04 -0.2799 -1.376e-02 5.998e-07 0.50000 0.1502 -6.107e-05
0.05 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.696e-06 -8.967e-03 -0.2969 -1.827e-02 4.320e-07 5.0000e-02 0.2016 -9.668e-02
0.5 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.455e-06 -3.866e-04 -0.3199 -1.579e-02 6.858e-07 0.50000 0.1729 -7.072e-05
0.05 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.299e-06 -1.104e-02 -0.3465 -2.158e-02 4.875e-07 5.0000e-02 0.2391 -0.1200
0.5 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.497e-06 -3.876e-04 -0.3649 -1.808e-02 7.817e-07 0.50000 0.1988 -8.176e-05
0.05 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.945e-06 -1.368e-02 -0.4054 -2.560e-02 5.469e-07 5.0000e-02 0.2846 -0.1498
0.5 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.655e-06 -3.887e-04 -0.4155 -2.069e-02 8.882e-07 0.50000 0.2281 -9.444e-05
0.05 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.625e-06 -1.711e-02 -0.4762 -3.054e-02 6.095e-07 5.0000e-02 0.3407 -0.1885
0.5 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.093e-05 -3.900e-04 -0.4724 -2.365e-02 1.006e-06 0.50000 0.2615 -1.090e-04
0.05 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.324e-06 -2.164e-02 -0.5632 -3.673e-02 6.738e-07 5.0000e-02 0.4111 -0.2397
0.5 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.234e-05 -3.915e-04 -0.5362 -2.701e-02 1.136e-06 0.50000 0.2994 -1.259e-04
0.05 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.017e-06 -2.777e-02 -0.6730 -4.468e-02 7.375e-07 5.0000e-02 0.5022 -0.3092
0.5 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.389e-05 -3.932e-04 -0.6079 -3.080e-02 1.278e-06 0.50000 0.3423 -1.455e-04
0.05 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.664e-06 -3.644e-02 -0.8179 -5.533e-02 7.971e-07 5.0000e-02 0.6255 -0.4078
0.5 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.557e-05 -3.953e-04 -0.6885 -3.510e-02 1.433e-06 0.50000 0.3911 -1.686e-04
0.05 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.232e-06 -4.953e-02 -1.0234 -7.057e-02 8.494e-07 5.0000e-02 0.8048 -0.5582
0.5 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.740e-05 -3.978e-04 -0.7790 -3.996e-02 1.601e-06 0.50000 0.4464 -1.962e-04
0.05 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.937e-06 -7.144e-02 -1.3506 -9.462e-02 9.142e-07 5.0000e-02 1.0980 -0.8152
0.5 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.938e-05 -4.007e-04 -0.8807 -4.545e-02 1.783e-06 0.50000 0.5092 -2.295e-04
0.05 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.317e-05 -0.1063 -1.8665 -0.1304 1.212e-06 5.0000e-02 1.5719 -1.2462
0.5 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.152e-05 -4.044e-04 -0.9952 -5.164e-02 1.980e-06 0.50000 0.5804 -2.706e-04
0.05 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.184e-05 -0.1357 -2.3292 -0.1585 2.009e-06 5.0000e-02 2.0043 -1.6484
0.5 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.385e-05 -4.090e-04 -1.1240 -5.861e-02 2.195e-06 0.50000 0.6613 -3.224e-04
0.05 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.282e-05 -0.1538 -2.6429 -0.1746 3.019e-06 5.0000e-02 2.3001 -1.9266
0.5 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.642e-05 -4.150e-04 -1.2688 -6.643e-02 2.431e-06 0.50000 0.7529 -3.891e-04
0.05 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.447e-05 -0.1659 -2.8755 -0.1846 4.092e-06 5.0000e-02 2.5207 -2.1354
0.5 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.933e-05 -4.228e-04 -1.4314 -7.516e-02 2.698e-06 0.50000 0.8564 -4.775e-04
0.05 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.640e-05 -0.1748 -3.0625 -0.1915 5.189e-06 5.0000e-02 2.6986 -2.3044
0.5 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.275e-05 -4.335e-04 -1.6131 -8.480e-02 3.013e-06 0.50000 0.9728 -5.973e-04
0.05 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.847e-05 -0.1815 -3.2204 -0.1962 6.300e-06 5.0000e-02 2.8491 -2.4480
0.5 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.700e-05 -4.483e-04 -1.8141 -9.530e-02 3.404e-06 0.50000 1.1023 -7.631e-04
0.05 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.063e-05 -0.1868 -3.3582 -0.1996 7.418e-06 5.0000e-02 2.9807 -2.5737
0.5 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.256e-05 -4.691e-04 -2.0328 -0.1065 3.916e-06 0.50000 1.2440 -9.960e-04
0.05 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.284e-05 -0.1910 -3.4810 -0.2020 8.541e-06 5.0000e-02 3.0983 -2.6862
0.5 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.006e-05 -4.983e-04 -2.2651 -0.1180 4.606e-06 0.50000 1.3952 -1.324e-03
0.05 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.051e-04 -0.1944 -3.5922 -0.2036 9.669e-06 5.0000e-02 3.2050 -2.7885
0.5 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.018e-05 -5.390e-04 -2.5049 -0.1294 5.537e-06 0.50000 1.5517 -1.780e-03
0.05 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.174e-04 -0.1972 -3.6943 -0.2047 1.080e-05 5.0000e-02 3.3030 -2.8825
0.5 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.349e-05 -5.945e-04 -2.7446 -0.1402 6.761e-06 0.50000 1.7088 -2.402e-03
0.05 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.297e-04 -0.1994 -3.7889 -0.2052 1.193e-05 5.0000e-02 3.3938 -2.9699
0.5 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.029e-05 -6.680e-04 -2.9781 -0.1502 8.306e-06 0.50000 1.8622 -3.227e-03
0.05 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.421e-04 -0.2011 -3.8772 -0.2053 1.307e-05 5.0000e-02 3.4787 -3.0516
0.5 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.106e-04 -7.626e-04 -3.2009 -0.1592 1.017e-05 0.50000 2.0090 -4.288e-03
0.05 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.544e-04 -0.2025 -3.9602 -0.2051 1.421e-05 5.0000e-02 3.5586 -3.1285
0.5 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.342e-04 -8.811e-04 -3.4109 -0.1671 1.235e-05 0.50000 2.1476 -5.616e-03
0.05 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.668e-04 -0.2036 -4.0385 -0.2045 1.535e-05 5.0000e-02 3.6341 -3.2012
0.5 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.609e-04 -1.026e-03 -3.6076 -0.1739 1.480e-05 0.50000 2.2776 -7.240e-03
0.05 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.792e-04 -0.2044 -4.1128 -0.2037 1.649e-05 5.0000e-02 3.7057 -3.2703
0.5 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.902e-04 -1.199e-03 -3.7915 -0.1797 1.750e-05 0.50000 2.3994 -9.184e-03
0.05 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.916e-04 -0.2049 -4.1836 -0.2027 1.763e-05 5.0000e-02 3.7740 -3.3362
0.5 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.219e-04 -1.403e-03 -3.9634 -0.1847 2.042e-05 0.50000 2.5134 -1.147e-02
0.05 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.041e-04 -0.2052 -4.2512 -0.2015 1.878e-05 5.0000e-02 3.8392 -3.3993
0.5 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.557e-04 -1.639e-03 -4.1245 -0.1890 2.352e-05 0.50000 2.6204 -1.412e-02
