vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.05 -0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.350e-07 -7.933e-04 -3.5030 13.1451 -6.0673 -2.175e-02 -2.292e-03 -3.082e-08 -4.767e-03 1.6394 -2.276e-02 -3.306e-20 -5.0000e-02 -4.921e-03 -4.699e-03 0.3040
-0.7 -0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.215e-07 -3.809e-04 -3.4818 19.9394 -6.0307 -3.080e-02 -3.104e-03 -7.558e-08 -7.243e-06 8.4949 -3.258e-02 -3.898e-20 -0.70000 -4.089e-04 -7.243e-06 0.3041
-0.05 -0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.176e-07 -8.957e-04 -3.5030 13.1457 -6.0673 -2.701e-02 -2.755e-03 -3.842e-08 -5.966e-03 1.6400 -2.845e-02 -4.112e-20 -5.0000e-02 -6.139e-03 -5.863e-03 0.3111
-0.7 -0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.018e-06 -3.810e-04 -3.4818 19.9655 -6.0307 -3.802e-02 -3.743e-03 -9.368e-08 -8.801e-06 8.5210 -4.051e-02 -4.823e-20 -0.70000 -5.048e-04 -8.800e-06 0.3110
-0.05 -0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.203e-07 -1.023e-03 -3.5030 13.1461 -6.0673 -3.352e-02 -3.327e-03 -4.786e-08 -7.468e-03 1.6404 -3.556e-02 -5.112e-20 -5.0000e-02 -7.657e-03 -7.315e-03 0.3182
-0.7 -0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.265e-06 -3.812e-04 -3.4818 19.9982 -6.0307 -4.704e-02 -4.541e-03 -1.164e-07 -1.066e-05 8.5537 -5.049e-02 -5.983e-20 -0.70000 -6.243e-04 -1.066e-05 0.3181
-0.05 -0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.477e-07 -1.182e-03 -3.5030 13.1462 -6.0673 -4.155e-02 -4.033e-03 -5.959e-08 -9.349e-03 1.6405 -4.440e-02 -6.350e-20 -5.0000e-02 -9.545e-03 -9.122e-03 0.3253
-0.7 -0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.567e-06 -3.814e-04 -3.4818 20.0377 -6.0307 -5.800e-02 -5.510e-03 -1.442e-07 -1.278e-05 8.5932 -6.270e-02 -7.399e-20 -0.70000 -7.693e-04 -1.278e-05 0.3251
-0.05 -0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.067e-07 -1.382e-03 -3.5030 13.1452 -6.0673 -5.152e-02 -4.909e-03 -7.422e-08 -1.173e-02 1.6395 -5.547e-02 -7.895e-20 -5.0000e-02 -1.191e-02 -1.139e-02 0.3324
-0.7 -0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.959e-06 -3.816e-04 -3.4818 20.0886 -6.0307 -7.217e-02 -6.762e-03 -1.803e-07 -1.532e-05 8.6441 -7.858e-02 -9.244e-20 -0.70000 -9.567e-04 -1.531e-05 0.3324
-0.05 -0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.004e-06 -1.625e-03 -3.5030 13.1466 -6.0673 -6.374e-02 -5.983e-03 -9.234e-08 -1.465e-02 1.6409 -6.913e-02 -9.793e-20 -5.0000e-02 -1.481e-02 -1.416e-02 0.3394
-0.7 -0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.418e-06 -3.818e-04 -3.4818 20.1474 -6.0307 -8.865e-02 -8.219e-03 -2.224e-07 -1.797e-05 8.7028 -9.710e-02 -1.141e-19 -0.70000 -1.174e-03 -1.797e-05 0.3393
-0.05 -0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.249e-06 -1.929e-03 -3.5030 13.1469 -6.0673 -7.884e-02 -7.309e-03 -1.149e-07 -1.833e-02 1.6412 -8.608e-02 -1.215e-19 -5.0000e-02 -1.842e-02 -1.762e-02 0.3465
-0.7 -0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.009e-06 -3.821e-04 -3.4818 20.2225 -6.0307 -0.1098 -1.009e-02 -2.768e-07 -2.093e-05 8.7780 -0.1209 -1.421e-19 -0.70000 -1.453e-03 -2.093e-05 0.3465
-0.05 -0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.546e-06 -2.295e-03 -3.5030 13.1479 -6.0673 -9.702e-02 -8.907e-03 -1.423e-07 -2.279e-02 1.6422 -0.1065 -1.500e-19 -5.0000e-02 -2.276e-02 -2.178e-02 0.3534
-0.7 -0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.732e-06 -3.824e-04 -3.4818 20.3134 -6.0307 -0.1356 -1.237e-02 -3.434e-07 -2.393e-05 8.8689 -0.1497 -1.766e-19 -0.70000 -1.793e-03 -2.392e-05 0.3535
-0.05 -0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.931e-06 -2.767e-03 -3.5030 13.1478 -6.0673 -0.1204 -1.096e-02 -1.777e-07 -2.861e-02 1.6421 -0.1328 -1.868e-19 -5.0000e-02 -2.837e-02 -2.715e-02 0.3606
-0.7 -0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.624e-06 -3.826e-04 -3.4818 20.4240 -6.0307 -0.1674 -1.517e-02 -4.254e-07 -2.678e-05 8.9795 -0.1848 -2.196e-19 -0.70000 -2.210e-03 -2.678e-05 0.3606
-0.05 -0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.402e-06 -3.339e-03 -3.5030 13.1475 -6.0673 -0.1486 -1.344e-02 -2.209e-07 -3.572e-02 1.6418 -0.1642 -2.315e-19 -5.0000e-02 -3.516e-02 -3.366e-02 0.3676
-0.7 -0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.706e-06 -3.828e-04 -3.4818 20.5572 -6.0307 -0.2059 -1.857e-02 -5.250e-07 -2.916e-05 9.1127 -0.2264 -2.725e-19 -0.70000 -2.715e-03 -2.916e-05 0.3675
-0.05 -0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.999e-06 -4.046e-03 -3.5030 13.1493 -6.0673 -0.1841 -1.655e-02 -2.759e-07 -4.457e-02 1.6437 -0.2031 -2.880e-19 -5.0000e-02 -4.356e-02 -4.170e-02 0.3747
-0.7 -0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.133e-06 -3.830e-04 -3.4818 20.7303 -6.0307 -0.2569 -2.306e-02 -6.563e-07 -3.090e-05 9.2858 -0.2797 -3.437e-19 -0.70000 -3.382e-03 -3.089e-05 0.3747
-0.05 -0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.756e-06 -4.908e-03 -3.5030 13.1534 -6.0673 -0.2285 -2.044e-02 -3.456e-07 -5.545e-02 1.6477 -0.2505 -3.587e-19 -5.0000e-02 -5.382e-02 -5.151e-02 0.3818
-0.7 -0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.878e-06 -3.830e-04 -3.4818 20.9403 -6.0307 -0.3199 -2.859e-02 -8.168e-07 -3.135e-05 9.4958 -0.3422 -4.330e-19 -0.70000 -4.205e-03 -3.134e-05 0.3818
-0.05 -0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.703e-06 -5.993e-03 -3.5030 13.1509 -6.0673 -0.2840 -2.529e-02 -4.327e-07 -6.925e-02 1.6452 -0.3073 -4.479e-19 -5.0000e-02 -6.673e-02 -6.385e-02 0.3889
-0.7 -0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.107e-05 -3.829e-04 -3.4818 21.2022 -6.0307 -0.4003 -3.562e-02 -1.018e-06 -3.015e-05 9.7577 -0.4162 -5.490e-19 -0.70000 -5.252e-03 -3.014e-05 0.3888
-0.05 -0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.924e-06 -7.309e-03 -3.5030 13.1522 -6.0673 -0.3548 -3.146e-02 -5.450e-07 -8.607e-02 1.6465 -0.3754 -5.618e-19 -5.0000e-02 -8.243e-02 -7.883e-02 0.3959
-0.7 -0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.392e-05 -3.826e-04 -3.4818 21.5413 -6.0307 -0.5077 -4.496e-02 -1.281e-06 -2.695e-05 10.0968 -0.5051 -7.072e-19 -0.70000 -6.651e-03 -2.695e-05 0.3960
-0.05 -0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.527e-06 -8.943e-03 -3.5030 13.1529 -6.0673 -0.4472 -3.947e-02 -6.924e-07 -0.1070 1.6472 -0.4567 -7.107e-19 -5.0000e-02 -0.1020 -9.744e-02 0.4030
-0.7 -0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.764e-05 -3.822e-04 -3.4818 21.9832 -6.0307 -0.6535 -5.749e-02 -1.623e-06 -2.172e-05 10.5387 -0.6087 -9.261e-19 -0.70000 -8.548e-03 -2.172e-05 0.4031
-0.05 -0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.669e-06 -1.095e-02 -3.5030 13.1541 -6.0673 -0.5703 -5.006e-02 -8.895e-07 -0.1327 1.6484 -0.5523 -9.093e-19 -5.0000e-02 -0.1262 -0.1203 0.4101
-0.7 -0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.265e-05 -3.816e-04 -3.4818 22.5809 -6.0307 -0.8622 -7.505e-02 -2.084e-06 -1.499e-05 11.1364 -0.7288 -1.246e-18 -0.70000 -1.126e-02 -1.499e-05 0.4103
-0.05 -0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.263e-05 -1.342e-02 -3.5030 13.1562 -6.0673 -0.7408 -6.451e-02 -1.162e-06 -0.1640 1.6505 -0.6631 -1.184e-18 -5.0000e-02 -0.1561 -0.1484 0.4172
-0.7 -0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.936e-05 -3.810e-04 -3.4818 23.3717 -6.0306 -1.1605 -9.917e-02 -2.701e-06 -8.478e-06 11.9273 -0.8617 -1.713e-18 -0.70000 -1.515e-02 -8.478e-06 0.4172
-0.05 -0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.690e-05 -1.645e-02 -3.5030 13.1588 -6.0673 -0.9873 -8.484e-02 -1.555e-06 -0.2018 1.6531 -0.7894 -1.580e-18 -5.0000e-02 -0.1934 -0.1829 0.4242
-0.7 -0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.828e-05 -3.806e-04 -3.4818 24.3180 -6.0307 -1.5603 -0.1291 -3.522e-06 -4.111e-06 12.8735 -1.0111 -2.351e-18 -0.70000 -2.036e-02 -4.111e-06 0.4243
-0.05 -0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.331e-05 -2.029e-02 -3.5030 13.1601 -6.0673 -1.3512 -0.1132 -2.144e-06 -0.2487 1.6545 -0.9341 -2.168e-18 -5.0000e-02 -0.2415 -0.2268 0.4313
-0.7 -0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.846e-05 -3.805e-04 -3.4818 25.1409 -6.0307 -1.9503 -0.1547 -4.458e-06 -2.254e-06 13.6964 -1.1747 -2.981e-18 -0.70000 -2.545e-02 -2.254e-06 0.4313
-0.05 -0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.166e-05 -2.503e-02 -3.5030 13.1630 -6.0673 -1.7730 -0.1428 -2.913e-06 -0.3043 1.6573 -1.0931 -2.859e-18 -5.0000e-02 -0.3005 -0.2811 0.4383
-0.7 -0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.898e-05 -3.804e-04 -3.4818 25.7307 -6.0307 -2.2619 -0.1721 -5.426e-06 -1.563e-06 14.2862 -1.3528 -3.488e-18 -0.70000 -2.951e-02 -1.563e-06 0.4383
-0.05 -0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.071e-05 -3.121e-02 -3.5030 13.1630 -6.0673 -2.1347 -0.1647 -3.745e-06 -0.3726 1.6573 -1.2686 -3.473e-18 -5.0000e-02 -0.3751 -0.3519 0.4455
-0.7 -0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.962e-05 -3.804e-04 -3.4818 26.1590 -6.0307 -2.5079 -0.1836 -6.405e-06 -1.273e-06 14.7145 -1.5405 -3.890e-18 -0.70000 -3.272e-02 -1.273e-06 0.4453
-0.05 -0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.961e-05 -3.906e-02 -3.5030 13.1638 -6.0673 -2.4124 -0.1787 -4.565e-06 -0.4527 1.6581 -1.4545 -3.971e-18 -5.0000e-02 -0.4682 -0.4425 0.4525
-0.7 -0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.066e-05 -3.804e-04 -3.4818 26.4977 -6.0307 -2.7146 -0.1916 -7.421e-06 -1.137e-06 15.0532 -1.7378 -4.229e-18 -0.70000 -3.542e-02 -1.137e-06 0.4525
-0.05 -0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.844e-05 -4.922e-02 -3.5030 13.1668 -6.0673 -2.6359 -0.1882 -5.377e-06 -0.5452 1.6611 -1.6477 -4.404e-18 -5.0000e-02 -0.5875 -0.5604 0.4595
-0.7 -0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.141e-05 -3.804e-04 -3.4818 26.7598 -6.0307 -2.8837 -0.1969 -8.410e-06 -1.085e-06 15.3153 -1.9291 -4.506e-18 -0.70000 -3.762e-02 -1.085e-06 0.4592
-0.05 -0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.727e-05 -6.357e-02 -3.5030 13.1650 -6.0673 -2.8278 -0.1947 -6.189e-06 -0.6569 1.6593 -1.8497 -4.829e-18 -5.0000e-02 -0.7570 -0.7296 0.4667
-0.7 -0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.032e-04 -3.804e-04 -3.4818 26.9960 -6.0307 -3.0439 -0.2007 -9.496e-06 -1.081e-06 15.5515 -2.1357 -4.770e-18 -0.70000 -3.971e-02 -1.081e-06 0.4666
-0.05 -0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.570e-05 -8.357e-02 -3.5030 13.1651 -6.0673 -2.9929 -0.1992 -6.964e-06 -0.7835 1.6594 -2.0519 -5.276e-18 -5.0000e-02 -0.9979 -0.9716 0.4737
-0.7 -0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.149e-04 -3.804e-04 -3.4818 27.1915 -6.0307 -3.1824 -0.2031 -1.057e-05 -1.115e-06 15.7470 -2.3325 -4.998e-18 -0.70000 -4.152e-02 -1.115e-06 0.4737
-0.05 -0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.336e-05 -0.1111 -3.5030 13.1654 -6.0673 -3.1389 -0.2022 -7.669e-06 -0.9265 1.6597 -2.2520 -5.803e-18 -5.0000e-02 -1.3462 -1.3225 0.4808
-0.7 -0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.260e-04 -3.804e-04 -3.4818 27.3540 -6.0307 -3.3014 -0.2045 -1.160e-05 -1.174e-06 15.9095 -2.5118 -5.195e-18 -0.70000 -4.307e-02 -1.174e-06 0.4805
-0.05 -0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.979e-05 -0.1404 -3.5030 13.1679 -6.0673 -3.2698 -0.2040 -8.261e-06 -1.0832 1.6622 -2.4454 -6.393e-18 -5.0000e-02 -1.7560 -1.7360 0.4879
-0.7 -0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.384e-04 -3.804e-04 -3.4818 27.5114 -6.0307 -3.4212 -0.2052 -1.274e-05 -1.267e-06 16.0668 -2.6983 -5.392e-18 -0.70000 -4.464e-02 -1.267e-06 0.4879
-0.05 -0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.486e-05 -0.1630 -3.5030 13.1658 -6.0673 -3.3896 -0.2050 -8.727e-06 -1.2578 1.6602 -2.6304 -6.944e-18 -5.0000e-02 -2.1221 -2.1054 0.4949
-0.7 -0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.507e-04 -3.804e-04 -3.4818 27.6486 -6.0307 -3.5292 -0.2052 -1.386e-05 -1.388e-06 16.2041 -2.8684 -5.571e-18 -0.70000 -4.605e-02 -1.388e-06 0.4950
-0.05 -0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.923e-05 -0.1778 -3.5030 13.1653 -6.0673 -3.5006 -0.2053 -9.129e-06 -1.4443 1.6597 -2.8055 -7.409e-18 -5.0000e-02 -2.4074 -2.3929 0.5020
-0.7 -0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.625e-04 -3.804e-04 -3.4818 27.7674 -6.0307 -3.6254 -0.2047 -1.495e-05 -1.532e-06 16.3229 -3.0192 -5.730e-18 -0.70000 -4.730e-02 -1.532e-06 0.5019
-0.05 -0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.032e-04 -0.1876 -3.5030 13.1661 -6.0673 -3.6037 -0.2050 -9.490e-06 -1.6384 1.6604 -2.9682 -7.803e-18 -5.0000e-02 -2.6347 -2.6219 0.5091
-0.7 -0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.751e-04 -3.804e-04 -3.4818 27.8834 -6.0307 -3.7206 -0.2038 -1.611e-05 -1.714e-06 16.4388 -3.1653 -5.887e-18 -0.70000 -4.854e-02 -1.714e-06 0.5091
-0.05 -0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.067e-04 -0.1943 -3.5030 13.1658 -6.0673 -3.7006 -0.2043 -9.813e-06 -1.8394 1.6601 -3.1190 -8.152e-18 -5.0000e-02 -2.8266 -2.8151 0.5162
-0.7 -0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.876e-04 -3.804e-04 -3.4818 27.9871 -6.0307 -3.8086 -0.2024 -1.726e-05 -1.933e-06 16.5426 -3.2967 -6.033e-18 -0.70000 -4.969e-02 -1.933e-06 0.5162
-0.05 -0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.098e-04 -0.1989 -3.5030 13.1650 -6.0673 -3.7911 -0.2031 -1.010e-05 -2.0406 1.6593 -3.2563 -8.463e-18 -5.0000e-02 -2.9914 -2.9808 0.5232
-0.7 -0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.002e-04 -3.805e-04 -3.4818 28.0834 -6.0307 -3.8922 -0.2008 -1.842e-05 -2.196e-06 16.6389 -3.4170 -6.171e-18 -0.70000 -5.078e-02 -2.196e-06 0.5232
-0.05 -0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.129e-04 -0.2019 -3.5030 13.1666 -6.0673 -3.8770 -0.2016 -1.039e-05 -2.2380 1.6609 -3.3823 -8.745e-18 -5.0000e-02 -3.1363 -3.1265 0.5302
-0.7 -0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.129e-04 -3.805e-04 -3.4818 28.1747 -6.0307 -3.9717 -0.1988 -1.959e-05 -2.507e-06 16.7302 -3.5271 -6.303e-18 -0.70000 -5.182e-02 -2.507e-06 0.5303
-0.05 -0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.157e-04 -0.2039 -3.5030 13.1662 -6.0673 -3.9598 -0.1997 -1.065e-05 -2.4343 1.6605 -3.4992 -9.011e-18 -5.0000e-02 -3.2698 -3.2607 0.5374
-0.7 -0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.258e-04 -3.805e-04 -3.4818 28.2571 -6.0307 -4.0480 -0.1966 -2.077e-05 -2.891e-06 16.8126 -3.6284 -6.430e-18 -0.70000 -5.282e-02 -2.891e-06 0.5374
-0.05 -0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.184e-04 -0.2050 -3.5030 13.1673 -6.0673 -4.0376 -0.1976 -1.090e-05 -2.6182 1.6616 -3.6045 -9.254e-18 -5.0000e-02 -3.3891 -3.3805 0.5444
-0.7 -0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.387e-04 -3.806e-04 -3.4818 28.3358 -6.0307 -4.1209 -0.1941 -2.196e-05 -3.342e-06 16.8913 -3.7212 -6.550e-18 -0.70000 -5.377e-02 -3.342e-06 0.5444
-0.05 -0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.209e-04 -0.2053 -3.5030 13.1660 -6.0673 -4.1127 -0.1953 -1.112e-05 -2.7951 1.6603 -3.7021 -9.484e-18 -5.0000e-02 -3.5013 -3.4932 0.5515
-0.7 -0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.517e-04 -3.806e-04 -3.4818 28.4100 -6.0307 -4.1910 -0.1915 -2.316e-05 -3.885e-06 16.9655 -3.8073 -6.667e-18 -0.70000 -5.468e-02 -3.885e-06 0.5515
-0.05 -0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.233e-04 -0.2051 -3.5030 13.1667 -6.0673 -4.1848 -0.1927 -1.134e-05 -2.9586 1.6610 -3.7920 -9.701e-18 -5.0000e-02 -3.6047 -3.5970 0.5586
-0.7 -0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.650e-04 -3.807e-04 -3.4818 28.4794 -6.0307 -4.2591 -0.1886 -2.438e-05 -4.545e-06 17.0348 -3.8878 -6.780e-18 -0.70000 -5.557e-02 -4.545e-06 0.5586
-0.05 -0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.255e-04 -0.2043 -3.5030 13.1663 -6.0673 -4.2537 -0.1900 -1.155e-05 -3.1098 1.6606 -3.8748 -9.906e-18 -5.0000e-02 -3.7015 -3.6942 0.5656
-0.7 -0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.782e-04 -3.807e-04 -3.4818 28.5469 -6.0307 -4.3238 -0.1856 -2.559e-05 -5.310e-06 17.1024 -3.9621 -6.887e-18 -0.70000 -5.642e-02 -5.310e-06 0.5657
-0.05 -0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.278e-04 -0.2032 -3.5030 13.1667 -6.0673 -4.3205 -0.1870 -1.175e-05 -3.2489 1.6610 -3.9524 -1.010e-17 -5.0000e-02 -3.7929 -3.7859 0.5727
-0.7 -0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.916e-04 -3.808e-04 -3.4818 28.6103 -6.0307 -4.3873 -0.1824 -2.683e-05 -6.251e-06 17.1658 -4.0331 -6.993e-18 -0.70000 -5.725e-02 -6.251e-06 0.5728
-0.05 -0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.299e-04 -0.2017 -3.5030 13.1673 -6.0673 -4.3854 -0.1839 -1.195e-05 -3.3770 1.6616 -4.0256 -1.029e-17 -5.0000e-02 -3.8798 -3.8731 0.5799
-0.7 -0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.048e-04 -3.809e-04 -3.4818 28.6693 -6.0307 -4.4472 -0.1792 -2.804e-05 -7.347e-06 17.2248 -4.0986 -7.092e-18 -0.70000 -5.803e-02 -7.346e-06 0.5798
-0.05 -0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.318e-04 -0.1998 -3.5030 13.1664 -6.0673 -4.4469 -0.1807 -1.213e-05 -3.4926 1.6607 -4.0935 -1.047e-17 -5.0000e-02 -3.9613 -3.9549 0.5868
-0.7 -0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.182e-04 -3.810e-04 -3.4818 28.7249 -6.0307 -4.5061 -0.1758 -2.927e-05 -8.691e-06 17.2804 -4.1620 -7.190e-18 -0.70000 -5.880e-02 -8.690e-06 0.5868
-0.05 -0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.338e-04 -0.1977 -3.5030 13.1662 -6.0673 -4.5079 -0.1773 -1.231e-05 -3.6004 1.6605 -4.1595 -1.064e-17 -5.0000e-02 -4.0406 -4.0344 0.5940
-0.7 -0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.319e-04 -3.812e-04 -3.4818 28.7839 -6.0307 -4.5640 -0.1722 -3.054e-05 -1.028e-05 17.3394 -4.2236 -7.286e-18 -0.70000 -5.956e-02 -1.028e-05 0.5940
-0.05 -0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.357e-04 -0.1954 -3.5030 13.1666 -6.0673 -4.5663 -0.1738 -1.248e-05 -3.6978 1.6609 -4.2218 -1.081e-17 -5.0000e-02 -4.1152 -4.1093 0.6011
-0.7 -0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.454e-04 -3.813e-04 -3.4818 28.8349 -6.0307 -4.6192 -0.1686 -3.178e-05 -1.220e-05 17.3904 -4.2820 -7.378e-18 -0.70000 -6.028e-02 -1.220e-05 0.6010
-0.05 -0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.377e-04 -0.1929 -3.5030 13.1687 -6.0673 -4.6226 -0.1702 -1.267e-05 -3.7862 1.6630 -4.2813 -1.096e-17 -5.0000e-02 -4.1858 -4.1800 0.6081
-0.7 -0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.590e-04 -3.815e-04 -3.4818 28.8851 -6.0307 -4.6731 -0.1648 -3.303e-05 -1.450e-05 17.4406 -4.3387 -7.467e-18 -0.70000 -6.098e-02 -1.449e-05 0.6080
-0.05 -0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.393e-04 -0.1901 -3.5030 13.1671 -6.0673 -4.6783 -0.1665 -1.282e-05 -3.8709 1.6615 -4.3400 -1.112e-17 -5.0000e-02 -4.2559 -4.2504 0.6152
-0.7 -0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.732e-04 -3.818e-04 -3.4818 28.9351 -6.0307 -4.7276 -0.1609 -3.434e-05 -1.738e-05 17.4906 -4.3962 -7.558e-18 -0.70000 -6.170e-02 -1.738e-05 0.6153
-0.05 -0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.410e-04 -0.1872 -3.5030 13.1670 -6.0673 -4.7314 -0.1627 -1.297e-05 -3.9476 1.6613 -4.3959 -1.127e-17 -5.0000e-02 -4.3217 -4.3163 0.6222
-0.7 -0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.867e-04 -3.821e-04 -3.4818 28.9800 -6.0307 -4.7778 -0.1570 -3.558e-05 -2.068e-05 17.5355 -4.4493 -7.642e-18 -0.70000 -6.235e-02 -2.068e-05 0.6222
-0.05 -0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.427e-04 -0.1841 -3.5030 13.1671 -6.0673 -4.7840 -0.1588 -1.313e-05 -4.0207 1.6614 -4.4514 -1.141e-17 -5.0000e-02 -4.3862 -4.3810 0.6293
