vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.7 0.190909090909 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.979e-08 0. -9.187e-04 0. 1.821e-09 0.70000 4.723e-04 -9.354e-08
0.05 0.19797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.423e-08 0. -8.049e-04 0. 1.309e-09 5.0000e-02 4.840e-04 -1.371e-04
0.7 0.19797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.549e-08 0. -1.182e-03 0. 2.345e-09 0.70000 6.040e-04 -1.204e-07
0.05 0.205050505051 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.835e-08 0. -1.037e-03 0. 1.688e-09 5.0000e-02 6.201e-04 -1.768e-04
0.7 0.205050505051 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.281e-08 0. -1.519e-03 0. 3.018e-09 0.70000 7.731e-04 -1.550e-07
0.05 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.365e-08 0. -1.336e-03 0. 2.176e-09 5.0000e-02 7.952e-04 -2.281e-04
0.7 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.221e-08 0. -1.952e-03 0. 3.884e-09 0.70000 9.899e-04 -1.995e-07
0.05 0.219191919192 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.048e-08 0. -1.719e-03 0. 2.804e-09 5.0000e-02 1.020e-03 -2.943e-04
0.7 0.219191919192 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.430e-08 0. -2.507e-03 0. 4.995e-09 0.70000 1.268e-03 -2.566e-07
0.05 0.226262626263 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.926e-08 0. -2.211e-03 0. 3.612e-09 5.0000e-02 1.309e-03 -3.796e-04
0.7 0.226262626263 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.981e-08 0. -3.215e-03 0. 6.422e-09 0.70000 1.623e-03 -3.298e-07
0.05 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.054e-08 0. -2.842e-03 0. 4.650e-09 5.0000e-02 1.680e-03 -4.895e-04
