vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
0.4 0.0707070707071 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.389e-10 0. -3.4565 20.1390 -5.9869 -1.008e-05 0. 2.198e-11 -2.874e-09 15.0927 -1.008e-05 4.156e-23 0.40000 -1.344e-07 -2.874e-09 7.065e-02
0.4 0.0777777777778 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.086e-10 0. -3.4565 20.1390 -5.9869 -1.303e-05 0. 2.839e-11 -3.714e-09 15.0927 -1.303e-05 4.549e-23 0.40000 -1.737e-07 -3.714e-09 7.778e-02
0.4 0.0848484848485 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.969e-10 0. -3.4565 20.1380 -5.9869 -1.676e-05 0. 3.652e-11 -4.782e-09 15.0917 -1.676e-05 5.041e-23 0.40000 -2.233e-07 -4.782e-09 8.477e-02
0.4 0.0919191919192 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.130e-10 0. -3.4565 20.1394 -5.9869 -2.166e-05 0. 4.719e-11 -6.171e-09 15.0931 -2.166e-05 5.681e-23 0.40000 -2.886e-07 -6.171e-09 9.190e-02
0.4 0.0989898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.621e-10 0. -3.4565 20.1390 -5.9869 -2.795e-05 0. 6.091e-11 -7.968e-09 15.0927 -2.796e-05 6.496e-23 0.40000 -3.725e-07 -7.968e-09 9.899e-02
0.4 0.106060606061 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.539e-10 0. -3.4565 20.1391 -5.9869 -3.605e-05 0. 7.856e-11 -1.028e-08 15.0928 -3.605e-05 7.539e-23 0.40000 -4.804e-07 -1.028e-08 0.1061
0.4 0.113131313131 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.098e-09 0. -3.4565 20.1395 -5.9869 -4.633e-05 0. 1.010e-10 -1.321e-08 15.0932 -4.635e-05 8.858e-23 0.40000 -6.175e-07 -1.321e-08 0.1130
0.4 0.120202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.419e-09 0. -3.4565 20.1396 -5.9869 -5.991e-05 0. 1.306e-10 -1.707e-08 15.0933 -5.993e-05 1.059e-22 0.40000 -7.984e-07 -1.707e-08 0.1202
0.4 0.127272727273 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.831e-09 0. -3.4565 20.1394 -5.9869 -7.728e-05 0. 1.685e-10 -2.203e-08 15.0931 -7.732e-05 1.280e-22 0.40000 -1.030e-06 -2.203e-08 0.1273
0.4 0.134343434343 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.362e-09 0. -3.4565 20.1392 -5.9869 -9.967e-05 0. 2.173e-10 -2.843e-08 15.0929 -9.974e-05 1.565e-22 0.40000 -1.328e-06 -2.843e-08 0.1343
0.4 0.141414141414 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.046e-09 0. -3.4565 20.1393 -5.9869 -1.285e-04 0. 2.802e-10 -3.666e-08 15.0930 -1.286e-04 1.931e-22 0.40000 -1.713e-06 -3.666e-08 0.1414
0.4 0.148484848485 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.929e-09 0. -3.4565 20.1394 -5.9869 -1.658e-04 0. 3.615e-10 -4.729e-08 15.0931 -1.660e-04 2.403e-22 0.40000 -2.210e-06 -4.729e-08 0.1485
0.4 0.155555555556 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.067e-09 0. -3.4565 20.1399 -5.9869 -2.137e-04 0. 4.661e-10 -6.097e-08 15.0936 -2.140e-04 3.010e-22 0.40000 -2.849e-06 -6.097e-08 0.1556
0.4 0.162626262626 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.490e-09 0. -3.4565 20.1391 -5.9869 -2.737e-04 0. 5.971e-10 -7.818e-08 15.0928 -2.742e-04 3.769e-22 0.40000 -3.648e-06 -7.818e-08 0.1625
0.4 0.169696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.420e-09 0. -3.4565 20.1399 -5.9869 -3.550e-04 0. 7.747e-10 -1.014e-07 15.0936 -3.559e-04 4.797e-22 0.40000 -4.732e-06 -1.014e-07 0.1697
0.4 0.176767676768 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.087e-08 0. -3.4565 20.1399 -5.9869 -4.580e-04 0. 9.997e-10 -1.309e-07 15.0936 -4.594e-04 6.099e-22 0.40000 -6.105e-06 -1.309e-07 0.1768
0.4 0.183838383838 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.402e-08 0. -3.4565 20.1404 -5.9869 -5.906e-04 0. 1.290e-09 -1.689e-07 15.0941 -5.929e-04 7.774e-22 0.40000 -7.872e-06 -1.689e-07 0.1839
0.4 0.190909090909 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.803e-08 0. -3.4565 20.1410 -5.9869 -7.593e-04 0. 1.659e-09 -2.172e-07 15.0947 -7.631e-04 9.905e-22 0.40000 -1.012e-05 -2.172e-07 0.1909
0.4 0.19797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.324e-08 0. -3.4565 20.1414 -5.9869 -9.778e-04 0. 2.138e-09 -2.801e-07 15.0951 -9.840e-04 1.267e-21 0.40000 -1.303e-05 -2.801e-07 0.1980
0.4 0.205050505051 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.994e-08 0. -3.4565 20.1421 -5.9869 -1.258e-03 0. 2.754e-09 -3.609e-07 15.0958 -1.269e-03 1.621e-21 0.40000 -1.677e-05 -3.609e-07 0.2050
0.4 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.857e-08 0. -3.4565 20.1430 -5.9869 -1.619e-03 0. 3.548e-09 -4.651e-07 15.0968 -1.636e-03 2.077e-21 0.40000 -2.158e-05 -4.651e-07 0.2121
0.4 0.219191919192 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.966e-08 0. -3.4565 20.1442 -5.9869 -2.081e-03 0. 4.569e-09 -5.991e-07 15.0979 -2.109e-03 2.661e-21 0.40000 -2.774e-05 -5.991e-07 0.2192
0.4 0.226262626263 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.391e-08 0. -3.4565 20.1457 -5.9869 -2.673e-03 0. 5.880e-09 -7.716e-07 15.0994 -2.718e-03 3.409e-21 0.40000 -3.564e-05 -7.716e-07 0.2263
0.4 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.202e-08 0. -3.4565 20.1474 -5.9869 -3.423e-03 0. 7.545e-09 -9.911e-07 15.1011 -3.495e-03 4.356e-21 0.40000 -4.563e-05 -9.911e-07 0.2333
0.4 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.056e-07 0. -3.4565 20.1503 -5.9869 -4.394e-03 0. 9.716e-09 -1.277e-06 15.1040 -4.511e-03 5.585e-21 0.40000 -5.859e-05 -1.277e-06 0.2404
0.4 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.356e-07 0. -3.4565 20.1530 -5.9869 -5.621e-03 0. 1.247e-08 -1.641e-06 15.1068 -5.808e-03 7.138e-21 0.40000 -7.495e-05 -1.641e-06 0.2474
0.4 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.742e-07 0. -3.4565 20.1571 -5.9869 -7.188e-03 0. 1.602e-08 -2.111e-06 15.1108 -7.487e-03 9.125e-21 0.40000 -9.587e-05 -2.111e-06 0.2545
0.4 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.230e-07 0. -3.4565 20.1612 -5.9869 -9.157e-03 0. 2.052e-08 -2.709e-06 15.1149 -9.629e-03 1.162e-20 0.40000 -1.221e-04 -2.709e-06 0.2616
0.4 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.856e-07 0. -3.4565 20.1683 -5.9869 -1.165e-02 0. 2.628e-08 -3.472e-06 15.1220 -1.239e-02 1.479e-20 0.40000 -1.555e-04 -3.472e-06 0.2687
0.4 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.650e-07 0. -3.4565 20.1761 -5.9869 -1.478e-02 0. 3.358e-08 -4.443e-06 15.1298 -1.593e-02 1.877e-20 0.40000 -1.972e-04 -4.443e-06 0.2758
0.4 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.653e-07 0. -3.4565 20.1859 -5.9869 -1.867e-02 0. 4.281e-08 -5.673e-06 15.1396 -2.045e-02 2.374e-20 0.40000 -2.492e-04 -5.673e-06 0.2828
0.4 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.922e-07 0. -3.4565 20.1979 -5.9869 -2.351e-02 0. 5.448e-08 -7.231e-06 15.1516 -2.624e-02 2.993e-20 0.40000 -3.139e-04 -7.230e-06 0.2899
0.4 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.480e-07 0. -3.4565 20.2121 -5.9869 -2.935e-02 0. 6.881e-08 -9.148e-06 15.1658 -3.344e-02 3.741e-20 0.40000 -3.919e-04 -9.147e-06 0.2968
0.4 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.491e-07 0. -3.4565 20.2313 -5.9869 -3.670e-02 0. 8.731e-08 -1.161e-05 15.1850 -4.286e-02 4.689e-20 0.40000 -4.903e-04 -1.161e-05 0.3040
0.4 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.198e-06 0. -3.4565 20.2528 -5.9869 -4.556e-02 0. 1.102e-07 -1.466e-05 15.2065 -5.469e-02 5.836e-20 0.40000 -6.089e-04 -1.466e-05 0.3111
0.4 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.502e-06 0. -3.4565 20.2788 -5.9869 -5.611e-02 0. 1.382e-07 -1.839e-05 15.2326 -6.938e-02 7.208e-20 0.40000 -7.502e-04 -1.839e-05 0.3181
0.4 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.890e-06 0. -3.4565 20.3091 -5.9869 -6.911e-02 0. 1.739e-07 -2.316e-05 15.2628 -8.839e-02 8.911e-20 0.40000 -9.246e-04 -2.316e-05 0.3253
0.4 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.347e-06 0. -3.4565 20.3459 -5.9869 -8.388e-02 0. 2.159e-07 -2.870e-05 15.2996 -0.1110 1.086e-19 0.40000 -1.123e-03 -2.869e-05 0.3323
0.4 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.903e-06 0. -3.4565 20.3878 -5.9869 -0.1012 0. 2.671e-07 -3.544e-05 15.3415 -0.1389 1.316e-19 0.40000 -1.355e-03 -3.543e-05 0.3393
0.4 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.587e-06 0. -3.4565 20.4359 -5.9869 -0.1216 0. 3.300e-07 -4.368e-05 15.3896 -0.1732 1.590e-19 0.40000 -1.629e-03 -4.367e-05 0.3465
0.4 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.388e-06 0. -3.4565 20.4896 -5.9869 -0.1444 0. 4.037e-07 -5.329e-05 15.4433 -0.2132 1.899e-19 0.40000 -1.937e-03 -5.327e-05 0.3535
0.4 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.351e-06 0. -3.4565 20.5507 -5.9869 -0.1706 0. 4.923e-07 -6.474e-05 15.5044 -0.2606 2.257e-19 0.40000 -2.289e-03 -6.471e-05 0.3606
0.4 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.477e-06 0. -3.4565 20.6167 -5.9869 -0.1997 0. 5.959e-07 -7.816e-05 15.5704 -0.3146 2.660e-19 0.40000 -2.683e-03 -7.812e-05 0.3677
0.4 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.787e-06 0. -3.4565 20.6899 -5.9869 -0.2320 0. 7.164e-07 -9.359e-05 15.6436 -0.3747 3.111e-19 0.40000 -3.119e-03 -9.353e-05 0.3747
0.4 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.312e-06 0. -3.4565 20.7688 -5.9869 -0.2676 0. 8.567e-07 -1.116e-04 15.7225 -0.4406 3.615e-19 0.40000 -3.602e-03 -1.115e-04 0.3818
0.4 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.107e-05 0. -3.4565 20.8530 -5.9869 -0.3067 0. 1.018e-06 -1.325e-04 15.8067 -0.5106 4.172e-19 0.40000 -4.132e-03 -1.323e-04 0.3889
0.4 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.305e-05 0. -3.4565 20.9425 -5.9869 -0.3485 0. 1.201e-06 -1.560e-04 15.8962 -0.5819 4.776e-19 0.40000 -4.701e-03 -1.558e-04 0.3960
0.4 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.527e-05 0. -3.4565 21.0344 -5.9869 -0.3929 0. 1.405e-06 -1.827e-04 15.9881 -0.6525 5.424e-19 0.40000 -5.306e-03 -1.824e-04 0.4029
0.4 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.786e-05 0. -3.4565 21.1348 -5.9869 -0.4421 0. 1.643e-06 -2.141e-04 16.0885 -0.7239 6.149e-19 0.40000 -5.980e-03 -2.138e-04 0.4101
0.4 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.065e-05 0. -3.4565 21.2340 -5.9869 -0.4927 0. 1.899e-06 -2.490e-04 16.1877 -0.7895 6.900e-19 0.40000 -6.673e-03 -2.485e-04 0.4171
0.4 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.382e-05 0. -3.4565 21.3399 -5.9869 -0.5474 0. 2.191e-06 -2.893e-04 16.2936 -0.8524 7.721e-19 0.40000 -7.427e-03 -2.888e-04 0.4242
0.4 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.733e-05 0. -3.4565 21.4485 -5.9869 -0.6052 0. 2.514e-06 -3.355e-04 16.4022 -0.9104 8.595e-19 0.40000 -8.226e-03 -3.347e-04 0.4313
0.4 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.112e-05 0. -3.4565 21.5582 -5.9869 -0.6648 0. 2.863e-06 -3.869e-04 16.5119 -0.9625 9.504e-19 0.40000 -9.054e-03 -3.859e-04 0.4383
0.4 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.536e-05 0. -3.4565 21.6706 -5.9869 -0.7285 0. 3.253e-06 -4.475e-04 16.6243 -1.0113 1.048e-18 0.40000 -9.945e-03 -4.462e-04 0.4455
0.4 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.970e-05 0. -3.4565 21.7769 -5.9869 -0.7910 0. 3.652e-06 -5.130e-04 16.7306 -1.0539 1.145e-18 0.40000 -1.082e-02 -5.113e-04 0.4522
0.4 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.481e-05 0. -3.4565 21.8931 -5.9869 -0.8618 0. 4.123e-06 -5.951e-04 16.8469 -1.0974 1.255e-18 0.40000 -1.183e-02 -5.928e-04 0.4596
0.4 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.006e-05 0. -3.4565 22.0027 -5.9869 -0.9316 0. 4.606e-06 -6.862e-04 16.9564 -1.1373 1.365e-18 0.40000 -1.283e-02 -6.831e-04 0.4666
0.4 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.582e-05 0. -3.4565 22.1183 -5.9869 -1.0052 0. 5.135e-06 -7.901e-04 17.0720 -1.1777 1.480e-18 0.40000 -1.389e-02 -7.861e-04 0.4737
0.4 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.190e-05 0. -3.4565 22.2304 -5.9869 -1.0803 0. 5.695e-06 -9.104e-04 17.1841 -1.2187 1.599e-18 0.40000 -1.499e-02 -9.050e-04 0.4808
0.4 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.840e-05 0. -3.4565 22.3413 -5.9869 -1.1579 0. 6.293e-06 -1.051e-03 17.2950 -1.2623 1.723e-18 0.40000 -1.614e-02 -1.044e-03 0.4879
0.4 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.514e-05 0. -3.4565 22.4489 -5.9869 -1.2357 0. 6.913e-06 -1.210e-03 17.4026 -1.3084 1.847e-18 0.40000 -1.731e-02 -1.200e-03 0.4948
0.4 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.263e-05 0. -3.4565 22.5592 -5.9869 -1.3196 0. 7.602e-06 -1.406e-03 17.5129 -1.3621 1.981e-18 0.40000 -1.859e-02 -1.393e-03 0.5020
0.4 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.040e-05 0. -3.4565 22.6684 -5.9869 -1.4038 0. 8.317e-06 -1.627e-03 17.6221 -1.4209 2.117e-18 0.40000 -1.990e-02 -1.610e-03 0.5091
0.4 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.852e-05 0. -3.4565 22.7736 -5.9869 -1.4895 0. 9.064e-06 -1.886e-03 17.7273 -1.4862 2.255e-18 0.40000 -2.127e-02 -1.864e-03 0.5162
0.4 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.068e-04 0. -3.4565 22.8748 -5.9869 -1.5741 0. 9.821e-06 -2.177e-03 17.8285 -1.5561 2.392e-18 0.40000 -2.266e-02 -2.148e-03 0.5230
0.4 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.160e-04 0. -3.4565 22.9790 -5.9869 -1.6668 0. 1.067e-05 -2.550e-03 17.9327 -1.6386 2.542e-18 0.40000 -2.422e-02 -2.511e-03 0.5303
0.4 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.254e-04 0. -3.4565 23.0790 -5.9869 -1.7588 0. 1.154e-05 -2.978e-03 18.0327 -1.7257 2.692e-18 0.40000 -2.583e-02 -2.925e-03 0.5374
0.4 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.352e-04 0. -3.4565 23.1767 -5.9869 -1.8524 0. 1.244e-05 -3.483e-03 18.1304 -1.8186 2.845e-18 0.40000 -2.753e-02 -3.411e-03 0.5444
0.4 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.454e-04 0. -3.4565 23.2720 -5.9869 -1.9477 0. 1.338e-05 -4.081e-03 18.2257 -1.9168 3.000e-18 0.40000 -2.934e-02 -3.984e-03 0.5515
0.4 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.561e-04 0. -3.4565 23.3687 -5.9869 -2.0449 0. 1.436e-05 -4.778e-03 18.3224 -2.0198 3.160e-18 0.40000 -3.127e-02 -4.648e-03 0.5586
0.4 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.669e-04 0. -3.4565 23.4535 -5.9869 -2.1415 0. 1.535e-05 -5.627e-03 18.4072 -2.1239 3.318e-18 0.40000 -3.332e-02 -5.450e-03 0.5655
0.4 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.785e-04 0. -3.4565 23.5441 -5.9869 -2.2436 0. 1.642e-05 -6.653e-03 18.4978 -2.2355 3.486e-18 0.40000 -3.560e-02 -6.412e-03 0.5727
0.4 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.903e-04 0. -3.4565 23.6296 -5.9869 -2.3464 0. 1.751e-05 -7.884e-03 18.5833 -2.3485 3.656e-18 0.40000 -3.807e-02 -7.556e-03 0.5799
0.4 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.023e-04 0. -3.4565 23.7110 -5.9869 -2.4478 0. 1.861e-05 -9.312e-03 18.6647 -2.4603 3.823e-18 0.40000 -4.069e-02 -8.867e-03 0.5868
0.4 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.149e-04 0. -3.4565 23.7943 -5.9869 -2.5537 0. 1.977e-05 -1.106e-02 18.7480 -2.5773 3.999e-18 0.40000 -4.363e-02 -1.045e-02 0.5939
0.4 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.279e-04 0. -3.4565 23.8729 -5.9869 -2.6608 0. 2.096e-05 -1.317e-02 18.8266 -2.6952 4.176e-18 0.40000 -4.690e-02 -1.234e-02 0.6010
0.4 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.411e-04 0. -3.4565 23.9503 -5.9869 -2.7687 0. 2.218e-05 -1.568e-02 18.9040 -2.8137 4.355e-18 0.40000 -5.049e-02 -1.456e-02 0.6081
0.4 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.550e-04 0. -3.4565 24.0265 -5.9869 -2.8802 0. 2.346e-05 -1.877e-02 18.9802 -2.9356 4.541e-18 0.40000 -5.459e-02 -1.724e-02 0.6153
0.4 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.687e-04 0. -3.4565 24.0954 -5.9869 -2.9888 0. 2.472e-05 -2.241e-02 19.0491 -3.0536 4.722e-18 0.40000 -5.905e-02 -2.032e-02 0.6222
0.4 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.830e-04 0. -3.4565 24.1656 -5.9869 -3.1008 0. 2.604e-05 -2.681e-02 19.1193 -3.1746 4.909e-18 0.40000 -6.413e-02 -2.398e-02 0.6293
0.4 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.977e-04 0. -3.4565 24.2331 -5.9869 -3.2149 0. 2.739e-05 -3.220e-02 19.1868 -3.2970 5.100e-18 0.40000 -6.993e-02 -2.836e-02 0.6364
0.4 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.126e-04 0. -3.4565 24.2982 -5.9869 -3.3294 0. 2.876e-05 -3.864e-02 19.2519 -3.4190 5.292e-18 0.40000 -7.644e-02 -3.344e-02 0.6434
0.4 0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.279e-04 0. -3.4565 24.3612 -5.9869 -3.4452 0. 3.016e-05 -4.640e-02 19.3149 -3.5414 5.487e-18 0.40000 -8.383e-02 -3.940e-02 0.6505
0.4 0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.433e-04 0. -3.4565 24.4214 -5.9869 -3.5616 0. 3.159e-05 -5.573e-02 19.3751 -3.6637 5.683e-18 0.40000 -9.219e-02 -4.633e-02 0.6575
0.4 0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.594e-04 0. -3.4565 24.4808 -5.9869 -3.6814 0. 3.306e-05 -6.714e-02 19.4345 -3.7885 5.885e-18 0.40000 -0.1018 -5.453e-02 0.6646
0.4 0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.758e-04 0. -3.4565 24.5391 -5.9869 -3.8028 0. 3.458e-05 -8.086e-02 19.4928 -3.9141 6.090e-18 0.40000 -0.1128 -6.404e-02 0.6718
0.4 0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.920e-04 0. -3.4565 24.5950 -5.9869 -3.9216 0. 3.607e-05 -9.662e-02 19.5487 -4.0360 6.292e-18 0.40000 -0.1248 -7.457e-02 0.6787
0.4 0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.088e-04 0. -3.4565 24.6454 -5.9869 -4.0436 0. 3.761e-05 -0.1161 19.5991 -4.1604 6.499e-18 0.40000 -0.1387 -8.712e-02 0.6858
0.4 0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.256e-04 0. -3.4565 24.6954 -5.9869 -4.1646 0. 3.915e-05 -0.1386 19.6492 -4.2828 6.706e-18 0.40000 -0.1540 -0.1010 0.6928
0.4 0.7 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.433e-04 0. -3.4565 24.7476 -5.9869 -4.2920 0. 4.079e-05 -0.1658 19.7013 -4.4108 6.924e-18 0.40000 -0.1717 -0.1173 0.7000
