idsperum vfed vg qms vfes ids vgs_out vgs_noswap sweepvar qm qmd
1.266e-04 -4.494e-04 0.2800 -1.8175 -6.520e-02 1.165e-05 0.4747 0.5399 3.9000e-09 1.1047 -7.750e-04
2.153e-04 -5.606e-04 0.3000 -2.6071 -9.581e-02 1.981e-05 0.5000 0.5958 4.0000e-09 1.6187 -2.022e-03
2.974e-04 -7.958e-04 0.3000 -3.2616 -0.1377 2.736e-05 0.5000 0.6377 4.1000e-09 2.0490 -4.659e-03
3.501e-04 -1.078e-03 0.3001 -3.6616 -0.1620 3.221e-05 0.5000 0.6619 4.2000e-09 2.3134 -7.821e-03
3.810e-04 -1.312e-03 0.3000 -3.8907 -0.1756 3.505e-05 0.4999 0.6754 4.3000e-09 2.4652 -1.045e-02
3.975e-04 -1.470e-03 0.3000 -4.0120 -0.1825 3.657e-05 0.5000 0.6825 4.4000e-09 2.5457 -1.222e-02
4.053e-04 -1.553e-03 0.3000 -4.0693 -0.1858 3.729e-05 0.5000 0.6858 4.5000e-09 2.5837 -1.315e-02
4.092e-04 -1.596e-03 0.3000 -4.0975 -0.1874 3.764e-05 0.5000 0.6874 4.6000e-09 2.6024 -1.364e-02
4.110e-04 -1.618e-03 0.3000 -4.1111 -0.1882 3.782e-05 0.5000 0.6882 4.7000e-09 2.6115 -1.388e-02
4.120e-04 -1.629e-03 0.3000 -4.1179 -0.1886 3.790e-05 0.5000 0.6886 4.8000e-09 2.6160 -1.400e-02
4.124e-04 -1.634e-03 0.3000 -4.1212 -0.1888 3.794e-05 0.5000 0.6888 4.9000e-09 2.6182 -1.406e-02
4.126e-04 -1.637e-03 0.3000 -4.1229 -0.1889 3.796e-05 0.5000 0.6889 5.0000e-09 2.6193 -1.409e-02
4.128e-04 -1.638e-03 0.3000 -4.1237 -0.1889 3.797e-05 0.5000 0.6889 5.1000e-09 2.6199 -1.411e-02
4.128e-04 -1.639e-03 0.3000 -4.1241 -0.1890 3.798e-05 0.5000 0.6890 5.2000e-09 2.6201 -1.411e-02
4.128e-04 -1.639e-03 0.3000 -4.1243 -0.1890 3.798e-05 0.5000 0.6890 5.3000e-09 2.6203 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1244 -0.1890 3.798e-05 0.5000 0.6890 5.4000e-09 2.6203 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1244 -0.1890 3.798e-05 0.5000 0.6890 5.5000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 5.6000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 5.7000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 5.8000e-09 2.6204 -1.412e-02
