vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.5 0.141414141414 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.465e-09 -3.803e-04 -1.391e-04 -3.927e-04 3.188e-10 0.50000 -1.839e-06 -2.383e-08
0.5 0.146464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.159e-09 -3.803e-04 -1.670e-04 -3.951e-04 3.826e-10 0.50000 -2.207e-06 -2.860e-08
0.5 0.151515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.982e-09 -3.803e-04 -2.000e-04 -3.981e-04 4.583e-10 0.50000 -2.643e-06 -3.426e-08
0.5 0.156565656566 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.960e-09 -3.803e-04 -2.392e-04 -4.016e-04 5.484e-10 0.50000 -3.162e-06 -4.097e-08
0.5 0.161616161616 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.195e-09 -3.803e-04 -2.887e-04 -4.060e-04 6.619e-10 0.50000 -3.816e-06 -4.947e-08
0.5 0.166666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.589e-09 -3.803e-04 -3.446e-04 -4.110e-04 7.901e-10 0.50000 -4.554e-06 -5.904e-08
0.5 0.171717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.030e-08 -3.803e-04 -4.131e-04 -4.171e-04 9.474e-10 0.50000 -5.459e-06 -7.077e-08
0.5 0.176767676768 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.232e-08 -3.803e-04 -4.942e-04 -4.243e-04 1.134e-09 0.50000 -6.531e-06 -8.470e-08
0.5 0.181818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.486e-08 -3.803e-04 -5.956e-04 -4.334e-04 1.367e-09 0.50000 -7.871e-06 -1.021e-07
0.5 0.186868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.775e-08 -3.803e-04 -7.114e-04 -4.437e-04 1.633e-09 0.50000 -9.402e-06 -1.219e-07
0.5 0.191919191919 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.124e-08 -3.803e-04 -8.508e-04 -4.561e-04 1.954e-09 0.50000 -1.124e-05 -1.459e-07
0.5 0.19696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.552e-08 -3.803e-04 -1.021e-03 -4.713e-04 2.348e-09 0.50000 -1.350e-05 -1.751e-07
0.5 0.20202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.060e-08 -3.803e-04 -1.224e-03 -4.894e-04 2.815e-09 0.50000 -1.617e-05 -2.099e-07
0.5 0.207070707071 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.663e-08 -3.803e-04 -1.464e-03 -5.108e-04 3.370e-09 0.50000 -1.935e-05 -2.511e-07
0.5 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.377e-08 -3.803e-04 -1.747e-03 -5.361e-04 4.026e-09 0.50000 -2.309e-05 -2.997e-07
0.5 0.217171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.267e-08 -3.803e-04 -2.100e-03 -5.676e-04 4.846e-09 0.50000 -2.776e-05 -3.603e-07
0.5 0.222222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.259e-08 -3.803e-04 -2.493e-03 -6.026e-04 5.759e-09 0.50000 -3.295e-05 -4.277e-07
0.5 0.227272727273 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.579e-08 -3.803e-04 -3.013e-03 -6.490e-04 6.972e-09 0.50000 -3.983e-05 -5.174e-07
0.5 0.232323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.085e-08 -3.803e-04 -3.606e-03 -7.018e-04 8.358e-09 0.50000 -4.766e-05 -6.193e-07
0.5 0.237373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.089e-07 -3.803e-04 -4.314e-03 -7.649e-04 1.002e-08 0.50000 -5.701e-05 -7.410e-07
0.5 0.242424242424 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.306e-07 -3.803e-04 -5.159e-03 -8.403e-04 1.201e-08 0.50000 -6.818e-05 -8.863e-07
0.5 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.566e-07 -3.804e-04 -6.167e-03 -9.302e-04 1.440e-08 0.50000 -8.151e-05 -1.059e-06
0.5 0.252525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.862e-07 -3.804e-04 -7.312e-03 -1.032e-03 1.713e-08 0.50000 -9.663e-05 -1.256e-06
0.5 0.257575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.249e-07 -3.804e-04 -8.796e-03 -1.165e-03 2.069e-08 0.50000 -1.163e-04 -1.510e-06
0.5 0.262626262626 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.699e-07 -3.804e-04 -1.051e-02 -1.318e-03 2.483e-08 0.50000 -1.389e-04 -1.803e-06
0.5 0.267676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.236e-07 -3.805e-04 -1.254e-02 -1.498e-03 2.977e-08 0.50000 -1.657e-04 -2.147e-06
0.5 0.272727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.869e-07 -3.805e-04 -1.491e-02 -1.709e-03 3.560e-08 0.50000 -1.970e-04 -2.547e-06
0.5 0.277777777778 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.661e-07 -3.805e-04 -1.783e-02 -1.971e-03 4.288e-08 0.50000 -2.357e-04 -3.040e-06
0.5 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.624e-07 -3.806e-04 -2.135e-02 -2.284e-03 5.174e-08 0.50000 -2.822e-04 -3.622e-06
0.5 0.287878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.723e-07 -3.806e-04 -2.531e-02 -2.637e-03 6.185e-08 0.50000 -3.345e-04 -4.274e-06
0.5 0.292929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.105e-07 -3.807e-04 -3.022e-02 -3.075e-03 7.456e-08 0.50000 -3.992e-04 -5.068e-06
0.5 0.29797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.719e-07 -3.808e-04 -3.584e-02 -3.576e-03 8.942e-08 0.50000 -4.735e-04 -5.953e-06
0.5 0.30303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.170e-06 -3.809e-04 -4.262e-02 -4.181e-03 1.077e-07 0.50000 -5.630e-04 -6.995e-06
0.5 0.308080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.412e-06 -3.810e-04 -5.068e-02 -4.899e-03 1.299e-07 0.50000 -6.692e-04 -8.190e-06
0.5 0.313131313131 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.709e-06 -3.811e-04 -6.035e-02 -5.761e-03 1.572e-07 0.50000 -7.968e-04 -9.563e-06
0.5 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.063e-06 -3.812e-04 -7.157e-02 -6.762e-03 1.898e-07 0.50000 -9.447e-04 -1.107e-05
0.5 0.323232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.482e-06 -3.814e-04 -8.443e-02 -7.907e-03 2.283e-07 0.50000 -1.114e-03 -1.268e-05
0.5 0.328282828283 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.043e-06 -3.816e-04 -0.1011 -9.390e-03 2.800e-07 0.50000 -1.333e-03 -1.460e-05
0.5 0.333333333333 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.710e-06 -3.817e-04 -0.1201 -1.108e-02 3.413e-07 0.50000 -1.583e-03 -1.655e-05
0.5 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.555e-06 -3.819e-04 -0.1431 -1.313e-02 4.190e-07 0.50000 -1.885e-03 -1.859e-05
0.5 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.615e-06 -3.821e-04 -0.1707 -1.559e-02 5.166e-07 0.50000 -2.247e-03 -2.062e-05
0.5 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.962e-06 -3.823e-04 -0.2038 -1.854e-02 6.405e-07 0.50000 -2.682e-03 -2.252e-05
0.5 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.706e-06 -3.824e-04 -0.2444 -2.213e-02 8.010e-07 0.50000 -3.212e-03 -2.413e-05
0.5 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.100e-05 -3.825e-04 -0.2943 -2.656e-02 1.012e-06 0.50000 -3.865e-03 -2.525e-05
0.5 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.408e-05 -3.825e-04 -0.3567 -3.208e-02 1.296e-06 0.50000 -4.680e-03 -2.564e-05
0.5 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.847e-05 -3.825e-04 -0.4385 -3.927e-02 1.699e-06 0.50000 -5.746e-03 -2.491e-05
0.5 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.472e-05 -3.823e-04 -0.5450 -4.857e-02 2.274e-06 0.50000 -7.133e-03 -2.289e-05
0.5 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.489e-05 -3.820e-04 -0.7006 -6.198e-02 3.210e-06 0.50000 -9.159e-03 -1.903e-05
0.5 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.296e-05 -3.815e-04 -0.9433 -8.238e-02 4.872e-06 0.50000 -1.232e-02 -1.339e-05
0.5 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.222e-05 -3.809e-04 -1.3909 -0.1176 8.484e-06 0.50000 -1.815e-02 -6.834e-06
0.5 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.465e-04 -3.806e-04 -1.9194 -0.1538 1.348e-05 0.50000 -2.505e-02 -3.530e-06
0.5 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.844e-04 -3.805e-04 -2.2550 -0.1727 1.696e-05 0.50000 -2.942e-02 -2.678e-06
0.5 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.111e-04 -3.805e-04 -2.4811 -0.1834 1.942e-05 0.50000 -3.237e-02 -2.437e-06
0.5 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.330e-04 -3.805e-04 -2.6612 -0.1905 2.144e-05 0.50000 -3.472e-02 -2.386e-06
0.5 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.519e-04 -3.805e-04 -2.8133 -0.1955 2.318e-05 0.50000 -3.671e-02 -2.410e-06
0.5 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.699e-04 -3.805e-04 -2.9557 -0.1993 2.483e-05 0.50000 -3.856e-02 -2.513e-06
0.5 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.859e-04 -3.805e-04 -3.0812 -0.2019 2.630e-05 0.50000 -4.020e-02 -2.655e-06
0.5 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.027e-04 -3.805e-04 -3.2117 -0.2039 2.785e-05 0.50000 -4.190e-02 -2.831e-06
0.5 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.149e-04 -3.805e-04 -3.3054 -0.2048 2.897e-05 0.50000 -4.313e-02 -3.085e-06
0.5 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.258e-04 -3.806e-04 -3.3883 -0.2052 2.997e-05 0.50000 -4.421e-02 -3.486e-06
0.5 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.358e-04 -3.806e-04 -3.4643 -0.2053 3.090e-05 0.50000 -4.520e-02 -3.912e-06
0.5 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.460e-04 -3.807e-04 -3.5414 -0.2051 3.183e-05 0.50000 -4.621e-02 -4.414e-06
0.5 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.557e-04 -3.807e-04 -3.6140 -0.2046 3.272e-05 0.50000 -4.716e-02 -4.974e-06
0.5 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.652e-04 -3.808e-04 -3.6855 -0.2038 3.360e-05 0.50000 -4.809e-02 -5.650e-06
0.5 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.743e-04 -3.808e-04 -3.7531 -0.2028 3.444e-05 0.50000 -4.897e-02 -6.414e-06
0.5 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.831e-04 -3.809e-04 -3.8187 -0.2016 3.525e-05 0.50000 -4.983e-02 -7.320e-06
0.5 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.914e-04 -3.810e-04 -3.8800 -0.2003 3.601e-05 0.50000 -5.063e-02 -8.377e-06
0.5 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.997e-04 -3.811e-04 -3.9412 -0.1987 3.677e-05 0.50000 -5.143e-02 -9.620e-06
0.5 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.081e-04 -3.813e-04 -4.0029 -0.1970 3.754e-05 0.50000 -5.224e-02 -1.111e-05
0.5 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.152e-04 -3.814e-04 -4.0552 -0.1953 3.820e-05 0.50000 -5.292e-02 -1.276e-05
0.5 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.221e-04 -3.816e-04 -4.1060 -0.1934 3.883e-05 0.50000 -5.358e-02 -1.456e-05
0.5 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.295e-04 -3.818e-04 -4.1605 -0.1913 3.952e-05 0.50000 -5.430e-02 -1.698e-05
