vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.7 0.226262626263 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.955e-08 0. -3.221e-03 0. 8.238e-09 0.70000 -4.235e-05 -3.304e-07
0.05 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.056e-08 0. -2.842e-03 0. 4.652e-09 5.0000e-02 -5.202e-04 -4.895e-04
0.7 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.135e-07 0. -4.072e-03 0. 1.044e-08 0.70000 -5.355e-05 -4.190e-07
0.05 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.504e-08 0. -3.647e-03 0. 5.984e-09 5.0000e-02 -6.703e-04 -6.309e-04
0.7 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.474e-07 0. -5.270e-03 0. 1.356e-08 0.70000 -6.929e-05 -5.438e-07
0.05 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.362e-08 0. -4.677e-03 0. 7.693e-09 5.0000e-02 -8.639e-04 -8.135e-04
0.7 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.889e-07 0. -6.725e-03 0. 1.738e-08 0.70000 -8.843e-05 -6.968e-07
0.05 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.074e-07 0. -5.989e-03 0. 9.884e-09 5.0000e-02 -1.113e-03 -1.048e-03
0.7 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.412e-07 0. -8.547e-03 0. 2.219e-08 0.70000 -1.124e-04 -8.891e-07
0.05 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.378e-07 0. -7.651e-03 0. 1.268e-08 5.0000e-02 -1.432e-03 -1.350e-03
0.7 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.099e-07 0. -1.091e-02 0. 2.851e-08 0.70000 -1.435e-04 -1.141e-06
