vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.05 -0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.924e-08 -4.882e-04 -3.5030 13.1453 -6.0673 -5.819e-03 -8.918e-04 -8.210e-09 -1.233e-03 1.6396 -5.920e-03 -8.805e-21 -5.0000e-02 -1.288e-03 -1.228e-03 0.2616
-0.05 -0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.120e-07 -5.154e-04 -3.5030 13.1462 -6.0673 -7.272e-03 -1.020e-03 -1.030e-08 -1.545e-03 1.6406 -7.423e-03 -1.100e-20 -5.0000e-02 -1.612e-03 -1.537e-03 0.2687
-0.05 -0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.404e-07 -5.498e-04 -3.5030 13.1447 -6.0673 -9.078e-03 -1.178e-03 -1.292e-08 -1.941e-03 1.6390 -9.303e-03 -1.374e-20 -5.0000e-02 -2.021e-03 -1.928e-03 0.2758
-0.05 -0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.756e-07 -5.917e-04 -3.5030 13.1455 -6.0673 -1.129e-02 -1.373e-03 -1.615e-08 -2.424e-03 1.6398 -1.162e-02 -1.710e-20 -5.0000e-02 -2.521e-03 -2.405e-03 0.2828
-0.05 -0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.202e-07 -6.447e-04 -3.5030 13.1455 -6.0673 -1.406e-02 -1.616e-03 -2.026e-08 -3.037e-03 1.6398 -1.455e-02 -2.132e-20 -5.0000e-02 -3.152e-03 -3.008e-03 0.2899
-0.05 -0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.761e-07 -7.107e-04 -3.5030 13.1455 -6.0673 -1.749e-02 -1.918e-03 -2.540e-08 -3.804e-03 1.6398 -1.820e-02 -2.655e-20 -5.0000e-02 -3.938e-03 -3.759e-03 0.2970
-0.05 -0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.465e-07 -7.931e-04 -3.5030 13.1456 -6.0673 -2.174e-02 -2.292e-03 -3.188e-08 -4.764e-03 1.6399 -2.276e-02 -3.305e-20 -5.0000e-02 -4.918e-03 -4.696e-03 0.3040
-0.05 -0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.354e-07 -8.957e-04 -3.5030 13.1457 -6.0673 -2.701e-02 -2.755e-03 -4.005e-08 -5.966e-03 1.6400 -2.845e-02 -4.112e-20 -5.0000e-02 -6.139e-03 -5.863e-03 0.3111
-0.05 -0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.471e-07 -1.023e-03 -3.5030 13.1457 -6.0673 -3.349e-02 -3.324e-03 -5.034e-08 -7.466e-03 1.6400 -3.553e-02 -5.108e-20 -5.0000e-02 -7.654e-03 -7.313e-03 0.3182
-0.05 -0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.896e-07 -1.182e-03 -3.5030 13.1462 -6.0673 -4.154e-02 -4.032e-03 -6.344e-08 -9.348e-03 1.6405 -4.440e-02 -6.349e-20 -5.0000e-02 -9.544e-03 -9.121e-03 0.3252
-0.05 -0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.715e-07 -1.381e-03 -3.5030 13.1460 -6.0673 -5.152e-02 -4.909e-03 -8.018e-08 -1.172e-02 1.6403 -5.547e-02 -7.894e-20 -5.0000e-02 -1.191e-02 -1.138e-02 0.3324
-0.05 -0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.101e-06 -1.625e-03 -3.5030 13.1460 -6.0673 -6.369e-02 -5.978e-03 -1.013e-07 -1.465e-02 1.6403 -6.907e-02 -9.785e-20 -5.0000e-02 -1.480e-02 -1.416e-02 0.3394
-0.05 -0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.398e-06 -1.927e-03 -3.5030 13.1473 -6.0673 -7.875e-02 -7.302e-03 -1.286e-07 -1.830e-02 1.6416 -8.598e-02 -1.213e-19 -5.0000e-02 -1.839e-02 -1.759e-02 0.3465
-0.05 -0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.782e-06 -2.301e-03 -3.5030 13.1480 -6.0673 -9.736e-02 -8.937e-03 -1.640e-07 -2.288e-02 1.6423 -0.1069 -1.505e-19 -5.0000e-02 -2.284e-02 -2.185e-02 0.3535
-0.05 -0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.282e-06 -2.767e-03 -3.5030 13.1477 -6.0673 -0.1203 -1.096e-02 -2.100e-07 -2.861e-02 1.6420 -0.1327 -1.867e-19 -5.0000e-02 -2.837e-02 -2.715e-02 0.3606
-0.05 -0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.934e-06 -3.340e-03 -3.5030 13.1464 -6.0673 -0.1485 -1.343e-02 -2.699e-07 -3.573e-02 1.6407 -0.1641 -2.314e-19 -5.0000e-02 -3.517e-02 -3.367e-02 0.3676
-0.05 -0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.830e-06 -4.042e-03 -3.5030 13.1519 -6.0673 -0.1844 -1.657e-02 -3.523e-07 -4.452e-02 1.6462 -0.2034 -2.882e-19 -5.0000e-02 -4.352e-02 -4.165e-02 0.3748
-0.05 -0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.012e-06 -4.920e-03 -3.5030 13.1497 -6.0673 -0.2284 -2.043e-02 -4.611e-07 -5.561e-02 1.6440 -0.2503 -3.586e-19 -5.0000e-02 -5.395e-02 -5.165e-02 0.3818
-0.05 -0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.655e-06 -5.984e-03 -3.5030 13.1522 -6.0673 -0.2840 -2.529e-02 -6.122e-07 -6.915e-02 1.6465 -0.3072 -4.477e-19 -5.0000e-02 -6.663e-02 -6.376e-02 0.3889
-0.05 -0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.987e-06 -7.321e-03 -3.5030 13.1520 -6.0673 -0.3554 -3.151e-02 -8.268e-07 -8.623e-02 1.6463 -0.3759 -5.627e-19 -5.0000e-02 -8.258e-02 -7.897e-02 0.3960
-0.05 -0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.235e-05 -8.947e-03 -3.5030 13.1523 -6.0673 -0.4471 -3.947e-02 -1.136e-06 -0.1071 1.6466 -0.4567 -7.106e-19 -5.0000e-02 -0.1020 -9.748e-02 0.4030
-0.05 -0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.742e-05 -1.092e-02 -3.5030 13.1547 -6.0673 -0.5687 -4.992e-02 -1.602e-06 -0.1323 1.6490 -0.5511 -9.065e-19 -5.0000e-02 -0.1258 -0.1200 0.4100
-0.05 -0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.575e-05 -1.343e-02 -3.5030 13.1561 -6.0673 -0.7413 -6.456e-02 -2.369e-06 -0.1641 1.6504 -0.6634 -1.185e-18 -5.0000e-02 -0.1562 -0.1485 0.4172
-0.05 -0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.991e-05 -1.647e-02 -3.5030 13.1589 -6.0673 -0.9893 -8.501e-02 -3.672e-06 -0.2021 1.6532 -0.7903 -1.583e-18 -5.0000e-02 -0.1937 -0.1832 0.4242
-0.05 -0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.445e-05 -2.027e-02 -3.5030 13.1607 -6.0673 -1.3496 -0.1131 -5.929e-06 -0.2484 1.6550 -0.9335 -2.165e-18 -5.0000e-02 -0.2412 -0.2265 0.4313
-0.05 -0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.830e-05 -2.509e-02 -3.5030 13.1619 -6.0673 -1.7754 -0.1430 -9.044e-06 -0.3049 1.6562 -1.0941 -2.863e-18 -5.0000e-02 -0.3012 -0.2817 0.4384
-0.05 -0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.295e-04 -3.119e-02 -3.5030 13.1623 -6.0673 -2.1329 -0.1646 -1.192e-05 -0.3724 1.6566 -1.2676 -3.470e-18 -5.0000e-02 -0.3749 -0.3516 0.4454
-0.05 -0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.547e-04 -3.903e-02 -3.5030 13.1640 -6.0673 -2.4118 -0.1787 -1.423e-05 -0.4525 1.6583 -1.4540 -3.970e-18 -5.0000e-02 -0.4678 -0.4421 0.4525
-0.05 -0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.745e-04 -4.943e-02 -3.5030 13.1645 -6.0673 -2.6375 -0.1882 -1.606e-05 -0.5470 1.6588 -1.6492 -4.409e-18 -5.0000e-02 -0.5900 -0.5629 0.4596
-0.05 -0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.892e-04 -6.361e-02 -3.5030 13.1644 -6.0673 -2.8277 -0.1947 -1.740e-05 -0.6571 1.6587 -1.8495 -4.829e-18 -5.0000e-02 -0.7573 -0.7300 0.4667
-0.05 -0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.970e-04 -8.359e-02 -3.5030 13.1648 -6.0673 -2.9929 -0.1992 -1.813e-05 -0.7836 1.6591 -2.0519 -5.276e-18 -5.0000e-02 -0.9982 -0.9718 0.4737
-0.05 -0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.941e-04 -0.1111 -3.5030 13.1654 -6.0673 -3.1389 -0.2022 -1.785e-05 -0.9265 1.6597 -2.2520 -5.803e-18 -5.0000e-02 -1.3462 -1.3225 0.4808
-0.05 -0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.792e-04 -0.1408 -3.5030 13.1658 -6.0673 -3.2704 -0.2040 -1.649e-05 -1.0856 1.6601 -2.4463 -6.399e-18 -5.0000e-02 -1.7617 -1.7418 0.4879
-0.05 -0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.617e-04 -0.1631 -3.5030 13.1656 -6.0673 -3.3899 -0.2050 -1.488e-05 -1.2584 1.6600 -2.6309 -6.946e-18 -5.0000e-02 -2.1232 -2.1064 0.4950
-0.05 -0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.472e-04 -0.1778 -3.5030 13.1658 -6.0673 -3.5005 -0.2053 -1.355e-05 -1.4437 1.6601 -2.8053 -7.408e-18 -5.0000e-02 -2.4065 -2.3921 0.5020
-0.05 -0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.359e-04 -0.1876 -3.5030 13.1661 -6.0673 -3.6033 -0.2050 -1.250e-05 -1.6376 1.6604 -2.9676 -7.802e-18 -5.0000e-02 -2.6339 -2.6210 0.5091
-0.05 -0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.267e-04 -0.1943 -3.5030 13.1657 -6.0673 -3.7000 -0.2043 -1.166e-05 -1.8382 1.6600 -3.1181 -8.150e-18 -5.0000e-02 -2.8255 -2.8139 0.5161
-0.05 -0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.192e-04 -0.1989 -3.5030 13.1664 -6.0673 -3.7916 -0.2031 -1.097e-05 -2.0406 1.6607 -3.2571 -8.464e-18 -5.0000e-02 -2.9914 -2.9808 0.5232
-0.05 -0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.130e-04 -0.2020 -3.5030 13.1663 -6.0673 -3.8776 -0.2016 -1.039e-05 -2.2399 1.6606 -3.3833 -8.748e-18 -5.0000e-02 -3.1376 -3.1278 0.5303
-0.05 -0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.076e-04 -0.2039 -3.5030 13.1662 -6.0673 -3.9598 -0.1997 -9.898e-06 -2.4343 1.6605 -3.4992 -9.011e-18 -5.0000e-02 -3.2698 -3.2607 0.5374
-0.05 -0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.030e-04 -0.2050 -3.5030 13.1667 -6.0673 -4.0380 -0.1976 -9.475e-06 -2.6196 1.6610 -3.6051 -9.255e-18 -5.0000e-02 -3.3900 -3.3814 0.5444
-0.05 -0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.888e-05 -0.2053 -3.5030 13.1662 -6.0673 -4.1130 -0.1953 -9.097e-06 -2.7955 1.6605 -3.7024 -9.485e-18 -5.0000e-02 -3.5016 -3.4935 0.5515
-0.05 -0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.526e-05 -0.2050 -3.5030 13.1662 -6.0673 -4.1854 -0.1927 -8.764e-06 -2.9603 1.6605 -3.7927 -9.703e-18 -5.0000e-02 -3.6058 -3.5981 0.5586
-0.05 -0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.208e-05 -0.2043 -3.5030 13.1665 -6.0673 -4.2540 -0.1899 -8.472e-06 -3.1102 1.6608 -3.8751 -9.907e-18 -5.0000e-02 -3.7018 -3.6945 0.5657
-0.05 -0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.921e-05 -0.2032 -3.5030 13.1667 -6.0673 -4.3205 -0.1870 -8.207e-06 -3.2489 1.6610 -3.9524 -1.010e-17 -5.0000e-02 -3.7928 -3.7859 0.5727
-0.05 -0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.657e-05 -0.2017 -3.5030 13.1669 -6.0673 -4.3852 -0.1839 -7.965e-06 -3.3769 1.6612 -4.0255 -1.029e-17 -5.0000e-02 -3.8797 -3.8730 0.5798
-0.05 -0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.417e-05 -0.1998 -3.5030 13.1664 -6.0673 -4.4469 -0.1807 -7.744e-06 -3.4926 1.6607 -4.0935 -1.047e-17 -5.0000e-02 -3.9613 -3.9549 0.5868
-0.05 -0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.196e-05 -0.1978 -3.5030 13.1662 -6.0673 -4.5073 -0.1773 -7.540e-06 -3.5994 1.6605 -4.1588 -1.064e-17 -5.0000e-02 -4.0398 -4.0336 0.5939
-0.05 -0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.024e-05 -0.1955 -3.5030 13.1715 -6.0673 -4.5652 -0.1739 -7.383e-06 -3.6940 1.6658 -4.2206 -1.080e-17 -5.0000e-02 -4.1123 -4.1063 0.6009
-0.05 -0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.809e-05 -0.1929 -3.5030 13.1668 -6.0673 -4.6227 -0.1702 -7.185e-06 -3.7871 1.6611 -4.2814 -1.096e-17 -5.0000e-02 -4.1865 -4.1807 0.6081
-0.05 -0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.680e-05 -0.1903 -3.5030 13.1747 -6.0673 -4.6768 -0.1666 -7.065e-06 -3.8660 1.6690 -4.3384 -1.111e-17 -5.0000e-02 -4.2518 -4.2462 0.6150
-0.05 -0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.480e-05 -0.1872 -3.5030 13.1681 -6.0673 -4.7318 -0.1627 -6.882e-06 -3.9478 1.6624 -4.3963 -1.127e-17 -5.0000e-02 -4.3219 -4.3165 0.6222
-0.05 -0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.318e-05 -0.1841 -3.5030 13.1658 -6.0673 -4.7837 -0.1588 -6.733e-06 -4.0207 1.6601 -4.4511 -1.141e-17 -5.0000e-02 -4.3862 -4.3810 0.6292
