vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.7 -0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.091e-07 0. -3.4818 19.8956 -6.0307 -1.879e-02 0. -4.684e-08 -4.770e-06 14.9622 -2.043e-02 -2.370e-20 -0.70000 -2.499e-04 -4.769e-06 0.2899
-0.7 -0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.265e-07 0. -3.4818 19.9106 -6.0307 -2.294e-02 0. -5.764e-08 -5.847e-06 14.9771 -2.530e-02 -2.897e-20 -0.70000 -3.050e-04 -5.847e-06 0.2968
-0.7 -0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.780e-07 0. -3.4818 19.9300 -6.0307 -2.820e-02 0. -7.158e-08 -7.218e-06 14.9966 -3.165e-02 -3.567e-20 -0.70000 -3.751e-04 -7.217e-06 0.3040
-0.7 -0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.587e-07 0. -3.4818 19.9523 -6.0307 -3.437e-02 0. -8.820e-08 -8.833e-06 15.0189 -3.931e-02 -4.355e-20 -0.70000 -4.572e-04 -8.832e-06 0.3111
-0.7 -0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.178e-06 0. -3.4818 19.9790 -6.0307 -4.172e-02 0. -1.084e-07 -1.076e-05 15.0455 -4.874e-02 -5.298e-20 -0.70000 -5.550e-04 -1.076e-05 0.3182
-0.7 -0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.437e-06 0. -3.4818 20.0096 -6.0307 -5.019e-02 0. -1.322e-07 -1.299e-05 15.0761 -5.999e-02 -6.389e-20 -0.70000 -6.677e-04 -1.299e-05 0.3251
-0.7 -0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.765e-06 0. -3.4818 20.0473 -6.0307 -6.068e-02 0. -1.624e-07 -1.574e-05 15.1139 -7.443e-02 -7.747e-20 -0.70000 -8.072e-04 -1.574e-05 0.3323
-0.7 -0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.145e-06 0. -3.4818 20.0896 -6.0307 -7.250e-02 0. -1.974e-07 -1.884e-05 15.1562 -9.137e-02 -9.288e-20 -0.70000 -9.645e-04 -1.884e-05 0.3393
-0.7 -0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.608e-06 0. -3.4818 20.1396 -6.0307 -8.645e-02 0. -2.399e-07 -2.247e-05 15.2061 -0.1122 -1.112e-19 -0.70000 -1.150e-03 -2.247e-05 0.3465
-0.7 -0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.152e-06 0. -3.4818 20.1961 -6.0307 -0.1023 0. -2.900e-07 -2.657e-05 15.2627 -0.1368 -1.322e-19 -0.70000 -1.361e-03 -2.657e-05 0.3535
