vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
0.05 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.046e-06 -1.293e-03 -3.4664 13.7826 -6.0040 -5.681e-02 -5.426e-03 9.624e-08 -1.057e-02 1.3177 -6.134e-02 8.525e-20 5.0000e-02 -1.088e-02 -1.027e-02 0.3182
0.7 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.320e-06 -3.809e-04 -3.4469 21.4321 -5.9702 -8.015e-02 -7.539e-03 2.134e-07 -6.860e-06 9.0293 -8.730e-02 1.039e-19 0.70000 -1.052e-03 -6.860e-06 0.3182
0.05 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.342e-06 -1.551e-03 -3.4664 13.7824 -6.0040 -7.245e-02 -6.816e-03 1.235e-07 -1.364e-02 1.3174 -7.874e-02 1.091e-19 5.0000e-02 -1.396e-02 -1.318e-02 0.3253
0.7 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.968e-06 -3.810e-04 -3.4469 21.5096 -5.9702 -0.1020 -9.493e-03 2.730e-07 -8.182e-06 9.1068 -0.1116 1.331e-19 0.70000 -1.339e-03 -8.182e-06 0.3252
0.05 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.721e-06 -1.879e-03 -3.4664 13.7827 -6.0040 -9.230e-02 -8.577e-03 1.583e-07 -1.756e-02 1.3178 -0.1008 1.395e-19 5.0000e-02 -1.786e-02 -1.687e-02 0.3323
0.7 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.800e-06 -3.811e-04 -3.4469 21.6086 -5.9702 -0.1301 -1.200e-02 3.496e-07 -9.555e-06 9.2057 -0.1423 1.709e-19 0.70000 -1.706e-03 -9.555e-06 0.3323
0.05 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.209e-06 -2.297e-03 -3.4664 13.7832 -6.0040 -0.1177 -1.083e-02 2.033e-07 -2.261e-02 1.3183 -0.1288 1.786e-19 5.0000e-02 -2.283e-02 -2.158e-02 0.3394
0.7 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.874e-06 -3.812e-04 -3.4469 21.7352 -5.9702 -0.1663 -1.522e-02 4.484e-07 -1.086e-05 9.3323 -0.1810 2.204e-19 0.70000 -2.180e-03 -1.086e-05 0.3394
0.05 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.841e-06 -2.827e-03 -3.4664 13.7840 -6.0040 -0.1504 -1.373e-02 2.614e-07 -2.908e-02 1.3191 -0.1642 2.291e-19 5.0000e-02 -2.915e-02 -2.754e-02 0.3465
0.7 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.234e-06 -3.813e-04 -3.4469 21.8943 -5.9702 -0.2123 -1.933e-02 5.735e-07 -1.188e-05 9.4915 -0.2285 2.843e-19 0.70000 -2.782e-03 -1.188e-05 0.3464
0.05 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.679e-06 -3.501e-03 -3.4664 13.7875 -6.0040 -0.1932 -1.752e-02 3.385e-07 -3.737e-02 1.3225 -0.2091 2.957e-19 5.0000e-02 -3.719e-02 -3.513e-02 0.3536
0.7 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.073e-06 -3.814e-04 -3.4469 22.1088 -5.9702 -0.2753 -2.492e-02 7.427e-07 -1.240e-05 9.7060 -0.2893 3.734e-19 0.70000 -3.605e-03 -1.240e-05 0.3535
0.05 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.763e-06 -4.360e-03 -3.4664 13.7859 -6.0040 -0.2487 -2.243e-02 4.382e-07 -4.803e-02 1.3209 -0.2643 3.826e-19 5.0000e-02 -4.747e-02 -4.481e-02 0.3606
0.7 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.051e-05 -3.813e-04 -3.4469 22.3938 -5.9702 -0.3607 -3.249e-02 9.667e-07 -1.204e-05 9.9909 -0.3638 4.966e-19 0.70000 -4.718e-03 -1.204e-05 0.3607
0.05 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.236e-06 -5.448e-03 -3.4664 13.7872 -6.0040 -0.3239 -2.906e-02 5.737e-07 -6.161e-02 1.3222 -0.3330 5.007e-19 5.0000e-02 -6.053e-02 -5.705e-02 0.3677
0.7 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.378e-05 -3.812e-04 -3.4469 22.7827 -5.9702 -0.4804 -4.301e-02 1.268e-06 -1.049e-05 10.3799 -0.4530 6.733e-19 0.70000 -6.278e-03 -1.049e-05 0.3677
0.05 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.280e-06 -6.823e-03 -3.4664 13.7891 -6.0040 -0.4288 -3.828e-02 7.617e-07 -7.884e-02 1.3241 -0.4170 6.660e-19 5.0000e-02 -7.718e-02 -7.254e-02 0.3747
0.7 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.848e-05 -3.809e-04 -3.4469 23.3601 -5.9702 -0.6654 -5.907e-02 1.700e-06 -7.561e-06 10.9573 -0.5596 9.537e-19 0.70000 -8.688e-03 -7.561e-06 0.3746
0.05 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.130e-05 -8.579e-03 -3.4664 13.7910 -6.0040 -0.5872 -5.204e-02 1.040e-06 -0.1008 1.3261 -0.5192 9.158e-19 5.0000e-02 -9.877e-02 -9.232e-02 0.3818
0.7 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.645e-05 -3.806e-04 -3.4469 24.4121 -5.9702 -1.0272 -8.940e-02 2.434e-06 -3.420e-06 12.0093 -0.6902 1.519e-18 0.70000 -1.341e-02 -3.420e-06 0.3818
0.05 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.629e-05 -1.081e-02 -3.4664 13.7940 -6.0040 -0.8627 -7.541e-02 1.499e-06 -0.1285 1.3291 -0.6409 1.350e-18 5.0000e-02 -0.1271 -0.1174 0.3889
0.7 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.068e-05 -3.803e-04 -3.4469 26.2081 -5.9702 -1.7363 -0.1423 3.742e-06 -7.314e-07 13.8053 -0.8398 2.661e-18 0.70000 -2.265e-02 -7.314e-07 0.3889
0.05 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.641e-05 -1.364e-02 -3.4664 13.7984 -6.0040 -1.4609 -0.1224 2.429e-06 -0.1631 1.3334 -0.7837 2.302e-18 5.0000e-02 -0.1665 -0.1494 0.3960
0.7 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.595e-05 -3.803e-04 -3.4469 27.3194 -5.9702 -2.2511 -0.1727 5.148e-06 -3.089e-07 14.9166 -1.0073 3.505e-18 0.70000 -2.937e-02 -3.089e-07 0.3958
0.05 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.115e-05 -1.732e-02 -3.4664 13.8012 -6.0040 -2.1282 -0.1655 3.785e-06 -0.2068 1.3362 -0.9481 3.391e-18 5.0000e-02 -0.2162 -0.1909 0.4030
0.7 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.010e-05 -3.803e-04 -3.4469 27.9141 -5.9702 -2.5560 -0.1867 6.449e-06 -2.206e-07 15.5112 -1.2010 4.009e-18 0.70000 -3.335e-02 -2.206e-07 0.4030
0.05 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.384e-05 -2.225e-02 -3.4664 13.8015 -6.0040 -2.4820 -0.1830 4.954e-06 -0.2623 1.3366 -1.1351 3.994e-18 5.0000e-02 -0.2758 -0.2466 0.4102
0.7 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.413e-05 -3.803e-04 -3.4469 28.3220 -5.9702 -2.7807 -0.1947 7.740e-06 -1.881e-07 15.9192 -1.4044 4.382e-18 0.70000 -3.628e-02 -1.881e-07 0.4100
0.05 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.607e-05 -2.875e-02 -3.4664 13.8023 -6.0040 -2.7283 -0.1925 6.078e-06 -0.3298 1.3373 -1.3379 4.436e-18 5.0000e-02 -0.3517 -0.3202 0.4172
0.7 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.002e-04 -3.803e-04 -3.4469 28.6723 -5.9702 -2.9849 -0.2001 9.218e-06 -1.731e-07 16.2695 -1.6365 4.721e-18 0.70000 -3.894e-02 -1.731e-07 0.4174
0.05 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.896e-05 -3.777e-02 -3.4664 13.8035 -6.0040 -2.9334 -0.1985 7.264e-06 -0.4127 1.3386 -1.5564 4.829e-18 5.0000e-02 -0.4558 -0.4230 0.4242
0.7 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.164e-04 -3.803e-04 -3.4469 28.9508 -5.9702 -3.1549 -0.2032 1.071e-05 -1.668e-07 16.5480 -1.8537 5.004e-18 0.70000 -4.116e-02 -1.668e-07 0.4241
0.05 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.295e-05 -5.084e-02 -3.4664 13.8055 -6.0040 -3.1166 -0.2023 8.551e-06 -0.5116 1.3405 -1.7822 5.220e-18 5.0000e-02 -0.6065 -0.5734 0.4312
0.7 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.323e-04 -3.803e-04 -3.4469 29.1802 -5.9702 -3.2983 -0.2048 1.217e-05 -1.695e-07 16.7774 -2.0767 5.243e-18 0.70000 -4.303e-02 -1.695e-07 0.4310
0.05 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.081e-04 -7.344e-02 -3.4664 13.8044 -6.0040 -3.2862 -0.2045 9.942e-06 -0.6340 1.3394 -2.0178 5.679e-18 5.0000e-02 -0.8710 -0.8391 0.4384
0.7 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.466e-04 -3.803e-04 -3.4469 29.3574 -5.9702 -3.4125 -0.2053 1.349e-05 -1.851e-07 16.9546 -2.3139 5.433e-18 0.70000 -4.452e-02 -1.851e-07 0.4384
0.05 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.175e-04 -0.1172 -3.4664 13.8053 -6.0040 -3.3991 -0.2052 1.081e-05 -0.7745 1.3403 -2.2479 6.316e-18 5.0000e-02 -1.4168 -1.3906 0.4454
0.7 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.605e-04 -3.803e-04 -3.4469 29.5033 -5.9702 -3.5135 -0.2052 1.477e-05 -2.035e-07 17.1005 -2.5208 5.602e-18 0.70000 -4.584e-02 -2.035e-07 0.4451
0.05 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.236e-04 -0.1617 -3.4664 13.8072 -6.0040 -3.5042 -0.2053 1.138e-05 -0.9357 1.3423 -2.4710 7.132e-18 5.0000e-02 -2.0791 -2.0603 0.4525
0.7 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.772e-04 -3.803e-04 -3.4469 29.6633 -5.9702 -3.6237 -0.2044 1.630e-05 -2.273e-07 17.2605 -2.7404 5.786e-18 0.70000 -4.728e-02 -2.273e-07 0.4526
0.05 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.287e-04 -0.1817 -3.4664 13.8047 -6.0040 -3.6103 -0.2047 1.184e-05 -1.1232 1.3398 -2.6853 7.704e-18 5.0000e-02 -2.4675 -2.4523 0.4596
0.7 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.930e-04 -3.803e-04 -3.4469 29.7981 -5.9702 -3.7197 -0.2033 1.775e-05 -2.549e-07 17.3952 -2.9277 5.946e-18 0.70000 -4.853e-02 -2.549e-07 0.4596
0.05 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.335e-04 -0.1920 -3.4664 13.8056 -6.0040 -3.7106 -0.2037 1.228e-05 -1.3259 1.3406 -2.8834 8.136e-18 5.0000e-02 -2.7267 -2.7137 0.4667
0.7 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.092e-04 -3.803e-04 -3.4469 29.9248 -5.9702 -3.8113 -0.2016 1.925e-05 -2.892e-07 17.5219 -3.1015 6.100e-18 0.70000 -4.972e-02 -2.892e-07 0.4666
0.05 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.379e-04 -0.1981 -3.4664 13.8050 -6.0040 -3.8050 -0.2022 1.269e-05 -1.5449 1.3400 -3.0651 8.500e-18 5.0000e-02 -2.9310 -2.9194 0.4738
0.7 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.256e-04 -3.803e-04 -3.4469 30.0398 -5.9702 -3.8973 -0.1997 2.076e-05 -3.314e-07 17.6370 -3.2582 6.244e-18 0.70000 -5.085e-02 -3.314e-07 0.4736
0.05 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.420e-04 -0.2019 -3.4664 13.8052 -6.0040 -3.8938 -0.2003 1.306e-05 -1.7729 1.3402 -3.2297 8.818e-18 5.0000e-02 -3.1008 -3.0904 0.4808
0.7 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.430e-04 -3.803e-04 -3.4469 30.1520 -5.9702 -3.9825 -0.1973 2.235e-05 -3.854e-07 17.7492 -3.4057 6.386e-18 0.70000 -5.196e-02 -3.854e-07 0.4809
0.05 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.457e-04 -0.2040 -3.4664 13.8054 -6.0040 -3.9766 -0.1982 1.341e-05 -2.0016 1.3404 -3.3758 9.100e-18 5.0000e-02 -3.2463 -3.2366 0.4878
0.7 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.594e-04 -3.803e-04 -3.4469 30.2521 -5.9702 -4.0586 -0.1949 2.387e-05 -4.464e-07 17.8493 -3.5299 6.514e-18 0.70000 -5.295e-02 -4.464e-07 0.4878
0.05 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.492e-04 -0.2051 -3.4664 13.8053 -6.0040 -4.0577 -0.1957 1.373e-05 -2.2363 1.3404 -3.5112 9.367e-18 5.0000e-02 -3.3804 -3.3715 0.4949
0.7 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.766e-04 -3.803e-04 -3.4469 30.3472 -5.9702 -4.1336 -0.1921 2.544e-05 -5.237e-07 17.9444 -3.6454 6.639e-18 0.70000 -5.393e-02 -5.237e-07 0.4949
0.05 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.525e-04 -0.2053 -3.4664 13.8059 -6.0040 -4.1338 -0.1930 1.403e-05 -2.4597 1.3410 -3.6307 9.610e-18 5.0000e-02 -3.4995 -3.4911 0.5020
0.7 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.938e-04 -3.803e-04 -3.4469 30.4370 -5.9702 -4.2052 -0.1891 2.703e-05 -6.173e-07 18.0341 -3.7493 6.759e-18 0.70000 -5.486e-02 -6.173e-07 0.5020
0.05 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.556e-04 -0.2048 -3.4664 13.8058 -6.0040 -4.2068 -0.1901 1.432e-05 -2.6733 1.3408 -3.7387 9.838e-18 5.0000e-02 -3.6093 -3.6014 0.5091
0.7 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.111e-04 -3.803e-04 -3.4469 30.5210 -5.9702 -4.2734 -0.1860 2.862e-05 -7.306e-07 18.1182 -3.8429 6.874e-18 0.70000 -5.576e-02 -7.306e-07 0.5091
0.05 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.587e-04 -0.2038 -3.4664 13.8068 -6.0040 -4.2767 -0.1870 1.460e-05 -2.8713 1.3418 -3.8363 1.005e-17 5.0000e-02 -3.7106 -3.7031 0.5162
0.7 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.287e-04 -3.803e-04 -3.4469 30.5995 -5.9702 -4.3401 -0.1826 3.024e-05 -8.728e-07 18.1966 -3.9298 6.986e-18 0.70000 -5.662e-02 -8.727e-07 0.5162
0.05 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.616e-04 -0.2023 -3.4664 13.8078 -6.0040 -4.3440 -0.1837 1.487e-05 -3.0536 1.3428 -3.9254 1.025e-17 5.0000e-02 -3.8054 -3.7982 0.5232
0.7 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.461e-04 -3.804e-04 -3.4469 30.6704 -5.9702 -4.4029 -0.1792 3.184e-05 -1.045e-06 18.2676 -4.0082 7.091e-18 0.70000 -5.745e-02 -1.045e-06 0.5232
0.05 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.641e-04 -0.2005 -3.4664 13.8057 -6.0040 -4.4087 -0.1802 1.510e-05 -3.2204 1.3408 -4.0070 1.045e-17 5.0000e-02 -3.8951 -3.8883 0.5303
0.7 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.640e-04 -3.804e-04 -3.4469 30.7475 -5.9702 -4.4649 -0.1755 3.349e-05 -1.249e-06 18.3447 -4.0825 7.195e-18 0.70000 -5.825e-02 -1.249e-06 0.5303
0.05 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.666e-04 -0.1983 -3.4664 13.8049 -6.0040 -4.4714 -0.1767 1.533e-05 -3.3708 1.3399 -4.0830 1.063e-17 5.0000e-02 -3.9799 -3.9734 0.5374
0.7 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.819e-04 -3.804e-04 -3.4469 30.8166 -5.9702 -4.5243 -0.1718 3.513e-05 -1.502e-06 18.4138 -4.1517 7.295e-18 0.70000 -5.903e-02 -1.502e-06 0.5374
0.05 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.692e-04 -0.1958 -3.4664 13.8059 -6.0040 -4.5316 -0.1730 1.557e-05 -3.5039 1.3409 -4.1536 1.081e-17 5.0000e-02 -4.0593 -4.0531 0.5444
0.7 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.995e-04 -3.804e-04 -3.4469 30.8805 -5.9702 -4.5811 -0.1680 3.676e-05 -1.809e-06 18.4776 -4.2163 7.391e-18 0.70000 -5.977e-02 -1.809e-06 0.5443
0.05 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.716e-04 -0.1932 -3.4664 13.8054 -6.0040 -4.5900 -0.1692 1.578e-05 -3.6242 1.3404 -4.2203 1.098e-17 5.0000e-02 -4.1354 -4.1294 0.5515
0.7 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.178e-04 -3.805e-04 -3.4469 30.9424 -5.9702 -4.6377 -0.1640 3.844e-05 -2.198e-06 18.5396 -4.2795 7.486e-18 0.70000 -6.051e-02 -2.198e-06 0.5515
0.05 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.739e-04 -0.1902 -3.4664 13.8060 -6.0040 -4.6470 -0.1652 1.600e-05 -3.7328 1.3410 -4.2843 1.114e-17 5.0000e-02 -4.2084 -4.2026 0.5586
0.7 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.362e-04 -3.805e-04 -3.4469 31.0032 -5.9702 -4.6927 -0.1599 4.013e-05 -2.673e-06 18.6004 -4.3404 7.578e-18 0.70000 -6.123e-02 -2.673e-06 0.5586
0.05 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.762e-04 -0.1871 -3.4664 13.8060 -6.0040 -4.7022 -0.1612 1.621e-05 -3.8309 1.3411 -4.3455 1.130e-17 5.0000e-02 -4.2783 -4.2727 0.5657
0.7 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.543e-04 -3.806e-04 -3.4469 31.0614 -5.9702 -4.7452 -0.1558 4.180e-05 -3.246e-06 18.6586 -4.3983 7.667e-18 0.70000 -6.191e-02 -3.246e-06 0.5657
0.05 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.784e-04 -0.1839 -3.4664 13.8061 -6.0040 -4.7559 -0.1571 1.641e-05 -3.9203 1.3411 -4.4046 1.145e-17 5.0000e-02 -4.3455 -4.3400 0.5727
0.7 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.728e-04 -3.806e-04 -3.4469 31.1181 -5.9702 -4.7970 -0.1515 4.350e-05 -3.957e-06 18.7152 -4.4552 7.754e-18 0.70000 -6.259e-02 -3.957e-06 0.5728
0.05 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.805e-04 -0.1804 -3.4664 13.8063 -6.0040 -4.8084 -0.1528 1.661e-05 -4.0027 1.3414 -4.4623 1.159e-17 5.0000e-02 -4.4105 -4.4052 0.5798
0.7 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.912e-04 -3.807e-04 -3.4469 31.1724 -5.9702 -4.8470 -0.1472 4.519e-05 -4.824e-06 18.7695 -4.5104 7.838e-18 0.70000 -6.324e-02 -4.824e-06 0.5798
0.05 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.825e-04 -0.1769 -3.4664 13.8058 -6.0040 -4.8590 -0.1486 1.679e-05 -4.0783 1.3408 -4.5180 1.174e-17 5.0000e-02 -4.4726 -4.4675 0.5868
0.7 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.097e-04 -3.808e-04 -3.4469 31.2226 -5.9702 -4.8960 -0.1429 4.689e-05 -5.911e-06 18.8198 -4.5649 7.920e-18 0.70000 -6.388e-02 -5.911e-06 0.5869
0.05 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.845e-04 -0.1732 -3.4664 13.8058 -6.0040 -4.9082 -0.1443 1.697e-05 -4.1488 1.3409 -4.5726 1.187e-17 5.0000e-02 -4.5324 -4.5274 0.5939
0.7 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.284e-04 -3.809e-04 -3.4469 31.2710 -5.9702 -4.9441 -0.1384 4.861e-05 -7.267e-06 18.8682 -4.6189 8.001e-18 0.70000 -6.451e-02 -7.267e-06 0.5940
0.05 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.866e-04 -0.1694 -3.4664 13.8069 -6.0040 -4.9576 -0.1397 1.717e-05 -4.2169 1.3419 -4.6278 1.201e-17 5.0000e-02 -4.5918 -4.5869 0.6010
0.7 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.470e-04 -3.811e-04 -3.4469 31.3212 -5.9702 -4.9906 -0.1339 5.033e-05 -8.893e-06 18.9184 -4.6717 8.080e-18 0.70000 -6.512e-02 -8.893e-06 0.6010
0.05 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.886e-04 -0.1655 -3.4664 13.8083 -6.0040 -5.0047 -0.1353 1.735e-05 -4.2801 1.3433 -4.6811 1.214e-17 5.0000e-02 -4.6479 -4.6432 0.6081
0.7 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.657e-04 -3.812e-04 -3.4469 31.3711 -5.9702 -5.0361 -0.1293 5.204e-05 -1.088e-05 18.9683 -4.7239 8.156e-18 0.70000 -6.571e-02 -1.088e-05 0.6080
0.05 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.903e-04 -0.1614 -3.4664 13.8063 -6.0040 -5.0512 -0.1307 1.750e-05 -4.3419 1.3414 -4.7342 1.227e-17 5.0000e-02 -4.7035 -4.6990 0.6152
0.7 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.852e-04 -3.815e-04 -3.4469 31.4138 -5.9702 -5.0823 -0.1246 5.383e-05 -1.355e-05 19.0110 -4.7779 8.234e-18 0.70000 -6.632e-02 -1.354e-05 0.6153
0.05 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.927e-04 -0.1574 -3.4664 13.8125 -6.0040 -5.0973 -0.1260 1.773e-05 -4.4006 1.3475 -4.7877 1.239e-17 5.0000e-02 -4.7567 -4.7522 0.6223
0.7 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.032e-04 -3.817e-04 -3.4469 31.4523 -5.9702 -5.1242 -0.1201 5.549e-05 -1.660e-05 19.0494 -4.8274 8.304e-18 0.70000 -6.687e-02 -1.660e-05 0.6220
0.05 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.939e-04 -0.1531 -3.4664 13.8064 -6.0040 -5.1411 -0.1214 1.783e-05 -4.4586 1.3414 -4.8393 1.251e-17 5.0000e-02 -4.8094 -4.8051 0.6293
0.7 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.227e-04 -3.821e-04 -3.4469 31.4985 -5.9702 -5.1684 -0.1152 5.729e-05 -2.056e-05 19.0957 -4.8804 8.379e-18 0.70000 -6.745e-02 -2.056e-05 0.6293
0.05 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.955e-04 -0.1488 -3.4664 13.8055 -6.0040 -5.1847 -0.1167 1.799e-05 -4.5150 1.3406 -4.8914 1.263e-17 5.0000e-02 -4.8605 -4.8563 0.6364
0.7 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.418e-04 -3.825e-04 -3.4469 31.5397 -5.9702 -5.2106 -0.1104 5.905e-05 -2.542e-05 19.1369 -4.9320 8.450e-18 0.70000 -6.801e-02 -2.542e-05 0.6364
0.05 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.968e-04 -0.1445 -3.4664 13.8019 -6.0040 -5.2264 -0.1120 1.810e-05 -4.5696 1.3369 -4.9421 1.275e-17 5.0000e-02 -4.9097 -4.9055 0.6433
0.7 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.610e-04 -3.831e-04 -3.4469 31.5798 -5.9702 -5.2521 -0.1056 6.081e-05 -3.148e-05 19.1770 -4.9834 8.520e-18 0.70000 -6.855e-02 -3.148e-05 0.6434
0.05 0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.989e-04 -0.1400 -3.4664 13.8059 -6.0040 -5.2699 -0.1070 1.830e-05 -4.6250 1.3410 -4.9958 1.286e-17 5.0000e-02 -4.9592 -4.9551 0.6506
0.7 0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.802e-04 -3.837e-04 -3.4469 31.6176 -5.9702 -5.2928 -0.1007 6.258e-05 -3.906e-05 19.2148 -5.0347 8.589e-18 0.70000 -6.909e-02 -3.905e-05 0.6505
0.05 0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.006e-04 -0.1355 -3.4664 13.8065 -6.0040 -5.3106 -0.1022 1.846e-05 -4.6779 1.3415 -5.0468 1.297e-17 5.0000e-02 -5.0060 -5.0019 0.6576
