vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.5 0.126262626263 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.727e-09 -3.803e-04 -8.072e-05 -3.849e-04 1.589e-10 0.50000 5.244e-05 -1.383e-08
0.5 0.131313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.071e-09 -3.803e-04 -9.678e-05 -3.857e-04 1.905e-10 0.50000 6.053e-05 -1.658e-08
0.5 0.136363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.483e-09 -3.803e-04 -1.160e-04 -3.865e-04 2.284e-10 0.50000 7.022e-05 -1.988e-08
0.5 0.141414141414 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.977e-09 -3.803e-04 -1.391e-04 -3.876e-04 2.739e-10 0.50000 8.182e-05 -2.384e-08
0.5 0.146464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.570e-09 -3.803e-04 -1.668e-04 -3.888e-04 3.284e-10 0.50000 9.572e-05 -2.858e-08
0.5 0.151515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.280e-09 -3.803e-04 -1.999e-04 -3.903e-04 3.938e-10 0.50000 1.124e-04 -3.427e-08
0.5 0.156565656566 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.132e-09 -3.803e-04 -2.397e-04 -3.921e-04 4.721e-10 0.50000 1.323e-04 -4.109e-08
0.5 0.161616161616 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.153e-09 -3.803e-04 -2.873e-04 -3.942e-04 5.660e-10 0.50000 1.562e-04 -4.927e-08
0.5 0.166666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.377e-09 -3.803e-04 -3.444e-04 -3.967e-04 6.787e-10 0.50000 1.848e-04 -5.907e-08
0.5 0.171717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.844e-09 -3.803e-04 -4.128e-04 -3.998e-04 8.137e-10 0.50000 2.191e-04 -7.082e-08
0.5 0.176767676768 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.060e-08 -3.803e-04 -4.948e-04 -4.035e-04 9.755e-10 0.50000 2.601e-04 -8.491e-08
0.5 0.181818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.271e-08 -3.803e-04 -5.930e-04 -4.078e-04 1.169e-09 0.50000 3.093e-04 -1.018e-07
0.5 0.186868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.524e-08 -3.803e-04 -7.105e-04 -4.131e-04 1.402e-09 0.50000 3.682e-04 -1.221e-07
0.5 0.191919191919 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.827e-08 -3.803e-04 -8.513e-04 -4.194e-04 1.680e-09 0.50000 4.387e-04 -1.463e-07
0.5 0.19696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.190e-08 -3.803e-04 -1.020e-03 -4.269e-04 2.014e-09 0.50000 5.230e-04 -1.754e-07
0.5 0.20202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.624e-08 -3.803e-04 -1.221e-03 -4.359e-04 2.414e-09 0.50000 6.240e-04 -2.103e-07
0.5 0.207070707071 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.145e-08 -3.803e-04 -1.463e-03 -4.467e-04 2.894e-09 0.50000 7.448e-04 -2.521e-07
0.5 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.769e-08 -3.803e-04 -1.751e-03 -4.596e-04 3.468e-09 0.50000 8.892e-04 -3.021e-07
0.5 0.217171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.517e-08 -3.803e-04 -2.096e-03 -4.750e-04 4.155e-09 0.50000 1.062e-03 -3.621e-07
0.5 0.222222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.411e-08 -3.803e-04 -2.508e-03 -4.934e-04 4.979e-09 0.50000 1.268e-03 -4.339e-07
0.5 0.227272727273 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.483e-08 -3.803e-04 -2.999e-03 -5.153e-04 5.964e-09 0.50000 1.515e-03 -5.199e-07
0.5 0.232323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.765e-08 -3.803e-04 -3.586e-03 -5.415e-04 7.144e-09 0.50000 1.809e-03 -6.229e-07
0.5 0.237373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.299e-08 -3.803e-04 -4.285e-03 -5.728e-04 8.555e-09 0.50000 2.159e-03 -7.462e-07
0.5 0.242424242424 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.113e-07 -3.803e-04 -5.118e-03 -6.101e-04 1.024e-08 0.50000 2.577e-03 -8.937e-07
0.5 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.333e-07 -3.804e-04 -6.109e-03 -6.544e-04 1.226e-08 0.50000 3.074e-03 -1.070e-06
0.5 0.252525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.595e-07 -3.804e-04 -7.287e-03 -7.072e-04 1.468e-08 0.50000 3.666e-03 -1.281e-06
0.5 0.257575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.909e-07 -3.804e-04 -8.685e-03 -7.699e-04 1.756e-08 0.50000 4.369e-03 -1.533e-06
0.5 0.262626262626 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.283e-07 -3.804e-04 -1.034e-02 -8.443e-04 2.101e-08 0.50000 5.204e-03 -1.834e-06
0.5 0.267676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.730e-07 -3.805e-04 -1.231e-02 -9.325e-04 2.512e-08 0.50000 6.193e-03 -2.193e-06
0.5 0.272727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.264e-07 -3.805e-04 -1.463e-02 -1.037e-03 3.003e-08 0.50000 7.364e-03 -2.621e-06
0.5 0.277777777778 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.900e-07 -3.805e-04 -1.737e-02 -1.160e-03 3.588e-08 0.50000 8.748e-03 -3.131e-06
0.5 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.659e-07 -3.806e-04 -2.059e-02 -1.306e-03 4.287e-08 0.50000 1.038e-02 -3.738e-06
0.5 0.287878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.564e-07 -3.807e-04 -2.439e-02 -1.478e-03 5.119e-08 0.50000 1.231e-02 -4.458e-06
0.5 0.292929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.641e-07 -3.807e-04 -2.884e-02 -1.680e-03 6.110e-08 0.50000 1.457e-02 -5.313e-06
0.5 0.29797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.924e-07 -3.808e-04 -3.405e-02 -1.917e-03 7.290e-08 0.50000 1.723e-02 -6.326e-06
0.5 0.30303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.451e-07 -3.809e-04 -4.013e-02 -2.194e-03 8.695e-08 0.50000 2.034e-02 -7.524e-06
0.5 0.308080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.127e-06 -3.811e-04 -4.721e-02 -2.519e-03 1.036e-07 0.50000 2.398e-02 -8.937e-06
0.5 0.313131313131 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.343e-06 -3.812e-04 -5.544e-02 -2.897e-03 1.235e-07 0.50000 2.823e-02 -1.060e-05
0.5 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.599e-06 -3.814e-04 -6.497e-02 -3.338e-03 1.471e-07 0.50000 3.317e-02 -1.255e-05
0.5 0.323232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.904e-06 -3.816e-04 -7.597e-02 -3.849e-03 1.752e-07 0.50000 3.890e-02 -1.484e-05
0.5 0.328282828283 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.266e-06 -3.818e-04 -8.865e-02 -4.442e-03 2.084e-07 0.50000 4.555e-02 -1.752e-05
0.5 0.333333333333 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.695e-06 -3.821e-04 -0.1032 -5.126e-03 2.480e-07 0.50000 5.323e-02 -2.063e-05
0.5 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.205e-06 -3.824e-04 -0.1198 -5.916e-03 2.949e-07 0.50000 6.209e-02 -2.425e-05
0.5 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.811e-06 -3.828e-04 -0.1389 -6.825e-03 3.506e-07 0.50000 7.228e-02 -2.845e-05
0.5 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.529e-06 -3.832e-04 -0.1605 -7.867e-03 4.167e-07 0.50000 8.398e-02 -3.329e-05
0.5 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.381e-06 -3.837e-04 -0.1851 -9.062e-03 4.951e-07 0.50000 9.739e-02 -3.887e-05
0.5 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.393e-06 -3.843e-04 -0.2129 -1.043e-02 5.882e-07 0.50000 0.1127 -4.528e-05
0.5 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.595e-06 -3.850e-04 -0.2444 -1.199e-02 6.988e-07 0.50000 0.1302 -5.264e-05
0.5 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.023e-06 -3.857e-04 -0.2799 -1.376e-02 8.301e-07 0.50000 0.1502 -6.107e-05
0.5 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.072e-05 -3.866e-04 -0.3199 -1.579e-02 9.863e-07 0.50000 0.1729 -7.072e-05
0.5 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.274e-05 -3.876e-04 -0.3649 -1.808e-02 1.172e-06 0.50000 0.1988 -8.176e-05
0.5 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.515e-05 -3.887e-04 -0.4155 -2.069e-02 1.393e-06 0.50000 0.2281 -9.444e-05
0.5 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.802e-05 -3.900e-04 -0.4724 -2.365e-02 1.657e-06 0.50000 0.2615 -1.090e-04
0.5 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.144e-05 -3.915e-04 -0.5362 -2.701e-02 1.972e-06 0.50000 0.2994 -1.259e-04
0.5 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.553e-05 -3.932e-04 -0.6079 -3.080e-02 2.349e-06 0.50000 0.3423 -1.455e-04
0.5 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.043e-05 -3.953e-04 -0.6885 -3.510e-02 2.800e-06 0.50000 0.3911 -1.686e-04
0.5 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.630e-05 -3.978e-04 -0.7790 -3.996e-02 3.339e-06 0.50000 0.4464 -1.962e-04
0.5 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.333e-05 -4.007e-04 -0.8807 -4.545e-02 3.987e-06 0.50000 0.5092 -2.295e-04
0.5 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.178e-05 -4.044e-04 -0.9952 -5.164e-02 4.763e-06 0.50000 0.5804 -2.706e-04
0.5 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.191e-05 -4.090e-04 -1.1240 -5.861e-02 5.696e-06 0.50000 0.6613 -3.224e-04
0.5 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.406e-05 -4.150e-04 -1.2688 -6.643e-02 6.813e-06 0.50000 0.7529 -3.891e-04
0.5 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.858e-05 -4.228e-04 -1.4314 -7.516e-02 8.149e-06 0.50000 0.8564 -4.775e-04
0.5 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.058e-04 -4.335e-04 -1.6131 -8.480e-02 9.735e-06 0.50000 0.9728 -5.973e-04
0.5 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.260e-04 -4.483e-04 -1.8141 -9.530e-02 1.159e-05 0.50000 1.1023 -7.631e-04
0.5 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.492e-04 -4.691e-04 -2.0328 -0.1065 1.373e-05 0.50000 1.2440 -9.960e-04
0.5 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.751e-04 -4.983e-04 -2.2651 -0.1180 1.611e-05 0.50000 1.3952 -1.324e-03
0.5 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.031e-04 -5.390e-04 -2.5049 -0.1294 1.868e-05 0.50000 1.5517 -1.780e-03
0.5 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.320e-04 -5.945e-04 -2.7446 -0.1402 2.135e-05 0.50000 1.7088 -2.402e-03
0.5 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.611e-04 -6.680e-04 -2.9781 -0.1502 2.402e-05 0.50000 1.8622 -3.227e-03
0.5 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.895e-04 -7.626e-04 -3.2009 -0.1592 2.664e-05 0.50000 2.0090 -4.288e-03
0.5 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.169e-04 -8.811e-04 -3.4109 -0.1671 2.915e-05 0.50000 2.1476 -5.616e-03
0.5 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.429e-04 -1.026e-03 -3.6076 -0.1739 3.155e-05 0.50000 2.2776 -7.240e-03
0.5 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.675e-04 -1.199e-03 -3.7915 -0.1797 3.381e-05 0.50000 2.3994 -9.184e-03
0.5 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.908e-04 -1.403e-03 -3.9634 -0.1847 3.596e-05 0.50000 2.5134 -1.147e-02
0.5 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.129e-04 -1.639e-03 -4.1245 -0.1890 3.798e-05 0.50000 2.6204 -1.412e-02
