vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.05 -0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.966e-06 0. -3.5030 13.1521 -6.0673 -0.3773 0. -7.329e-07 -0.2172 8.1970 -0.6037 -6.714e-19 -5.0000e-02 -0.1540 -0.1510 0.4313
-0.05 -0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.066e-06 0. -3.5030 13.1535 -6.0673 -0.4205 0. -8.340e-07 -0.2590 8.1985 -0.6675 -7.570e-19 -5.0000e-02 -0.1784 -0.1752 0.4383
-0.05 -0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.024e-05 0. -3.5030 13.1535 -6.0673 -0.4657 0. -9.419e-07 -0.3058 8.1985 -0.7290 -8.480e-19 -5.0000e-02 -0.2051 -0.2017 0.4453
-0.05 -0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.154e-05 0. -3.5030 13.1540 -6.0673 -0.5149 0. -1.062e-06 -0.3590 8.1989 -0.7897 -9.482e-19 -5.0000e-02 -0.2354 -0.2317 0.4525
-0.05 -0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.291e-05 0. -3.5030 13.1543 -6.0673 -0.5657 0. -1.188e-06 -0.4158 8.1993 -0.8460 -1.053e-18 -5.0000e-02 -0.2678 -0.2639 0.4596
-0.05 -0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.439e-05 0. -3.5030 13.1551 -6.0673 -0.6193 0. -1.324e-06 -0.4764 8.2001 -0.8989 -1.165e-18 -5.0000e-02 -0.3031 -0.2989 0.4667
-0.05 -0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.594e-05 0. -3.5030 13.1548 -6.0673 -0.6750 0. -1.467e-06 -0.5395 8.1998 -0.9479 -1.283e-18 -5.0000e-02 -0.3411 -0.3367 0.4737
-0.05 -0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.759e-05 0. -3.5030 13.1564 -6.0673 -0.7331 0. -1.619e-06 -0.6031 8.2014 -0.9935 -1.406e-18 -5.0000e-02 -0.3816 -0.3769 0.4808
-0.05 -0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.933e-05 0. -3.5030 13.1567 -6.0673 -0.7937 0. -1.779e-06 -0.6672 8.2016 -1.0364 -1.537e-18 -5.0000e-02 -0.4252 -0.4203 0.4879
-0.05 -0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.114e-05 0. -3.5030 13.1571 -6.0673 -0.8560 0. -1.945e-06 -0.7291 8.2021 -1.0767 -1.672e-18 -5.0000e-02 -0.4709 -0.4658 0.4949
-0.05 -0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.302e-05 0. -3.5030 13.1554 -6.0673 -0.9206 0. -2.118e-06 -0.7892 8.2004 -1.1157 -1.814e-18 -5.0000e-02 -0.5199 -0.5146 0.5020
-0.05 -0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.501e-05 0. -3.5030 13.1583 -6.0673 -0.9872 0. -2.301e-06 -0.8449 8.2032 -1.1541 -1.961e-18 -5.0000e-02 -0.5703 -0.5648 0.5091
-0.05 -0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.706e-05 0. -3.5030 13.1582 -6.0673 -1.0560 0. -2.490e-06 -0.8979 8.2032 -1.1931 -2.114e-18 -5.0000e-02 -0.6240 -0.6183 0.5162
-0.05 -0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.918e-05 0. -3.5030 13.1584 -6.0673 -1.1267 0. -2.685e-06 -0.9471 8.2033 -1.2336 -2.272e-18 -5.0000e-02 -0.6800 -0.6741 0.5233
-0.05 -0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.137e-05 0. -3.5030 13.1593 -6.0673 -1.1990 0. -2.886e-06 -0.9924 8.2043 -1.2764 -2.434e-18 -5.0000e-02 -0.7378 -0.7317 0.5303
-0.05 -0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.364e-05 0. -3.5030 13.1597 -6.0673 -1.2735 0. -3.095e-06 -1.0352 8.2047 -1.3231 -2.602e-18 -5.0000e-02 -0.7983 -0.7921 0.5374
-0.05 -0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.596e-05 0. -3.5030 13.1609 -6.0673 -1.3492 0. -3.308e-06 -1.0753 8.2058 -1.3739 -2.774e-18 -5.0000e-02 -0.8604 -0.8539 0.5444
-0.05 -0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.833e-05 0. -3.5030 13.1612 -6.0673 -1.4265 0. -3.526e-06 -1.1141 8.2061 -1.4300 -2.950e-18 -5.0000e-02 -0.9247 -0.9180 0.5515
-0.05 -0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.077e-05 0. -3.5030 13.1615 -6.0673 -1.5062 0. -3.751e-06 -1.1526 8.2064 -1.4922 -3.132e-18 -5.0000e-02 -0.9915 -0.9847 0.5586
-0.05 -0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.325e-05 0. -3.5030 13.1620 -6.0673 -1.5868 0. -3.979e-06 -1.1912 8.2070 -1.5600 -3.318e-18 -5.0000e-02 -1.0597 -1.0527 0.5656
-0.05 -0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.581e-05 0. -3.5030 13.1608 -6.0673 -1.6708 0. -4.214e-06 -1.2325 8.2057 -1.6354 -3.512e-18 -5.0000e-02 -1.1320 -1.1249 0.5728
-0.05 -0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.834e-05 0. -3.5030 13.1604 -6.0673 -1.7534 0. -4.447e-06 -1.2746 8.2053 -1.7136 -3.703e-18 -5.0000e-02 -1.2033 -1.1960 0.5797
-0.05 -0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.104e-05 0. -3.5030 13.1621 -6.0673 -1.8397 0. -4.695e-06 -1.3209 8.2071 -1.7990 -3.903e-18 -5.0000e-02 -1.2776 -1.2701 0.5868
-0.05 -0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.375e-05 0. -3.5030 13.1620 -6.0673 -1.9276 0. -4.945e-06 -1.3723 8.2069 -1.8892 -4.108e-18 -5.0000e-02 -1.3544 -1.3468 0.5940
-0.05 -0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.642e-05 0. -3.5030 13.1616 -6.0673 -2.0150 0. -5.191e-06 -1.4278 8.2065 -1.9811 -4.312e-18 -5.0000e-02 -1.4313 -1.4236 0.6010
-0.05 -0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.927e-05 0. -3.5030 13.1634 -6.0673 -2.1055 0. -5.453e-06 -1.4895 8.2083 -2.0782 -4.523e-18 -5.0000e-02 -1.5106 -1.5027 0.6081
-0.05 -0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.209e-05 0. -3.5030 13.1637 -6.0673 -2.1967 0. -5.712e-06 -1.5572 8.2086 -2.1775 -4.737e-18 -5.0000e-02 -1.5916 -1.5836 0.6151
-0.05 -0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.498e-05 0. -3.5030 13.1661 -6.0673 -2.2878 0. -5.978e-06 -1.6289 8.2111 -2.2773 -4.950e-18 -5.0000e-02 -1.6719 -1.6637 0.6221
-0.05 -0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.787e-05 0. -3.5030 13.1643 -6.0673 -2.3835 0. -6.244e-06 -1.7103 8.2093 -2.3828 -5.177e-18 -5.0000e-02 -1.7583 -1.7500 0.6293
-0.05 -0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.080e-05 0. -3.5030 13.1642 -6.0673 -2.4787 0. -6.514e-06 -1.7949 8.2092 -2.4880 -5.402e-18 -5.0000e-02 -1.8440 -1.8356 0.6364
-0.05 -0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.377e-05 0. -3.5030 13.1650 -6.0673 -2.5744 0. -6.787e-06 -1.8830 8.2099 -2.5938 -5.628e-18 -5.0000e-02 -1.9302 -1.9217 0.6434
-0.05 -0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.678e-05 0. -3.5030 13.1645 -6.0673 -2.6729 0. -7.064e-06 -1.9769 8.2094 -2.7023 -5.861e-18 -5.0000e-02 -2.0197 -2.0110 0.6505
-0.05 -0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.983e-05 0. -3.5030 13.1644 -6.0673 -2.7722 0. -7.345e-06 -2.0737 8.2094 -2.8115 -6.097e-18 -5.0000e-02 -2.1101 -2.1013 0.6576
-0.05 -0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.293e-05 0. -3.5030 13.1658 -6.0673 -2.8713 0. -7.630e-06 -2.1714 8.2107 -2.9200 -6.332e-18 -5.0000e-02 -2.2000 -2.1912 0.6646
-0.05 -0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.612e-05 0. -3.5030 13.1669 -6.0673 -2.9734 0. -7.923e-06 -2.2732 8.2119 -3.0312 -6.575e-18 -5.0000e-02 -2.2930 -2.2840 0.6717
-0.05 -0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.919e-05 0. -3.5030 13.1654 -6.0673 -3.0757 0. -8.205e-06 -2.3773 8.2104 -3.1421 -6.819e-18 -5.0000e-02 -2.3876 -2.3785 0.6788
