vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
0.4 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.920e-08 -3.803e-04 -3.4565 20.1431 -5.9869 -1.649e-03 -5.272e-04 3.607e-09 -4.714e-07 7.7096 -1.659e-03 2.115e-21 0.40000 -2.199e-05 -4.714e-07 0.2121
0.4 0.219191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.052e-08 -3.803e-04 -3.4565 20.1443 -5.9869 -2.124e-03 -5.695e-04 4.648e-09 -6.073e-07 7.7108 -2.140e-03 2.714e-21 0.40000 -2.831e-05 -6.073e-07 0.2192
0.4 0.226262626263 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.508e-08 -3.803e-04 -3.4565 20.1459 -5.9869 -2.733e-03 -6.237e-04 5.987e-09 -7.821e-07 7.7123 -2.759e-03 3.484e-21 0.40000 -3.643e-05 -7.821e-07 0.2263
0.4 0.233333333333 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.387e-08 -3.804e-04 -3.4565 20.1476 -5.9869 -3.518e-03 -6.936e-04 7.716e-09 -1.008e-06 7.7141 -3.560e-03 4.476e-21 0.40000 -4.689e-05 -1.008e-06 0.2334
0.4 0.240404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.079e-07 -3.804e-04 -3.4565 20.1504 -5.9869 -4.517e-03 -7.827e-04 9.926e-09 -1.295e-06 7.7168 -4.585e-03 5.742e-21 0.40000 -6.022e-05 -1.295e-06 0.2404
0.4 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.389e-07 -3.804e-04 -3.4565 20.1536 -5.9869 -5.806e-03 -8.975e-04 1.278e-08 -1.665e-06 7.7201 -5.912e-03 7.373e-21 0.40000 -7.739e-05 -1.665e-06 0.2475
0.4 0.254545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.787e-07 -3.805e-04 -3.4565 20.1577 -5.9869 -7.453e-03 -1.044e-03 1.644e-08 -2.139e-06 7.7242 -7.620e-03 9.460e-21 0.40000 -9.935e-05 -2.139e-06 0.2546
0.4 0.261616161616 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.298e-07 -3.805e-04 -3.4565 20.1630 -5.9869 -9.557e-03 -1.232e-03 2.114e-08 -2.743e-06 7.7295 -9.817e-03 1.213e-20 0.40000 -1.274e-04 -2.743e-06 0.2616
0.4 0.268686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.953e-07 -3.806e-04 -3.4565 20.1695 -5.9869 -1.225e-02 -1.471e-03 2.717e-08 -3.516e-06 7.7360 -1.265e-02 1.555e-20 0.40000 -1.633e-04 -3.516e-06 0.2687
0.4 0.275757575758 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.785e-07 -3.807e-04 -3.4565 20.1775 -5.9869 -1.565e-02 -1.774e-03 3.482e-08 -4.488e-06 7.7440 -1.625e-02 1.987e-20 0.40000 -2.085e-04 -4.488e-06 0.2757
0.4 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.868e-07 -3.808e-04 -3.4565 20.1893 -5.9869 -2.005e-02 -2.166e-03 4.479e-08 -5.731e-06 7.7558 -2.096e-02 2.549e-20 0.40000 -2.672e-04 -5.731e-06 0.2828
0.4 0.289898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.247e-07 -3.809e-04 -3.4565 20.2032 -5.9869 -2.562e-02 -2.662e-03 5.747e-08 -7.292e-06 7.7696 -2.698e-02 3.262e-20 0.40000 -3.414e-04 -7.292e-06 0.2899
0.4 0.29696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.010e-07 -3.811e-04 -3.4565 20.2207 -5.9869 -3.269e-02 -3.293e-03 7.369e-08 -9.241e-06 7.7872 -3.470e-02 4.172e-20 0.40000 -4.357e-04 -9.240e-06 0.2970
0.4 0.30404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.024e-06 -3.813e-04 -3.4565 20.2434 -5.9869 -4.161e-02 -4.087e-03 9.425e-08 -1.163e-05 7.8099 -4.449e-02 5.322e-20 0.40000 -5.543e-04 -1.162e-05 0.3040
0.4 0.311111111111 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.314e-06 -3.816e-04 -3.4565 20.2706 -5.9869 -5.310e-02 -5.110e-03 1.209e-07 -1.462e-05 7.8371 -5.722e-02 6.815e-20 0.40000 -7.072e-04 -1.462e-05 0.3111
0.4 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.686e-06 -3.819e-04 -3.4565 20.3067 -5.9869 -6.773e-02 -6.414e-03 1.551e-07 -1.821e-05 7.8732 -7.349e-02 8.729e-20 0.40000 -9.017e-04 -1.821e-05 0.3182
0.4 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.156e-06 -3.823e-04 -3.4565 20.3514 -5.9869 -8.615e-02 -8.054e-03 1.984e-07 -2.244e-05 7.9179 -9.397e-02 1.116e-19 0.40000 -1.146e-03 -2.243e-05 0.3253
0.4 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.766e-06 -3.827e-04 -3.4565 20.4089 -5.9869 -0.1099 -1.017e-02 2.545e-07 -2.736e-05 7.9754 -0.1203 1.433e-19 0.40000 -1.461e-03 -2.735e-05 0.3324
0.4 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.533e-06 -3.832e-04 -3.4565 20.4779 -5.9869 -0.1397 -1.282e-02 3.251e-07 -3.280e-05 8.0443 -0.1527 1.835e-19 0.40000 -1.855e-03 -3.280e-05 0.3393
0.4 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.556e-06 -3.837e-04 -3.4565 20.5708 -5.9869 -0.1794 -1.635e-02 4.192e-07 -3.870e-05 8.1373 -0.1949 2.379e-19 0.40000 -2.379e-03 -3.869e-05 0.3465
0.4 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.867e-06 -3.842e-04 -3.4565 20.6867 -5.9869 -0.2306 -2.089e-02 5.398e-07 -4.441e-05 8.2532 -0.2466 3.090e-19 0.40000 -3.052e-03 -4.440e-05 0.3535
0.4 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.601e-06 -3.846e-04 -3.4565 20.8367 -5.9869 -0.2989 -2.694e-02 6.992e-07 -4.927e-05 8.4032 -0.3109 4.060e-19 0.40000 -3.948e-03 -4.926e-05 0.3606
0.4 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.946e-06 -3.849e-04 -3.4565 21.0352 -5.9869 -0.3934 -3.528e-02 9.150e-07 -5.214e-05 8.6017 -0.3901 5.430e-19 0.40000 -5.185e-03 -5.213e-05 0.3677
0.4 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.322e-05 -3.848e-04 -3.4565 21.3091 -5.9869 -0.5311 -4.731e-02 1.216e-06 -5.110e-05 8.8756 -0.4859 7.474e-19 0.40000 -6.979e-03 -5.109e-05 0.3747
0.4 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.816e-05 -3.842e-04 -3.4565 21.7176 -5.9869 -0.7566 -6.669e-02 1.671e-06 -4.378e-05 9.2840 -0.6007 1.091e-18 0.40000 -9.914e-03 -4.378e-05 0.3818
0.4 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.704e-05 -3.827e-04 -3.4565 22.4314 -5.9869 -1.2228 -0.1047 2.487e-06 -2.767e-05 9.9978 -0.7367 1.825e-18 0.40000 -1.598e-02 -2.767e-05 0.3889
0.4 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.206e-05 -3.816e-04 -3.4565 23.2818 -5.9869 -1.9578 -0.1560 3.870e-06 -1.525e-05 10.8483 -0.8938 3.015e-18 0.40000 -2.556e-02 -1.525e-05 0.3960
0.4 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.609e-05 -3.815e-04 -3.4565 23.6571 -5.9869 -2.3766 -0.1786 5.160e-06 -1.351e-05 11.2236 -1.0716 3.702e-18 0.40000 -3.102e-02 -1.350e-05 0.4030
0.4 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.936e-05 -3.815e-04 -3.4565 23.8628 -5.9869 -2.6457 -0.1898 6.382e-06 -1.419e-05 11.4293 -1.2694 4.146e-18 0.40000 -3.453e-02 -1.419e-05 0.4101
0.4 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.297e-05 -3.817e-04 -3.4565 24.0074 -5.9869 -2.8567 -0.1967 7.633e-06 -1.574e-05 11.5738 -1.4775 4.495e-18 0.40000 -3.729e-02 -1.574e-05 0.4170
0.4 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.812e-05 -3.819e-04 -3.4565 24.1340 -5.9869 -3.0463 -0.2012 9.027e-06 -1.791e-05 11.7005 -1.7037 4.809e-18 0.40000 -3.976e-02 -1.791e-05 0.4241
0.4 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.153e-04 -3.821e-04 -3.4565 24.2390 -5.9869 -3.2250 -0.2040 1.061e-05 -2.088e-05 11.8055 -1.9384 5.106e-18 0.40000 -4.210e-02 -2.088e-05 0.4313
0.4 0.438383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.297e-04 -3.825e-04 -3.4565 24.3125 -5.9869 -3.3543 -0.2051 1.194e-05 -2.507e-05 11.8790 -2.1709 5.321e-18 0.40000 -4.379e-02 -2.507e-05 0.4384
0.4 0.445454545455 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.428e-04 -3.830e-04 -3.4565 24.3687 -5.9869 -3.4596 -0.2053 1.314e-05 -3.053e-05 11.9351 -2.3953 5.496e-18 0.40000 -4.517e-02 -3.052e-05 0.4455
0.4 0.452525252525 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.575e-04 -3.836e-04 -3.4565 24.4255 -5.9869 -3.5667 -0.2050 1.449e-05 -3.730e-05 11.9919 -2.6129 5.675e-18 0.40000 -4.657e-02 -3.730e-05 0.4526
0.4 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.724e-04 -3.843e-04 -3.4565 24.4739 -5.9869 -3.6665 -0.2041 1.586e-05 -4.562e-05 12.0403 -2.8108 5.841e-18 0.40000 -4.788e-02 -4.561e-05 0.4595
0.4 0.466666666667 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.881e-04 -3.853e-04 -3.4565 24.5203 -5.9869 -3.7631 -0.2027 1.731e-05 -5.627e-05 12.0868 -2.9983 6.002e-18 0.40000 -4.915e-02 -5.626e-05 0.4667
0.4 0.473737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.040e-04 -3.865e-04 -3.4565 24.5623 -5.9869 -3.8534 -0.2010 1.877e-05 -6.959e-05 12.1287 -3.1677 6.153e-18 0.40000 -5.034e-02 -6.958e-05 0.4737
0.4 0.480808080808 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.200e-04 -3.879e-04 -3.4565 24.6011 -5.9869 -3.9386 -0.1989 2.024e-05 -8.629e-05 12.1675 -3.3205 6.295e-18 0.40000 -5.147e-02 -8.626e-05 0.4808
0.4 0.487878787879 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.362e-04 -3.898e-04 -3.4565 24.6342 -5.9869 -4.0195 -0.1966 2.173e-05 -1.076e-04 12.2006 -3.4579 6.430e-18 0.40000 -5.255e-02 -1.076e-04 0.4879
0.4 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.528e-04 -3.922e-04 -3.4565 24.6687 -5.9869 -4.0973 -0.1939 2.325e-05 -1.344e-04 12.2352 -3.5825 6.560e-18 0.40000 -5.359e-02 -1.343e-04 0.4950
0.4 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.693e-04 -3.952e-04 -3.4565 24.6992 -5.9869 -4.1707 -0.1911 2.477e-05 -1.679e-04 12.2657 -3.6933 6.683e-18 0.40000 -5.458e-02 -1.678e-04 0.5020
0.4 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.858e-04 -3.990e-04 -3.4565 24.7271 -5.9869 -4.2407 -0.1881 2.630e-05 -2.100e-04 12.2936 -3.7928 6.800e-18 0.40000 -5.553e-02 -2.099e-04 0.5090
0.4 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.026e-04 -4.037e-04 -3.4565 24.7543 -5.9869 -4.3079 -0.1849 2.784e-05 -2.630e-04 12.3207 -3.8834 6.912e-18 0.40000 -5.646e-02 -2.627e-04 0.5160
