vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.5 0.141414141414 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.936e-09 0. -1.372e-04 0. 2.701e-10 0.50000 8.086e-05 -2.351e-08
0.5 0.146464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.520e-09 0. -1.645e-04 0. 3.239e-10 0.50000 9.456e-05 -2.818e-08
0.5 0.151515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.220e-09 0. -1.972e-04 0. 3.883e-10 0.50000 1.110e-04 -3.379e-08
0.5 0.156565656566 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.060e-09 0. -2.364e-04 0. 4.655e-10 0.50000 1.306e-04 -4.051e-08
0.5 0.161616161616 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.066e-09 0. -2.833e-04 0. 5.581e-10 0.50000 1.542e-04 -4.857e-08
0.5 0.166666666667 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.272e-09 0. -3.396e-04 0. 6.691e-10 0.50000 1.824e-04 -5.823e-08
0.5 0.171717171717 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.718e-09 0. -4.070e-04 0. 8.021e-10 0.50000 2.161e-04 -6.981e-08
0.5 0.176767676768 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.045e-08 0. -4.877e-04 0. 9.614e-10 0.50000 2.566e-04 -8.369e-08
0.5 0.181818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.253e-08 0. -5.844e-04 0. 1.152e-09 0.50000 3.050e-04 -1.003e-07
0.5 0.186868686869 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.501e-08 0. -7.001e-04 0. 1.381e-09 0.50000 3.629e-04 -1.203e-07
0.5 0.191919191919 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.799e-08 0. -8.386e-04 0. 1.655e-09 0.50000 4.323e-04 -1.441e-07
0.5 0.19696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.156e-08 0. -1.004e-03 0. 1.984e-09 0.50000 5.153e-04 -1.728e-07
0.5 0.20202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.584e-08 0. -1.203e-03 0. 2.377e-09 0.50000 6.146e-04 -2.070e-07
0.5 0.207070707071 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.095e-08 0. -1.440e-03 0. 2.848e-09 0.50000 7.332e-04 -2.481e-07
0.5 0.212121212121 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.708e-08 0. -1.723e-03 0. 3.411e-09 0.50000 8.750e-04 -2.972e-07
0.5 0.217171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.441e-08 0. -2.061e-03 0. 4.085e-09 0.50000 1.044e-03 -3.560e-07
0.5 0.222222222222 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.317e-08 0. -2.464e-03 0. 4.892e-09 0.50000 1.246e-03 -4.263e-07
0.5 0.227272727273 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.365e-08 0. -2.945e-03 0. 5.856e-09 0.50000 1.488e-03 -5.105e-07
0.5 0.232323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.617e-08 0. -3.518e-03 0. 7.008e-09 0.50000 1.775e-03 -6.111e-07
0.5 0.237373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.112e-08 0. -4.200e-03 0. 8.383e-09 0.50000 2.117e-03 -7.312e-07
0.5 0.242424242424 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.090e-07 0. -5.010e-03 0. 1.003e-08 0.50000 2.523e-03 -8.746e-07
0.5 0.247474747475 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.303e-07 0. -5.972e-03 0. 1.198e-08 0.50000 3.006e-03 -1.046e-06
0.5 0.252525252525 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.556e-07 0. -7.111e-03 0. 1.432e-08 0.50000 3.578e-03 -1.250e-06
0.5 0.257575757576 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.858e-07 0. -8.459e-03 0. 1.709e-08 0.50000 4.256e-03 -1.492e-06
0.5 0.262626262626 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.217e-07 0. -1.005e-02 0. 2.040e-08 0.50000 5.057e-03 -1.781e-06
0.5 0.267676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.643e-07 0. -1.193e-02 0. 2.432e-08 0.50000 6.001e-03 -2.123e-06
0.5 0.272727272727 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.149e-07 0. -1.413e-02 0. 2.897e-08 0.50000 7.113e-03 -2.529e-06
0.5 0.277777777778 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.748e-07 0. -1.671e-02 0. 3.448e-08 0.50000 8.418e-03 -3.009e-06
0.5 0.282828282828 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.456e-07 0. -1.973e-02 0. 4.100e-08 0.50000 9.946e-03 -3.575e-06
0.5 0.287878787879 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.292e-07 0. -2.325e-02 0. 4.869e-08 0.50000 1.173e-02 -4.242e-06
0.5 0.292929292929 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.277e-07 0. -2.734e-02 0. 5.775e-08 0.50000 1.381e-02 -5.025e-06
0.5 0.29797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.434e-07 0. -3.207e-02 0. 6.839e-08 0.50000 1.622e-02 -5.940e-06
0.5 0.30303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.791e-07 0. -3.752e-02 0. 8.088e-08 0.50000 1.900e-02 -7.008e-06
0.5 0.308080808081 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.038e-06 0. -4.377e-02 0. 9.548e-08 0.50000 2.221e-02 -8.247e-06
0.5 0.313131313131 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.223e-06 0. -5.091e-02 0. 1.125e-07 0.50000 2.588e-02 -9.681e-06
0.5 0.318181818182 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.438e-06 0. -5.903e-02 0. 1.323e-07 0.50000 3.008e-02 -1.133e-05
0.5 0.323232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.688e-06 0. -6.821e-02 0. 1.553e-07 0.50000 3.485e-02 -1.322e-05
0.5 0.328282828283 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.976e-06 0. -7.854e-02 0. 1.818e-07 0.50000 4.025e-02 -1.538e-05
0.5 0.333333333333 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.308e-06 0. -9.011e-02 0. 2.124e-07 0.50000 4.632e-02 -1.783e-05
0.5 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.689e-06 0. -0.1030 0. 2.474e-07 0.50000 5.312e-02 -2.059e-05
0.5 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.125e-06 0. -0.1173 0. 2.875e-07 0.50000 6.071e-02 -2.369e-05
0.5 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.621e-06 0. -0.1330 0. 3.331e-07 0.50000 6.912e-02 -2.714e-05
0.5 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.184e-06 0. -0.1502 0. 3.849e-07 0.50000 7.841e-02 -3.098e-05
0.5 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.820e-06 0. -0.1690 0. 4.434e-07 0.50000 8.861e-02 -3.521e-05
0.5 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.536e-06 0. -0.1894 0. 5.093e-07 0.50000 9.976e-02 -3.986e-05
0.5 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.338e-06 0. -0.2114 0. 5.831e-07 0.50000 0.1119 -4.494e-05
0.5 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.235e-06 0. -0.2351 0. 6.656e-07 0.50000 0.1251 -5.046e-05
0.5 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.232e-06 0. -0.2605 0. 7.574e-07 0.50000 0.1392 -5.644e-05
0.5 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.338e-06 0. -0.2875 0. 8.591e-07 0.50000 0.1545 -6.289e-05
0.5 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.056e-05 0. -0.3162 0. 9.714e-07 0.50000 0.1708 -6.981e-05
0.5 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.190e-05 0. -0.3465 0. 1.095e-06 0.50000 0.1882 -7.723e-05
0.5 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.337e-05 0. -0.3785 0. 1.230e-06 0.50000 0.2066 -8.515e-05
0.5 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.498e-05 0. -0.4122 0. 1.378e-06 0.50000 0.2262 -9.359e-05
0.5 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.673e-05 0. -0.4474 0. 1.539e-06 0.50000 0.2468 -1.026e-04
0.5 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.863e-05 0. -0.4842 0. 1.714e-06 0.50000 0.2685 -1.121e-04
0.5 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.069e-05 0. -0.5225 0. 1.903e-06 0.50000 0.2912 -1.222e-04
0.5 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.291e-05 0. -0.5624 0. 2.107e-06 0.50000 0.3150 -1.330e-04
0.5 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.529e-05 0. -0.6037 0. 2.326e-06 0.50000 0.3398 -1.444e-04
0.5 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.784e-05 0. -0.6465 0. 2.561e-06 0.50000 0.3656 -1.565e-04
0.5 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.057e-05 0. -0.6907 0. 2.813e-06 0.50000 0.3925 -1.693e-04
0.5 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.348e-05 0. -0.7362 0. 3.080e-06 0.50000 0.4202 -1.830e-04
0.5 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.658e-05 0. -0.7831 0. 3.365e-06 0.50000 0.4490 -1.975e-04
0.5 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.986e-05 0. -0.8313 0. 3.667e-06 0.50000 0.4786 -2.130e-04
0.5 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.334e-05 0. -0.8808 0. 3.987e-06 0.50000 0.5092 -2.295e-04
0.5 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.701e-05 0. -0.9314 0. 4.325e-06 0.50000 0.5407 -2.472e-04
0.5 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.088e-05 0. -0.9833 0. 4.681e-06 0.50000 0.5730 -2.662e-04
0.5 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.495e-05 0. -1.0364 0. 5.055e-06 0.50000 0.6062 -2.865e-04
0.5 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.922e-05 0. -1.0906 0. 5.448e-06 0.50000 0.6403 -3.083e-04
0.5 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.370e-05 0. -1.1459 0. 5.861e-06 0.50000 0.6751 -3.319e-04
0.5 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.839e-05 0. -1.2024 0. 6.292e-06 0.50000 0.7108 -3.573e-04
0.5 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.329e-05 0. -1.2599 0. 6.742e-06 0.50000 0.7472 -3.847e-04
0.5 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.839e-05 0. -1.3185 0. 7.212e-06 0.50000 0.7844 -4.145e-04
