vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.05 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.538e-04 -0.2049 -4.1836 -0.2027 1.415e-05 5.0000e-02 3.7740 -3.3362
0.7 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.042e-04 -4.225e-04 -4.0532 -0.1873 3.719e-05 0.70000 2.5715 -4.731e-04
0.05 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.574e-04 -0.2053 -4.2774 -0.2010 1.448e-05 5.0000e-02 3.8646 -3.4237
0.7 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.336e-04 -4.305e-04 -4.2671 -0.1925 3.989e-05 0.70000 2.7133 -5.619e-04
0.05 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.608e-04 -0.2052 -4.3660 -0.1989 1.479e-05 5.0000e-02 3.9501 -3.5065
0.7 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.608e-04 -4.394e-04 -4.4639 -0.1965 4.239e-05 0.70000 2.8439 -6.625e-04
0.05 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.640e-04 -0.2049 -4.4499 -0.1965 1.509e-05 5.0000e-02 4.0312 -3.5850
0.7 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.862e-04 -4.495e-04 -4.6463 -0.1997 4.473e-05 0.70000 2.9651 -7.755e-04
0.05 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.670e-04 -0.2043 -4.5297 -0.1939 1.537e-05 5.0000e-02 4.1085 -3.6598
0.7 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.099e-04 -4.608e-04 -4.8162 -0.2020 4.691e-05 0.70000 3.0780 -9.019e-04
0.05 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.700e-04 -0.2034 -4.6060 -0.1911 1.564e-05 5.0000e-02 4.1823 -3.7313
0.7 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.322e-04 -4.734e-04 -4.9752 -0.2036 4.897e-05 0.70000 3.1838 -1.043e-03
0.05 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.727e-04 -0.2023 -4.6790 -0.1880 1.589e-05 5.0000e-02 4.2530 -3.7999
0.7 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.533e-04 -4.873e-04 -5.1248 -0.2047 5.090e-05 0.70000 3.2835 -1.198e-03
0.05 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.754e-04 -0.2010 -4.7491 -0.1848 1.614e-05 5.0000e-02 4.3210 -3.8658
0.7 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.732e-04 -5.027e-04 -5.2662 -0.2052 5.273e-05 0.70000 3.3777 -1.370e-03
0.05 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.780e-04 -0.1995 -4.8166 -0.1815 1.638e-05 5.0000e-02 4.3864 -3.9293
0.7 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.921e-04 -5.196e-04 -5.4002 -0.2053 5.447e-05 0.70000 3.4671 -1.559e-03
0.05 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.805e-04 -0.1978 -4.8817 -0.1779 1.660e-05 5.0000e-02 4.4496 -3.9906
0.7 0.558585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.101e-04 -5.381e-04 -5.5278 -0.2050 5.613e-05 0.70000 3.5522 -1.767e-03
0.05 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.829e-04 -0.1959 -4.9446 -0.1743 1.682e-05 5.0000e-02 4.5106 -4.0499
0.7 0.565656565657 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.273e-04 -5.584e-04 -5.6495 -0.2043 5.771e-05 0.70000 3.6334 -1.994e-03
0.05 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.852e-04 -0.1940 -5.0054 -0.1705 1.704e-05 5.0000e-02 4.5697 -4.1073
0.7 0.572727272727 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.438e-04 -5.805e-04 -5.7660 -0.2034 5.923e-05 0.70000 3.7112 -2.241e-03
0.05 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.874e-04 -0.1919 -5.0645 -0.1666 1.724e-05 5.0000e-02 4.6270 -4.1631
0.7 0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.596e-04 -6.045e-04 -5.8778 -0.2021 6.068e-05 0.70000 3.7859 -2.510e-03
0.05 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.896e-04 -0.1896 -5.1217 -0.1626 1.745e-05 5.0000e-02 4.6827 -4.2172
0.7 0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.747e-04 -6.306e-04 -5.9852 -0.2007 6.208e-05 0.70000 3.8577 -2.803e-03
0.05 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.917e-04 -0.1873 -5.1774 -0.1586 1.764e-05 5.0000e-02 4.7368 -4.2699
0.7 0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.894e-04 -6.589e-04 -6.0887 -0.1989 6.342e-05 0.70000 3.9270 -3.119e-03
0.05 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.938e-04 -0.1848 -5.2316 -0.1544 1.783e-05 5.0000e-02 4.7895 -4.3211
0.7 0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.035e-04 -6.895e-04 -6.1885 -0.1970 6.472e-05 0.70000 3.9938 -3.461e-03
0.05 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.958e-04 -0.1823 -5.2844 -0.1501 1.801e-05 5.0000e-02 4.8408 -4.3711
0.7 0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.171e-04 -7.225e-04 -6.2851 -0.1949 6.598e-05 0.70000 4.0584 -3.830e-03
0.05 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.978e-04 -0.1796 -5.3358 -0.1458 1.820e-05 5.0000e-02 4.8909 -4.4199
0.7 0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.303e-04 -7.580e-04 -6.3785 -0.1926 6.719e-05 0.70000 4.1210 -4.228e-03
0.05 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.997e-04 -0.1769 -5.3861 -0.1414 1.837e-05 5.0000e-02 4.9398 -4.4676
0.7 0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.431e-04 -7.961e-04 -6.4691 -0.1901 6.837e-05 0.70000 4.1817 -4.655e-03
0.05 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.016e-04 -0.1741 -5.4352 -0.1369 1.854e-05 5.0000e-02 4.9876 -4.5141
0.7 0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.555e-04 -8.371e-04 -6.5570 -0.1875 6.951e-05 0.70000 4.2407 -5.113e-03
0.05 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.034e-04 -0.1712 -5.4831 -0.1324 1.871e-05 5.0000e-02 5.0343 -4.5597
0.7 0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.676e-04 -8.809e-04 -6.6425 -0.1848 7.062e-05 0.70000 4.2980 -5.604e-03
0.05 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.052e-04 -0.1682 -5.5301 -0.1278 1.887e-05 5.0000e-02 5.0800 -4.6042
0.7 0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.793e-04 -9.278e-04 -6.7256 -0.1819 7.170e-05 0.70000 4.3537 -6.129e-03
0.05 0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.069e-04 -0.1652 -5.5760 -0.1231 1.904e-05 5.0000e-02 5.1248 -4.6479
0.7 0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.907e-04 -9.779e-04 -6.8066 -0.1789 7.275e-05 0.70000 4.4081 -6.689e-03
0.05 0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.086e-04 -0.1620 -5.6211 -0.1184 1.919e-05 5.0000e-02 5.1687 -4.6907
0.7 0.657575757576 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.018e-04 -1.031e-03 -6.8855 -0.1758 7.377e-05 0.70000 4.4611 -7.287e-03
0.05 0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.103e-04 -0.1589 -5.6652 -0.1137 1.935e-05 5.0000e-02 5.2117 -4.7327
0.7 0.664646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.127e-04 -1.088e-03 -6.9625 -0.1725 7.476e-05 0.70000 4.5128 -7.923e-03
0.05 0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.119e-04 -0.1556 -5.7085 -0.1088 1.950e-05 5.0000e-02 5.2539 -4.7739
0.7 0.671717171717 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.232e-04 -1.148e-03 -7.0377 -0.1692 7.574e-05 0.70000 4.5633 -8.599e-03
0.05 0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.136e-04 -0.1523 -5.7510 -0.1040 1.965e-05 5.0000e-02 5.2953 -4.8144
0.7 0.678787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.336e-04 -1.213e-03 -7.1111 -0.1658 7.669e-05 0.70000 4.6127 -9.317e-03
0.05 0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.151e-04 -0.1490 -5.7927 -9.909e-02 1.979e-05 5.0000e-02 5.3360 -4.8541
0.7 0.685858585859 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.437e-04 -1.281e-03 -7.1830 -0.1623 7.762e-05 0.70000 4.6610 -1.008e-02
0.05 0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.167e-04 -0.1456 -5.8337 -9.415e-02 1.994e-05 5.0000e-02 5.3760 -4.8932
0.7 0.692929292929 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.535e-04 -1.353e-03 -7.2533 -0.1587 7.852e-05 0.70000 4.7083 -1.088e-02
0.05 0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.182e-04 -0.1421 -5.8740 -8.917e-02 2.008e-05 5.0000e-02 5.4153 -4.9316
0.7 0.7 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.632e-04 -1.429e-03 -7.3221 -0.1550 7.941e-05 0.70000 4.7546 -1.174e-02
